School,year,Games,Cmp,Pass Att,Pct,Yds,TD,Rush Att,Yds,Avg,TD,Cmp,Pass Att,Pct,Yds,TD,Rush Att,Yds,Avg,TD
Miami (OH),1979,11,11.6,22.5,51.8,130.2,0.4,50.2,136.1,2.7,1.2,9.204552528,20.42404635,44.93898658,114.3220811,0.540554146,45.95060449,129.0147556,2.741869851,0.97344986
Miami (OH),1980,11,11.4,22.5,50.6,136.2,0.8,52.5,181.5,3.5,1.2,9.643642023,20.83923708,46.07118926,118.6976649,0.592443317,47.26048359,139.5118045,2.893495881,1.018759888
Miami (OH),1981,11,13.3,25.5,52,149.9,0.9,43.7,116.5,2.7,0.7,10.37491362,21.77138966,47.25695141,124.9381319,0.653954653,46.54838687,134.9094436,2.854796705,0.95500791
Miami (OH),1982,11,17.7,30.4,58.4,204.2,0.8,40.6,101.4,2.5,0.4,11.83993089,23.49711173,49.48556113,140.7905055,0.683163723,45.3587095,128.2075549,2.783837364,0.844006328
Miami (OH),1983,11,14.9,25.8,57.7,181.3,1.1,45.1,143.7,3.2,0.9,12.45194472,23.95768938,51.1284489,148.8924044,0.766530978,45.3069676,131.3060439,2.867069891,0.855205063
Miami (OH),1984,11,16.2,27.8,58.2,167.7,0.6,43.8,181.8,4.1,1.5,13.20155577,24.72615151,52.54275912,152.6539235,0.733224782,45.00557408,141.4048351,3.113655913,0.98416405
Miami (OH),1985,11,14.6,28.5,51.4,187.4,1,44.5,135.3,3,1.2,13.48124462,25.48092121,52.3142073,159.6031388,0.786579826,44.90445926,140.1838681,3.09092473,1.02733124
Miami (OH),1986,12,14.7,25.6,57.3,174.1,1.2,40.3,137.2,3.4,0.7,13.72499569,25.50473696,53.31136584,162.5025111,0.869263861,43.98356741,139.5870945,3.152739784,0.961864992
Miami (OH),1987,11,16,28.6,55.9,204.2,0.7,42.4,157,3.7,1.6,14.17999656,26.12378957,53.82909267,170.8420089,0.835411089,43.66685393,143.0696756,3.262191827,1.089491994
Miami (OH),1988,11,13.5,20,67.7,173.8,1,52.6,238.2,4.5,3.1,14.04399724,24.89903166,56.60327414,171.4336071,0.868328871,45.45348314,162.0957405,3.509753462,1.491593595
Miami (OH),1989,11,12.5,24,52.3,160.4,0.8,48,168.4,3.5,1.9,13.7351978,24.71922533,55.74261931,169.2268857,0.854663097,45.96278651,163.3565924,3.50780277,1.573274876
Miami (OH),1990,11,9.6,22.2,43.4,120.6,0.7,47.2,155.4,3.3,1.6,12.90815824,24.21538026,53.27409545,159.5015085,0.823730477,46.21022921,161.7652739,3.466242216,1.578619901
Miami (OH),1991,11,13,27.3,47.7,161,1.2,40.6,109.9,2.7,0.2,12.92652659,24.83230421,52.15927636,159.8012068,0.898984382,45.08818337,151.3922191,3.312993773,1.302895921
Miami (OH),1992,11,12.9,24.9,51.8,166.5,1,43.8,166.9,3.8,1.2,12.92122127,24.84584337,52.08742109,161.1409655,0.919187506,44.8305467,154.4937753,3.410395018,1.282316736
Miami (OH),1993,11,13.6,26.6,51.2,173.5,1.3,50.4,183.3,3.6,1.4,13.05697702,25.19667469,51.90993687,163.6127724,0.995350004,45.94443736,160.2550202,3.448316014,1.305853389
Miami (OH),1994,11,12.5,25,50.2,168.4,1.5,44.6,185.5,4.2,1.3,12.94558161,25.15733975,51.5679495,164.5702179,1.096280004,45.67554988,165.3040162,3.598652812,1.304682711
Miami (OH),1995,11,12.5,27.5,45.5,140.7,1,39.5,110.9,2.8,0.4,12.85646529,25.6258718,50.3543596,159.7961743,1.077024003,44.44043991,154.4232129,3.438922249,1.123746169
Miami (OH),1996,11,9.5,23.6,40,120.3,0.5,47.8,186.7,3.9,1.3,12.18517223,25.22069744,48.28348768,151.8969395,0.961619202,45.11235193,160.8785704,3.531137799,1.158996935
Miami (OH),1997,11,12.5,24.6,50.6,157.6,1,43.1,149.1,3.5,1.6,12.24813779,25.09655795,48.74679014,153.0375516,0.969295362,44.70988154,158.5228563,3.524910239,1.247197548
Miami (OH),1998,11,12.9,27.1,47.7,150.8,0.5,42.7,149.3,3.5,0.8,12.37851023,25.49724636,48.53743211,152.5900412,0.875436289,44.30790523,156.678285,3.519928192,1.157758039
Miami (OH),1999,11,15.5,32.1,48.2,205.5,1.3,48.2,168.7,3.5,1.5,13.00280818,26.81779709,48.46994569,163.172033,0.960349032,45.08632419,159.082628,3.515942553,1.226206431
Michigan,1938,8,7.1,18.3,39,96.8, ,38.4,103.8,2.7, ,7.1,18.3,39,96.8, ,38.4,103.8,2.7, 
Michigan,1940,8,3,10.8,27.9,54.4,0.3,31.9,105.9,3.3,0.3,6.28,16.8,36.78,88.32,0.3,37.1,104.22,2.82,0.3
Michigan,1941,8,6.8,14.9,45.4,89, , ,117.8, , ,6.384,16.42,38.504,88.456,0.3,37.1,106.936,2.82,0.3
Michigan,1942,10,7.5,15.8,47.5,111.5, ,37.9,105.5,2.8, ,6.6072,16.296,40.3032,93.0648,0.3,37.26,106.6488,2.816,0.3
Michigan,1943,9,3.3,12.9,25.9,50.9, ,39.7,105.3,2.7, ,5.94576,15.6168,37.42256,84.63184,0.3,37.748,106.37904,2.7928,0.3
Michigan,1944,10,4.2,12.4,33.9,60.9, ,43,142.3,3.3, ,5.596608,14.97344,36.718048,79.885472,0.3,38.7984,113.563232,2.89424,0.3
Michigan,1945,10,5.4,12.4,43.5,80.7, ,45.2,165.2,3.7, ,5.5572864,14.458752,38.0744384,80.0483776,0.3,40.07872,123.8905856,3.055392,0.3
Michigan,1946,9,5.7,14.9,38.1,95.9,0.6,36.8,107.6,2.9,0.6,5.58582912,14.5470016,38.07955072,83.21870208,0.36,39.422976,120.6324685,3.0243136,0.36
Michigan,1947,10,6.7,15.6,42.9,80.6,0.2,41.5,125,3,0.6,5.808663296,14.75760128,39.04364058,82.69496166,0.328,39.8383808,121.5059748,3.01945088,0.408
Michigan,1948,9,8.2,18.6,44.3,117.7,0.2,41.4,87.7,2.1,0.4,6.286930637,15.52608102,40.09491246,89.69596933,0.3024,40.15070464,114.7447798,2.835560704,0.4064
Michigan,1949,9,6.1,16.4,37.2,98.7,0.3,45.1,116.4,2.6,0.8,6.249544509,15.70086482,39.51592997,91.49677546,0.30192,41.14056371,115.0758239,2.788448563,0.48512
Michigan,1950,10,6,15.9,37.7,81.1,0.6,49,145.3,3,1,6.199635608,15.74069186,39.15274397,89.41742037,0.361536,42.71245097,121.1206591,2.830758851,0.588096
Michigan,1951,9,8.4,18.7,45.2,114.6, ,54.7,176.7,3.2, ,6.639708486,16.33255348,40.36219518,94.4539363,0.361536,45.10996078,132.2365273,2.90460708,0.588096
Michigan,1952,9,12.1,24.3,49.8,136.9,0.7,41.7,127.7,3.1,1.3,7.731766789,17.92604279,42.24975614,102.943149,0.4292288,44.42796862,131.3292218,2.943685664,0.7304768
Michigan,1953,9,7.6,18.2,41.5,82.4,0.4,46.2,165.3,3.6,1.1,7.705413431,17.98083423,42.09980492,98.83451923,0.42338304,44.7823749,138.1233775,3.074948531,0.80438144
Michigan,1954,9,7.6,18.2,41.5,82.6, ,42.2,158.6,3.8, ,7.684330745,18.02466738,41.97984393,95.58761538,0.42338304,44.26589992,142.218702,3.219958825,0.80438144
Michigan,1955,9,9.6,3.1,307.1,44.7, ,52.2,177.3,3.4, ,8.067464596,15.03973391,95.00387515,85.41009231,0.42338304,45.85271993,149.2349616,3.25596706,0.80438144
Michigan,1956,9,4.3,11.1,39,64.3,0.4,48.1,181,3.8,1.6,7.313971677,14.25178713,83.80310012,81.18807385,0.418706432,46.30217595,155.5879693,3.364773648,0.963505152
Michigan,1957,9,5.7,13.1,43.2,75.7,0.2,50.9,208.8,4.1,2.1,6.991177341,14.0214297,75.68248009,80.09045908,0.374965146,47.22174076,166.2303754,3.511818918,1.190804122
Michigan,1958,9,4.8,10.7,44.8,89.7, ,50.1,203.9,4.1, ,6.552941873,13.35714376,69.50598407,82.01236726,0.374965146,47.79739261,173.7643003,3.629455135,1.190804122
Michigan,1959,9,6.3,13.6,46.7,98.4, ,50.8,181.6,3.6, ,6.502353498,13.40571501,64.94478726,85.28989381,0.374965146,48.39791408,175.3314403,3.623564108,1.190804122
Michigan,1960,9,7,16.8,41.7,81.1,0.1,41.4,137.6,3.3,1.1,6.601882799,14.08457201,60.29582981,84.45191505,0.319972116,46.99833127,167.7851522,3.558851286,1.172643297
Michigan,1961,9,8.9,17.9,49.7,122.3,0.7,44.9,136.1,3,1.9,7.061506239,14.84765761,58.17666385,92.02153204,0.395977693,46.57866501,161.4481218,3.447081029,1.318114638
Michigan,1962,9,8.3,17.7,47.2,101,1.1,48.9,204.3,4.2, ,7.309204991,15.41812608,55.98133108,93.81722563,0.536782155,47.04293201,170.0184974,3.597664823,1.318114638
Michigan,1963,9,10.9,19.6,55.7,154.6,0.9,45.3,139,3.1,0.9,8.027363993,16.25450087,55.92506486,105.9737805,0.609425724,46.69434561,163.8147979,3.498131859,1.23449171
Michigan,1964,10,11.8,25.2,46.8,130.1,0.5,32.6,78.1,2.4,0.5,8.781891194,18.04360069,54.10005189,110.7990244,0.587540579,43.87547649,146.6718383,3.278505487,1.087593368
Michigan,1965,10,11.8,22.6,52.2,132.4,0.9,44,143.6,3.3,1,9.385512956,18.95488056,53.72004151,115.1192195,0.650032463,43.90038119,146.0574707,3.282804389,1.070074695
Michigan,1966,10,8.2,19.6,41.8,95.3,0.6,48.9,159.6,3.3,1.2,9.148410364,19.08390444,51.33603321,111.1553756,0.640025971,44.90030495,148.7659765,3.286243512,1.096059756
Michigan,1967,10,7.4,17.4,42.5,115.3,0.8,51.6,180.8,3.5,1.6,8.798728292,18.74712356,49.56882657,111.9843005,0.672020776,46.24024396,155.1727812,3.328994809,1.196847805
Michigan,1968,10,9.6,24.9,38.6,127,0.7,54.6,199.3,3.7,1.4,8.958982633,19.97769884,47.37506125,114.9874404,0.677616621,47.91219517,163.998225,3.403195847,1.237478244
Michigan,1969,11,11.8,24.9,47.4,136.4,0.8,44.5,168.3,3.8,0.8,9.527186107,20.96215908,47.380049,119.2699523,0.702093297,47.22975614,164.85858,3.482556678,1.149982595
Michigan,1970,10,12.1,24.7,49,142.7,0.3,41.6,105.1,2.5,0.5,10.04174889,21.70972726,47.7040392,123.9559619,0.621674638,46.10380491,152.906864,3.286045342,1.019986076
Michigan,1971,12,10.7,21.5,49.6,130.9,0.5,36.8,65.8,1.8,0.3,10.17339911,21.66778181,48.08323136,125.3447695,0.59733971,44.24304393,135.4854912,2.988836274,0.875988861
Michigan,1972,11,7.5,18.2,41,84.7,0.1,43.6,130.9,3,0.5,9.638719287,20.97422545,46.66658509,117.2158156,0.497871768,44.11443514,134.568393,2.991069019,0.800791089
Michigan,1973,11,10.1,19.7,51.2,120.1,0.3,40.4,97.7,2.4,0.2,9.730975429,20.71938036,47.57326807,117.7926525,0.458297414,43.37154811,127.1947144,2.872855215,0.680632871
Michigan,1974,11,9.6,20.1,48,108.2,0.4,39.8,105.7,2.7,0.4,9.704780343,20.59550429,47.65861446,115.874122,0.446637932,42.65723849,122.8957715,2.838284172,0.624506297
Michigan,1975,12,9.4,19.5,48.3,115.9,0.6,45.8,133.8,2.9,0.8,9.643824275,20.37640343,47.78689157,115.8792976,0.477310345,43.28579079,125.0766172,2.850627338,0.659605037
Michigan,1976,12,12.9,23.7,54.6,132.8,0.3,42.7,121.2,2.8,0.7,10.29505942,21.04112274,49.14951325,119.2634381,0.441848276,43.16863263,124.3012938,2.84050187,0.66768403
Michigan,1977,12,10.1,18.4,54.8,110.6,0.4,40.7,107.3,2.6,0.5,10.25604754,20.51289819,50.2796106,117.5307505,0.433478621,42.67490611,120.901035,2.792401496,0.634147224
Michigan,1978,12,9.8,20.8,47.4,94.6,0.4,40,114.5,2.9,0.7,10.16483803,20.57031856,49.70368848,112.9446004,0.426782897,42.13992489,119.620828,2.813921197,0.647317779
Michigan,1979,12,14.2,25.8,54.8,154.7,0.6,41.2,105.1,2.6,0.8,10.97187042,21.61625484,50.72295079,121.2956803,0.461426317,41.95193991,116.7166624,2.771136958,0.677854223
Michigan,1980,12,14.3,27.5,51.8,161.2,0.6,37.5,116.6,3.1,0.6,11.63749634,22.79300388,50.93836063,129.2765442,0.489141054,41.06155193,116.6933299,2.836909566,0.662283379
Michigan,1981,12,15.6,29.3,53.3,195.2,0.8,39,128.1,3.3,0.8,12.42999707,24.0944031,51.4106885,142.4612354,0.551312843,40.64924154,118.9746639,2.929527653,0.689826703
Michigan,1982,12,24.6,39.9,61.6,254.8,0.8,37.7,112,3,1.3,14.86399766,27.25552248,53.4485508,164.9289883,0.601050275,40.05939323,117.5797311,2.943622122,0.811861362
Michigan,1983,12,14.9,27.4,54.4,158.9,1,35.6,112.7,3.2,0.4,14.87119813,27.28441798,53.63884064,163.7231906,0.68084022,39.16751459,116.6037849,2.994897698,0.72948909
Michigan,1984,12,17.8,28.6,62.4,197.8,0.7,38.8,145.3,3.7,1.3,15.4569585,27.54753439,55.39107251,170.5385525,0.684672176,39.09401167,122.3430279,3.135918158,0.843591272
Michigan,1985,12,13.8,26.5,52.2,143.4,0.3,37.1,119.9,3.2,0.3,15.1255668,27.33802751,54.75285801,165.110842,0.607737741,38.69520934,121.8544223,3.148734527,0.734873018
Michigan,1986,13,16.8,30.8,54.6,181.7,0.9,34.2,143.3,4.2,0.8,15.46045344,28.03042201,54.72228641,168.4286736,0.666190192,37.79616747,126.1435379,3.358987621,0.747898414
Michigan,1987,12,10.4,18.6,56.1,125.5,0.4,32.3,110.9,3.4,0.7,14.44836275,26.14433761,54.99782913,159.8429389,0.612952154,36.69693397,123.0948303,3.367190097,0.738318731
Michigan,1988,12,14.3,25.3,56.6,162.5,0.5,36.3,129.8,3.6,1,14.4186902,25.97547009,55.3182633,160.3743511,0.590361723,36.61754718,124.4358642,3.413752078,0.790654985
Michigan,1989,12,16,26.3,60.8,178,1,35.8,94.8,2.7,0.6,14.73495216,26.04037607,56.41461064,163.8994809,0.672289379,36.45403774,118.5086914,3.271001662,0.752523988
Michigan,1990,12,20.3,33,61.4,217.3,0.8,35,104.7,3,1.3,15.84796173,27.43230085,57.41168851,174.5795847,0.697831503,36.1632302,115.7469531,3.21680133,0.86201919
Michigan,1991,12,14.2,24.7,57.4,168.4,0.6,28.9,84.8,2.9,0.6,15.51836938,26.88584068,57.40935081,173.3436678,0.678265202,34.71058416,109.5575625,3.153441064,0.809615352
Michigan,1992,12,19,32.9,57.7,214.5,0.9,34.3,90.8,2.6,0.7,16.21469551,28.08867255,57.46748065,181.5749342,0.722612162,34.62846732,105.80605,3.042752851,0.787692282
Michigan,1993,12,19.2,33.4,57.4,214.3,0.9,34.6,108,3.1,0.5,16.81175641,29.15093804,57.45398452,188.1199474,0.758089729,34.62277386,106.24484,3.054202281,0.730153825
Michigan,1994,12,16.8,27.6,60.7,203.3,1.8,30.1,112.8,3.8,0.7,16.80940512,28.84075043,58.10318761,191.1559579,0.966471784,33.71821909,107.555872,3.203361825,0.72412306
Michigan,1995,13,17.1,30.3,56.3,181.2,0.7,32.2,83.2,2.6,0.9,16.8675241,29.13260034,57.74255009,189.1647663,0.913177427,33.41457527,102.6846976,3.08268946,0.759298448
Michigan,1996,12,17.1,30.9,55.3,176.4,0.4,35,99.4,2.8,0.8,16.91401928,29.48608028,57.25404007,186.6118131,0.810541941,33.73166022,102.0277581,3.026151568,0.767438759
Michigan,1997,12,12.1,24.3,49.7,106.3,0.3,30.7,83.4,2.7,0.5,15.95121542,28.44886422,55.74323206,170.5494504,0.708433553,33.12532817,98.30220646,2.960921254,0.713951007
Michigan,1998,13,12.9,25.3,51.1,163.4,1,36.5,112.8,3.1,0.7,15.34097234,27.81909138,54.81458565,169.1195604,0.766746843,33.80026254,101.2017652,2.988737003,0.711160806
Michigan,1999,12,14.3,28,50.9,202.1,1.4,33.5,105.5,3.1,0.6,15.13277787,27.8552731,54.03166852,175.7156483,0.893397474,33.74021003,102.0614121,3.010989603,0.688928644
Michigan State,1952,9,11.1,22.7,49,139.4,0.6,38,83.9,2.2,0.6,11.1,22.7,49,139.4,0.6,38,83.9,2.2,0.6
Michigan State,1956,9,7.9,18.7,42.3,98.7,0.6,46.8,155.1,3.3,0.7,10.46,21.9,47.66,131.26,0.6,39.76,98.14,2.42,0.62
Michigan State,1957,9,5.9,14.9,39.6,74.3,0.1,46.9,117.2,2.5,1.1,9.548,20.5,46.048,119.868,0.5,41.188,101.952,2.436,0.716
Michigan State,1958,9,6.2,15.3,40.6,83.1,0.3,49.1,156.3,3.2,1.7,8.8784,19.46,44.9584,112.5144,0.46,42.7704,112.8216,2.5888,0.9128
Michigan State,1959,9,10.3,20.4,50.5,124.3,0.7,46.3,145.8,3.1,1,9.16272,19.648,46.06672,114.87152,0.508,43.47632,119.41728,2.69104,0.93024
Michigan State,1960,9,7.6,15.6,48.6,86.1,0.3,47.6,169.8,3.6,1.6,8.850176,18.8384,46.573376,109.117216,0.4664,44.301056,129.493824,2.872832,1.064192
Michigan State,1961,9,8.3,20.3,41,78.4,0.2,44.3,116.1,2.6,0.4,8.7401408,19.13072,45.4587008,102.9737728,0.41312,44.3008448,126.8150592,2.8182656,0.9313536
Michigan State,1962,9,8.8,20.6,42.7,100.2,0.9,42.9,94.6,2.2,0.6,8.75211264,19.424576,44.90696064,102.4190182,0.510496,44.02067584,120.3720474,2.69461248,0.86508288
Michigan State,1963,9,7.6,19.2,39.3,92.1,0.3,38.1,82,2.2,0.6,8.521690112,19.3796608,43.78556851,100.3552146,0.4683968,42.83654067,112.6976379,2.595689984,0.812066304
Michigan State,1964,9,9.8,19.8,49.4,127.1,0.6,43.6,139.2,3.2,1.7,8.77735209,19.46372864,44.90845481,105.7041717,0.49471744,42.98923254,117.9981103,2.716551987,0.989653043
Michigan State,1965,11,10.3,22.9,44.8,126.4,0.4,34.5,47.4,1.4,0.5,9.081881672,20.15098291,44.88676385,109.8433373,0.475773952,41.29138603,103.8784882,2.45324159,0.891722435
Michigan State,1966,10,12.8,26,49.2,157.9,0.7,33.6,51.4,1.5,0.6,9.825505337,21.32078633,45.74941108,119.4546699,0.520619162,39.75310882,93.3827906,2.262593272,0.833377948
Michigan State,1967,10, , , ,154.8, , ,182.2, , ,9.825505337,21.32078633,45.74941108,126.5237359,0.520619162,39.75310882,111.1462325,2.262593272,0.833377948
Michigan State,1968,10,13.4,26.2,51.1,166.5,0.6,46.9,146.8,3.1,1.2,10.54040427,22.29662906,46.81952886,134.5189887,0.536495329,41.18248706,118.276986,2.430074617,0.906702358
Michigan State,1969,10,15.8,32.8,48.2,214.7,1.4,50.5,189.7,3.8,1.2,11.59232342,24.39730325,47.09562309,150.555191,0.709196263,43.04598965,132.5615888,2.704059694,0.965361886
Michigan State,1970,10, , , ,148.5, , ,201, , ,11.59232342,24.39730325,47.09562309,150.1441528,0.709196263,43.04598965,146.249271,2.704059694,0.965361886
Michigan State,1971,11,9,19.9,45.2,108.1,0.4,51.2,171.5,3.3,1.5,11.07385873,23.4978426,46.71649847,141.7353222,0.647357011,44.67679172,151.2994168,2.823247755,1.072289509
Michigan State,1972,11,9.2,19.7,46.5,150.2,0.6,53.7,151.1,2.8,0.6,10.69908699,22.73827408,46.67319878,143.4282578,0.637885609,46.48143337,151.2595335,2.818598204,0.977831607
Michigan State,1973,11,4.9,12.6,38.8,55.7,0.4,51.2,190.1,3.7,1.5,9.539269589,20.71061926,45.09855902,125.8826062,0.590308487,47.4251467,159.0276268,2.994878563,1.082265286
Michigan State,1974,11,7.9,15.8,50,107,0.6,51.8,202.1,3.9,1.5,9.211415671,19.72849541,46.07884722,122.106085,0.592246789,48.30011736,167.6421014,3.175902851,1.165812229
Michigan State,1975,11,7.7,16.5,46.7,102.2,0.7,46.1,191.2,4.1,1,8.909132537,19.08279633,46.20307777,118.124868,0.613797432,47.86009389,172.3536811,3.360722281,1.132649783
Michigan State,1976,11,7.6,15.5,49.1,116.2,0.4,52.3,256.5,4.9,2.6,8.64730603,18.36623706,46.78246222,117.7398944,0.571037945,48.74807511,189.1829449,3.668577824,1.426119826
Michigan State,1977,11,10.4,22.5,46,160.5,0.7,49.9,165.3,3.3,0.8,8.997844824,19.19298965,46.62596978,126.2919155,0.596830356,48.97846009,184.4063559,3.59486226,1.300895861
Michigan State,1978,11,9.9,23.6,41.9,125.5,0.8,45.7,165.8,3.6,1.1,9.178275859,20.07439172,45.68077582,126.1335324,0.637464285,48.32276807,180.6850847,3.595889808,1.260716689
Michigan State,1979,11,11.9,23.3,51.2,161.3,0.7,48.6,190.8,3.9,2.1,9.722620687,20.71951338,46.78462066,133.1668259,0.649971428,48.37821446,182.7080678,3.656711846,1.428573351
Michigan State,1980,11,13.4,27.4,48.8,169.8,1.1,54.8,245.7,4.5,1.7,10.45809655,22.0556107,47.18769653,140.4934607,0.739977142,49.66257157,195.3064542,3.825369477,1.482858681
Michigan State,1981,11,13.7,29.7,46.2,166.2,1.2,46.5,193,4.1,1.5,11.10647724,23.58448856,46.99015722,145.6347686,0.831981714,49.03005725,194.8451634,3.880295582,1.486286945
Michigan State,1982,11,16.5,31.6,52.3,204.3,1.1,43.5,147.7,3.4,1.5,12.18518179,25.18759085,48.05212578,157.3678149,0.885585371,47.9240458,185.4161307,3.784236465,1.489029556
Michigan State,1983,11,17,31,54.8,192.5,1.1,44.5,136.5,3.1,1.2,13.14814543,26.35007268,49.40170062,164.3942519,0.928468297,47.23923664,175.6329046,3.647389172,1.431223645
Michigan State,1984,12,16.3,29.8,54.9,196,0.8,48.5,127.3,2.6,0.9,13.77851635,27.04005814,50.5013605,170.7154015,0.902774638,47.49138931,165.9663237,3.437911338,1.324978916
Michigan State,1985,12,20.8,34.3,60.6,211.4,0.9,39.2,131.8,3.4,1.1,15.18281308,28.49204651,52.5210884,178.8523212,0.90221971,45.83311145,159.1330589,3.43032907,1.279983133
Michigan State,1986,11,16.3,28.5,57,191,1.4,37.9,106.9,2.8,0.6,15.40625046,28.49363721,53.41687072,181.281857,1.001775768,44.24648916,148.6864471,3.304263256,1.143986506
Michigan State,1987,12,15.4,29.8,51.7,171.3,0.8,32.8,69.8,2.1,0.4,15.40500037,28.75490977,53.07349657,179.2854856,0.961420614,41.95719133,132.9091577,3.063410605,0.995189205
Michigan State,1988,12,16.8,30.6,55,182.9,0.8,36.3,118.4,3.3,0.6,15.6840003,29.12392782,53.45879726,180.0083885,0.929136492,40.82575306,130.0073262,3.110728484,0.916151364
Michigan State,1989,12,19.1,33.1,57.7,185.5,0.9,34.5,95.4,2.8,0.8,16.36720024,29.91914225,54.30703781,181.1067108,0.923309193,39.56060245,123.0858609,3.048582787,0.892921091
Michigan State,1990,12,17.7,30.3,58.2,198.3,0.8,35.6,116.8,3.3,0.9,16.63376019,29.9953138,55.08563025,184.5453686,0.898647355,38.76848196,121.8286887,3.09886623,0.894336873
Michigan State,1991,11,15.5,26.4,59,179.4,1.6,46.2,200.7,4.3,1.5,16.40700815,29.27625104,55.8685042,183.5162949,1.038917884,40.25478557,137.602951,3.339092984,1.015469498
Michigan State,1992,11,16.9,28.5,59.4,209.5,1.2,40.6,162.3,4,1.5,16.50560652,29.12100083,56.57480336,188.7130359,1.071134307,40.32382845,142.5423608,3.471274387,1.112375599
Michigan State,1993,12,18,30.7,58.7,224,1.3,37.3,149.3,4,1.6,16.80448522,29.43680067,56.99984269,195.7704287,1.116907446,39.71906276,143.8938886,3.57701951,1.209900479
Michigan State,1994,11,11.9,23.4,51,145.8,0.6,46.3,256.8,5.6,2.2,15.82358817,28.22944053,55.79987415,185.776343,1.013525956,41.03525021,166.4751109,3.981615608,1.407920383
Michigan State,1995,12,15.3,29.3,52.4,196.8,1.5,46.1,212.4,4.6,1.9,15.71887054,28.44355243,55.11989932,187.9810744,1.110820765,42.04820017,175.6600887,4.105292486,1.506336307
Michigan State,1996,12,15.1,27.2,55.5,189,1.3,39.2,128.4,3.3,1.5,15.59509643,28.19484194,55.19591946,188.1848595,1.148656612,41.47856013,166.208071,3.944233989,1.505069045
Michigan State,1997,12,15.7,29.7,52.8,185.2,1,36.1,130.6,3.6,0.8,15.61607714,28.49587355,54.71673556,187.5878876,1.11892529,40.40284811,159.0864568,3.875387191,1.364055236
Michigan State,1998,12,15.7,32.1,48.8,191.5,0.9,41.3,171.8,4.2,1.4,15.63286172,29.21669884,53.53338845,188.3703101,1.075140232,40.58227849,161.6291654,3.940309753,1.371244189
Michigan State,1999,12,19.3,36.6,52.6,228.5,1.6,33.8,76.2,2.3,0.8,16.36628937,30.69335907,53.34671076,196.3962481,1.180112185,39.22582279,144.5433323,3.612247802,1.256995351
Middle Tennessee State,1999,11,19.9,32,62.2,233.5,1.9,43.8,212.4,4.8,2.3,19.9,32,62.2,233.5,1.9,43.8,212.4,4.8,2.3
Minnesota,1936,8,3,13.1,22.9,41.8,0.3,36.1,81.8,2.3,0.1,3,13.1,22.9,41.8,0.3,36.1,81.8,2.3,0.1
Minnesota,1940,8,5.3,11.8,44.7,72.1,0.5,40,126.4,3.2,0.9,3.46,12.84,27.26,47.86,0.34,36.88,90.72,2.48,0.26
Minnesota,1941,8,4.5,12.5,36,69.5,0.3,41.3,136.9,3.3,0.5,3.668,12.772,29.008,52.188,0.332,37.764,99.956,2.644,0.308
Minnesota,1956,9,5.2,11.3,46.1,72.3,0.2,52.7,200.1,3.8, ,3.9744,12.4776,32.4264,56.2104,0.3056,40.7512,119.9848,2.8752,0.308
Minnesota,1957,9,7,15.2,46,100.7,0.9,53.8,227.8,4.2, ,4.57952,13.02208,35.14112,65.10832,0.42448,43.36096,141.54784,3.14016,0.308
Minnesota,1958,9,8.4,19.1,44.2,123.2,0.7,68.4,194.3,2.8, ,5.343616,14.237664,36.952896,76.726656,0.479584,48.368768,152.098272,3.072128,0.308
Minnesota,1959,9,6,12.6,47.8,82,0.7,47.4,163.4,3.4, ,5.4748928,13.9101312,39.1223168,77.7813248,0.5236672,48.1750144,154.3586176,3.1377024,0.308
Minnesota,1960,10,6.2,15.1,41.1,77.5,0.3,41.6,122.3,2.9,0.5,5.61991424,14.14810496,39.51785344,77.72505984,0.47893376,46.86001152,147.9468941,3.09016192,0.3464
Minnesota,1961,10,7.4,17.2,43,109.1,0.4,39.9,81.4,2,0.5,5.975931392,14.75848397,40.21428275,84.00004787,0.463147008,45.46800922,134.6375153,2.872129536,0.37712
Minnesota,1962,9,9.9,22.9,43.2,114.9,0.6,40.2,52.2,1.3,0.3,6.760745114,16.38678717,40.8114262,90.1800383,0.490517606,44.41440737,118.1500122,2.557703629,0.361696
Minnesota,1963,9,7,15.6,45,91.7,0.8,46.1,142.4,3.1, ,6.808596091,16.22942974,41.64914096,90.48403064,0.552414085,44.7515259,123.0000098,2.666162903,0.361696
Minnesota,1964,9,11.6,23.8,48.6,155.8,0.9,45.7,142.7,3.1,1.2,7.766876873,17.74354379,43.03931277,103.5472245,0.621931268,44.94122072,126.9400078,2.752930322,0.5293568
Minnesota,1965,10,10.4,21,49.5,115.5,0.6,51,165.2,3.2,1.6,8.293501498,18.39483503,44.33145022,105.9377796,0.617545014,46.15297657,134.5920063,2.842344258,0.74348544
Minnesota,1966,10,11.1,19.4,57.2,133.3,1,52.4,150.1,2.9, ,8.854801199,18.59586803,46.90516017,111.4102237,0.694036012,47.40238126,137.693605,2.853875406,0.74348544
Minnesota,1967,10,12.5,26.2,47.7,152.5,0.4,44.4,140.4,3.2,1,9.583840959,20.11669442,47.06412814,119.6281789,0.635228809,46.80190501,138.234884,2.923100325,0.794788352
Minnesota,1968,10,11.3,24.5,46.1,136.3,0.9,59.8,200.9,3.4,1.7,9.927072767,20.99335554,46.87130251,122.9625432,0.688183047,49.40152401,150.7679072,3.01848026,0.975830682
