School,year,Games,Cmp,Pass Att,Pct,Yds,TD,Rush Att,Yds,Avg,TD,Cmp,Pass Att,Pct,Yds,TD,Rush Att,Yds,Avg,TD
Oklahoma,1951,10,4.9,10.4,47.1,90.2,0.8,58.9,316,5.4,3.3,5.188,10.688,48.572,87.608,0.8,52.484,292.208,5.592,3.3
Oklahoma,1952,10,5.4,11.2,48.2,121.9,1,62.7,301.1,4.8,4.5,5.2304,10.7904,48.4976,94.4664,0.84,54.5272,293.9864,5.4336,3.54
Oklahoma,1953,11,2.4,6.1,38.8,43.1,0.6,58.2,297.9,5.1,3.1,4.66432,9.85232,46.55808,84.19312,0.792,55.26176,294.76912,5.36688,3.452
Oklahoma,1954,10,4.3,8.8,48.9,86.5,0.7,67.9,355.7,5.2,3.6,4.591456,9.641856,47.026464,84.654496,0.7736,57.789408,306.955296,5.333504,3.4816
Oklahoma,1955,11,4.5,9.5,47.6,79.2,0.5,65.9,318.2,4.8,4.7,4.5731648,9.6134848,47.1411712,83.5635968,0.71888,59.4115264,309.2042368,5.2268032,3.72528
Oklahoma,1956,10,5,10,50,90.7,1.3,67.7,391,5.8,5.2,4.65853184,9.69078784,47.71293696,84.99087744,0.835104,61.06922112,325.5633894,5.34144256,4.020224
Oklahoma,1957,11,4.2,10.5,39.7,67.2,0.9,65.8,287.9,4.4,3.3,4.566825472,9.852630272,46.11034957,81.43270195,0.8480832,62.0153769,318.0307116,5.153154048,3.8761792
Oklahoma,1958,11,5.7,11.7,48.8,85.7,1.2,57.5,234,4.1,1.9,4.793460378,10.22210422,46.64827965,82.28616156,0.91846656,61.11230152,301.2245692,4.942523238,3.48094336
Oklahoma,1959,10,4.2,11.1,37.8,67,0.3,63,273.5,4.3, ,4.674768302,10.39768337,44.87862372,79.22892925,0.794773248,61.48984121,295.6796554,4.814018591,3.48094336
Oklahoma,1960,10,3.8,8.3,45.8,54.1,0.3,57.7,231.6,4, ,4.499814642,9.978146699,45.06289898,74.2031434,0.695818598,60.73187297,282.8637243,4.651214873,3.48094336
Oklahoma,1961,10,4.4,10.6,41.5,52.6,0.3,52.5,196,3.7,1.4,4.479851713,10.10251736,44.35031918,69.88251472,0.616654879,59.08549838,265.4909795,4.460971898,3.064754688
Oklahoma,1962,11,4.8,10.5,45.7,94,1.1,51.1,241.7,4.7,2.5,4.543881371,10.18201389,44.62025535,74.70601178,0.713323903,57.4883987,260.7327836,4.508777518,2.95180375
Oklahoma,1963,10,4,11,36.4,59.5, ,57.4,246.9,4.3, ,4.435105097,10.34561111,42.97620428,71.66480942,0.713323903,57.47071896,257.9662268,4.467022015,2.95180375
Oklahoma,1964,11,4,10.7,37.3,73.3,0.6,51.7,206.9,4,1.5,4.348084077,10.41648889,41.84096342,71.99184754,0.690659122,56.31657517,247.7529815,4.373617612,2.661443
Oklahoma,1965,10,6.5,15,43.3,76,0.1,54.1,187.8,3.5, ,4.778467262,11.33319111,42.13277074,72.79347803,0.572527298,55.87326014,235.7623852,4.198894089,2.661443
Oklahoma,1966,10,8.5,15.2,55.9,118.7,0.7,44.7,166.9,3.7,1.5,5.522773809,12.10655289,44.88621659,81.97478242,0.598021838,53.63860811,221.9899081,4.099115272,2.4291544
Oklahoma,1967,11,9.4,17.7,52.8,127.9,0.9,55.7,221.7,4,2.5,6.298219048,13.22524231,46.46897327,91.15982594,0.658417471,54.05088649,221.9319265,4.079292217,2.44332352
Oklahoma,1968,11,9.9,17.8,55.6,143,1.1,56.7,226.7,4,3,7.018575238,14.14019385,48.29517862,101.5278608,0.746733977,54.58070919,222.8855412,4.063433774,2.554658816
Oklahoma,1969,10,8.3,18.1,45.9,136.1,0.8,63.7,266.4,4.2,3.1,7.27486019,14.93215508,47.81614289,108.4422886,0.757387181,56.40456735,231.588433,4.090747019,2.663727053
Oklahoma,1970,12,5.2,10.7,48.4,92.1,0.8,56.8,239.9,4.2,2.5,6.859888152,14.08572406,47.93291432,105.1738309,0.765909745,56.48365388,233.2507464,4.112597615,2.630981642
Oklahoma,1971,12,3.3,6.8,47.6,87.3,0.8,70.7,469.6,6.6,5,6.147910522,12.62857925,47.86633145,101.5990647,0.772727796,59.3269231,280.5205971,4.610078092,3.104785314
Oklahoma,1972,12,5.6,12.5,44.7,99.8,0.8,66.9,338.1,5.1,3.3,6.038328417,12.6028634,47.23306516,101.2392518,0.778182237,60.84153848,292.0364777,4.708062474,3.143828251
Oklahoma,1973,11,3.8,9.3,41.2,91.9,0.9,68.6,361.4,5.3,3.8,5.590662734,11.94229072,46.02645213,99.37140141,0.802545789,62.39323079,305.9091821,4.826449979,3.275062601
Oklahoma,1974,11,3,7.5,39.8,68.9,1.2,73.9,438.8,5.9,4.1,5.072530187,11.05383258,44.7811617,93.27712113,0.882036632,64.69458463,332.4873457,5.041159983,3.440050081
Oklahoma,1975,12,1.8,5.3,34.4,42.5,0.2,60.1,282.1,4.7,3.1,4.41802415,9.903066061,42.70492936,83.1216969,0.745629305,63.7756677,322.4098766,4.972927987,3.372040065
Oklahoma,1976,12,1.8,4.8,36.2,37.9,0.2,54.8,295,5.4,2.8,3.89441932,8.882452849,41.40394349,74.07735752,0.636503444,61.98053416,316.9279013,5.058342389,3.257632052
Oklahoma,1977,12,3.4,6.8,50,59.4,0.8,63.2,320.7,5.1,3.3,3.795535456,8.465962279,43.12315479,71.14188602,0.669202755,62.22442733,317.682321,5.066673911,3.266105641
Oklahoma,1978,12,2.9,7.9,36.8,56.6,0.7,60.1,392.4,6.5,4.2,3.616428365,8.352769823,41.85852383,68.23350881,0.675362204,61.79954186,332.6258568,5.353339129,3.452884513
Oklahoma,1979,12,3.4,7.4,46.1,70.3,0.3,54.3,322.3,5.9,3.8,3.573142692,8.162215859,42.70681907,68.64680705,0.600289763,60.29963349,330.5606854,5.462671303,3.52230761
Oklahoma,1980,12,3.2,7.1,44.7,82.8,0.2,57.6,330.1,5.7,3.9,3.498514153,7.949772687,43.10545525,71.47744564,0.520231811,59.75970679,330.4685484,5.510137043,3.597846088
Oklahoma,1981,12,3.4,8.4,40.6,53.3,0.3,54.3,307.7,5.7,3,3.478811323,8.039818149,42.6043642,67.84195651,0.476185449,58.66776543,325.9148387,5.548109634,3.478276871
Oklahoma,1982,12,3.9,9.9,39.5,57.8, ,63.3,345.1,5.5, ,3.563049058,8.41185452,41.98349136,65.83356521,0.476185449,59.59421235,329.7518709,5.538487707,3.478276871
Oklahoma,1983,12,6.1,14.2,42.9,111,0.7,55.6,270.9,4.9,2.5,4.070439247,9.569483616,42.16679309,74.86685217,0.520948359,58.79536988,317.9814968,5.410790166,3.282621497
Oklahoma,1984,12,7.3,16,45.3,107.9,0.9,59.7,214.6,3.6,2.3,4.716351397,10.85558689,42.79343447,81.47348173,0.596758687,58.9762959,297.3051974,5.048632133,3.086097197
Oklahoma,1985,12,4.8,9.8,48.7,91.2,0.3,66.8,326.8,4.9,3,4.733081118,10.64446951,43.97474758,83.41878539,0.53740695,60.54103672,303.2041579,5.018905706,3.068877758
Oklahoma,1986,12,3.3,7.8,43,67.1,0.6,63.9,401.5,6.3,4.7,4.446464894,10.07557561,43.77979806,80.15502831,0.54992556,61.21282938,322.8633263,5.275124565,3.395102206
Oklahoma,1987,12,2.8,8.3,34.3,65,0.8,60.8,393.1,6.5,4.3,4.117171915,9.720460489,41.88383845,77.12402265,0.599940448,61.1302635,336.9106611,5.520099652,3.576081765
Oklahoma,1988,12,3.7,7.8,47.3,61.7,0.6,55.7,314.8,5.7,3,4.033737532,9.336368391,42.96707076,74.03921812,0.599952358,60.0442108,332.4885289,5.556079722,3.460865412
Oklahoma,1989,11,3.4,9.5,35.6,74.5,0.6,62.2,334.6,5.4,3.5,3.906990026,9.369094713,41.49365661,74.13137449,0.599961887,60.47536864,332.9108231,5.524863777,3.46869233
Oklahoma,1990,11,7,15.5,45,117.3,0.6,57.9,289.3,5,3.7,4.525592021,10.59527577,42.19492529,82.7650996,0.599969509,59.96029491,324.1886585,5.419891022,3.514953864
Oklahoma,1991,12,8.1,16,50.5,107.9,0.8,50.5,229.3,4.5,2.8,5.240473617,11.67622062,43.85594023,87.79207968,0.639975607,58.06823593,305.2109268,5.235912817,3.371963091
Oklahoma,1992,11,14.4,26.1,55.1,201.3,1.1,41.7,162.4,3.9,1.5,7.072378893,14.56097649,46.10475218,110.4936637,0.731980486,54.79458874,276.6487414,4.968730254,2.997570473
Oklahoma,1993,12,12.2,20.8,58.4,176.1,1.2,42.9,178.1,4.1,2.1,8.097903115,15.80878119,48.56380175,123.614931,0.825584389,52.415671,256.9389931,4.794984203,2.818056378
Oklahoma,1994,12,12.5,24,52.1,159.4,0.7,43.3,167,3.9,1.5,8.978322492,17.44702496,49.2710414,130.7719448,0.800467511,50.5925368,238.9511945,4.615987363,2.554445103
Oklahoma,1995,11,12.4,26.6,46.4,174.1,0.9,44.1,198,4.5,1.4,9.662657993,19.27761996,48.69683312,139.4375558,0.820374009,49.29402944,230.7609556,4.59278989,2.323556082
Oklahoma,1996,11,12.4,28,44.2,182.9,1.4,42,198.5,4.7,1.5,10.21012639,21.02209597,47.79746649,148.1300447,0.936299207,47.83522355,224.3087645,4.614231912,2.158844866
Oklahoma,1997,12,8.6,17.4,49.3,127.8,0.3,49.3,209.6,4.3,2.1,9.888101116,20.29767678,48.0979732,144.0640357,0.809039366,48.12817884,221.3670116,4.55138553,2.147075893
Oklahoma,1998,11,7.2,16.6,43.2,109.9,0.8,47.9,183.9,3.8,0.9,9.350480893,19.55814142,47.11837856,137.2312286,0.807231493,48.08254307,213.8736093,4.401108424,1.897660714
Oklahoma,1999,12,26.6,42.7,62.3,294.9,2.6,24.7,96.7,3.9,1.5,12.80038471,24.18651314,50.15470285,168.7649829,1.165785194,43.40603446,190.4388874,4.300886739,1.818128571
Oklahoma State,1956,10,4.3,11.6,37.1,81.4,0.3,52.9,178.8,3.4,1.5,4.3,11.6,37.1,81.4,0.3,52.9,178.8,3.4,1.5
Oklahoma State,1957,10,5.7,14.4,39.6,90,0.8,55.7,216.1,3.9,1.9,4.58,12.16,37.6,83.12,0.4,53.46,186.26,3.5,1.58
Oklahoma State,1958,11,5.8,12.8,45.4,80.6,0.5,57,205.9,3.6,2,4.824,12.288,39.16,82.616,0.42,54.168,190.188,3.52,1.664
Oklahoma State,1959,10,10.5,18.8,55.9,118.5,1.1,54.2,195.2,3.6,1.6,5.9592,13.5904,42.508,89.7928,0.556,54.1744,191.1904,3.536,1.6512
Oklahoma State,1960,10,2.3,7.6,30.3,26,0.1,49.1,186.2,3.8, ,5.22736,12.39232,40.0664,77.03424,0.4648,53.15952,190.19232,3.5888,1.6512
Oklahoma State,1961,10,6.7,16,41.9,64.3,0.2,50.5,191.2,3.8, ,5.521888,13.113856,40.43312,74.487392,0.41184,52.627616,190.393856,3.63104,1.6512
Oklahoma State,1962,10,8.7,20,43.5,110.2,0.9,42,152.7,3.6, ,6.1575104,14.4910848,41.046496,81.6299136,0.509472,50.5020928,182.8550848,3.624832,1.6512
Oklahoma State,1963,9,8.7,19.6,44.3,97.7,0.1,37.6,134.6,3.6, ,6.66600832,15.51286784,41.6971968,84.84393088,0.4275776,47.92167424,173.2040678,3.6198656,1.6512
Oklahoma State,1964,10,5.8,14.4,40.3,86.6,0.4,41.7,139.7,3.4, ,6.492806656,15.29029427,41.41775744,85.1951447,0.42206208,46.67733939,166.5032543,3.57589248,1.6512
Oklahoma State,1965,10,6.6,17,38.8,78.5,0.2,47.7,159.4,3.3, ,6.514245325,15.63223542,40.89420595,83.85611576,0.377649664,46.88187151,165.0826034,3.520713984,1.6512
Oklahoma State,1966,10,8,18,44.4,88.4,0.4,49.1,144.5,2.9,0.9,6.81139626,16.10578833,41.59536476,84.76489261,0.382119731,47.32549721,160.9660827,3.396571187,1.50096
Oklahoma State,1967,10,7.8,16.8,46.4,100.6,0.4,48.7,165.9,3.4,1.2,7.009117008,16.24463067,42.55629181,87.93191409,0.385695785,47.60039777,161.9528662,3.39725695,1.440768
Oklahoma State,1968,10,14.5,29.4,49.3,172.8,0.5,47.8,136.3,2.9,1.8,8.507293606,18.87570453,43.90503345,104.9055313,0.408556628,47.64031821,156.8222929,3.29780556,1.5126144
Oklahoma State,1969,10,11.4,28.1,40.6,164.1,1.6,43.8,132,3,1,9.085834885,20.72056363,43.24402676,116.744425,0.646845302,46.87225457,151.8578344,3.238244448,1.41009152
Oklahoma State,1970,11,12.5,24.4,51.1,173.1,1.4,46.3,139.5,3,1.1,9.768667908,21.4564509,44.81522141,128.01554,0.797476242,46.75780366,149.3862675,3.190595558,1.348073216
Oklahoma State,1971,11,9.4,22.6,41.4,127.7,0.8,46.5,131.2,2.8,1.3,9.694934326,21.68516072,44.13217713,127.952432,0.797980994,46.70624293,145.749014,3.112476447,1.338458573
Oklahoma State,1972,11,2.8,9.5,29.8,52.9,0.5,64.3,317.9,4.9,2.2,8.315947461,19.24812858,41.2657417,112.9419456,0.738384795,50.22499434,180.1792112,3.469981157,1.510766858
Oklahoma State,1973,11,4.9,13.4,36.7,83.3,0.6,60,290.7,4.8,2.8,7.632757969,18.07850286,40.35259336,107.0135565,0.710707836,52.17999547,202.283369,3.735984926,1.768613487
Oklahoma State,1974,12,4.4,11.3,39,75.1, ,57.3,210.4,3.7, ,6.986206375,16.72280229,40.08207469,100.6308452,0.710707836,53.20399638,203.9066952,3.728787941,1.768613487
Oklahoma State,1975,11,4.8,11.5,41.7,90.7,0.7,60.5,268.4,4.4,2.8,6.5489651,15.67824183,40.40565975,98.64467615,0.708566269,54.6631971,216.8053561,3.863030353,1.974890789
Oklahoma State,1976,12,3.9,11,35.6,69.9,0.3,61.8,288.3,4.7,3.1,6.01917208,14.74259347,39.4445278,92.89574092,0.626853015,56.09055768,231.1042849,4.030424282,2.199912631
Oklahoma State,1977,11,4.4,12.3,35.6,76,0.3,59.1,267.5,4.5,2.6,5.695337664,14.25407477,38.67562224,89.51659274,0.561482412,56.69244615,238.3834279,4.124339426,2.279930105
Oklahoma State,1978,11,5.9,16.5,35.9,82.3,0.2,52.8,174.5,3.3,1.8,5.736270131,14.70325982,38.12049779,88.07327419,0.48918593,55.91395692,225.6067423,3.95947154,2.183944084
Oklahoma State,1979,11,11.6,25.5,45.7,155.5,0.8,44.5,157,3.5,1,6.909016105,16.86260785,39.63639823,101.5586194,0.551348744,53.63116553,211.8853939,3.867577232,1.947155267
Oklahoma State,1980,11,11.1,24,46.2,142.8,0.8,49,135,2.8,1.2,7.747212884,18.29008628,40.94911859,109.8068955,0.601078995,52.70493243,196.5083151,3.654061786,1.797724214
Oklahoma State,1981,12,10.8,20.6,52.6,127.6,0.7,45.9,158,3.4,0.7,8.357770307,18.75206903,43.27929487,113.3655164,0.620863196,51.34394594,188.8066521,3.603249429,1.578179371
Oklahoma State,1982,11,13.1,25.5,51.4,154.2,1.2,53.8,248.7,4.6,1.4,9.306216246,20.10165522,44.9034359,121.5324131,0.736690557,51.83515675,200.7853217,3.802599543,1.542543497
Oklahoma State,1983,12,11.3,21.4,52.5,138.8,1,49.8,183.4,3.7,1.4,9.704972997,20.36132418,46.42274872,124.9859305,0.789352445,51.4281254,197.3082573,3.782079634,1.514034797
Oklahoma State,1984,12,14.8,24.8,59.6,181.8,0.8,48.1,181.5,3.8,1.9,10.7239784,21.24905934,49.05819897,136.3487444,0.791481956,50.76250032,194.1466059,3.785663708,1.591227838
Oklahoma State,1985,12,13.3,27.7,48.2,161.7,0.8,43.2,169.6,3.9,1.5,11.23918272,22.53924747,48.88655918,141.4189955,0.793185565,49.25000026,189.2372847,3.808530966,1.57298227
Oklahoma State,1986,11,14.9,31.4,47.5,187.1,1,40,126.5,3.2,0.8,11.97134617,24.31139798,48.60924734,150.5551964,0.834548452,47.40000021,176.6898278,3.686824773,1.418385816
Oklahoma State,1987,12,14.9,25.7,58.1,186.3,1.1,40.8,200.2,4.9,2.6,12.55707694,24.58911838,50.50739787,157.7041571,0.887638762,46.08000016,181.3918622,3.929459818,1.654708653
Oklahoma State,1988,12,12.9,20.2,64,181.3,1.6,46.8,291,6.2,3.9,12.62566155,23.71129471,53.2059183,162.4233257,1.030111009,46.22400013,203.3134898,4.383567855,2.103766922
Oklahoma State,1989,11,15.7,28.7,54.7,216.9,1.4,42.6,150.1,3.5,0.7,13.24052924,24.70903577,53.50473464,173.3186606,1.104088807,45.49920011,192.6707918,4.206854284,1.823013538
Oklahoma State,1990,11,10.3,22.7,45.2,119.8,0.6,47.2,214.5,4.5,1.8,12.65242339,24.30722861,51.84378771,162.6149284,1.003271046,45.83936008,197.0366334,4.265483427,1.81841083
Oklahoma State,1991,11,13.1,28.8,45.4,162.5,0.8,39.3,113.1,2.9,0.3,12.74193871,25.20578289,50.55503017,162.5919428,0.962616837,44.53148807,180.2493068,3.992386742,1.514728664
Oklahoma State,1992,11,10.5,21,50.2,140.2,0.9,40,105.3,2.6,0.5,12.29355097,24.36462631,50.48402414,158.1135542,0.950093469,43.62519045,165.2594454,3.713909393,1.311782931
Oklahoma State,1993,11,10.4,22.3,46.5,120.5,0.5,43.9,137.5,3.1,1,11.91484078,23.95170105,49.68721931,150.5908434,0.860074776,43.68015236,159.7075563,3.591127515,1.249426345
Oklahoma State,1994,11,10.4,23.5,44,133.5,0.7,45.4,204.6,4.5,1.1,11.61187262,23.86136084,48.54977545,147.1726747,0.82805982,44.02412189,168.6860451,3.772902012,1.219541076
Oklahoma State,1995,12,10.2,21.4,47.5,111.4,0.7,43,199.1,4.6,1.9,11.3294981,23.36908867,48.33982036,140.0181398,0.802447856,43.81929751,174.768836,3.938321609,1.355632861
Oklahoma State,1996,11,13.5,25.7,52.3,167.2,0.8,48.2,223.3,4.6,1.8,11.76359848,23.83527094,49.13185629,145.4545118,0.801958285,44.69543801,184.4750688,4.070657287,1.444506289
Oklahoma State,1997,12,9.5,16.8,56.7,137.3,1.2,49.4,207.2,4.2,2.1,11.31087878,22.42821675,50.64548503,143.8236094,0.881566628,45.63635041,189.0200551,4.09652583,1.575605031
Oklahoma State,1998,11,11.3,22.4,50.4,162.1,0.9,50,204.5,4.1,2.4,11.30870303,22.4225734,50.59638802,147.4788876,0.885253302,46.50908033,192.1160441,4.097220664,1.740484025
Oklahoma State,1999,11,13.1,24.8,52.7,158.2,1.2,45.6,152.8,3.3,1.3,11.66696242,22.89805872,51.01711042,149.62311,0.948202642,46.32726426,184.2528352,3.937776531,1.65238722
Oregon,1956,10,4.5,9.9,45.5,65.5,0.4,56,214.3,3.8,1.5,4.5,9.9,45.5,65.5,0.4,56,214.3,3.8,1.5
Oregon,1957,11,6,11.5,52,92.2,0.7,47.8,187.1,3.9,1.1,4.8,10.22,46.8,70.84,0.46,54.36,208.86,3.82,1.42
Oregon,1958,10,8,16.6,48.2,96.4,0.3,53,201.5,3.8,0.9,5.44,11.496,47.08,75.952,0.428,54.088,207.388,3.816,1.316
Oregon,1959,10,8.5,16.8,50.6,103.1,1,50.4,210.6,4.2,2,6.052,12.5568,47.784,81.3816,0.5424,53.3504,208.0304,3.8928,1.4528
Oregon,1960,11,6,14.8,40.5,95.4,0.8,44.2,207.4,4.7,1.2,6.0416,13.00544,46.3272,84.18528,0.59392,51.52032,207.90432,4.05424,1.40224
Oregon,1961,10,7.6,18.5,41.1,110.4,0.8,42.9,161,3.8, ,6.35328,14.104352,45.28176,89.428224,0.635136,49.796256,198.523456,4.003392,1.40224
Oregon,1962,10,8.1,15.6,51.9,127.9,1.2,49.7,225.1,4.5,2,6.702624,14.4034816,46.605408,97.1225792,0.7481088,49.7770048,203.8387648,4.1027136,1.521792
Oregon,1963,11,10.7,19.3,55.7,168.3, ,38.5,160.4,4.2, ,7.5020992,15.38278528,48.4243264,111.3580634,0.7481088,47.52160384,195.1510118,4.12217088,1.521792
Oregon,1964,10,13.2,25.9,51,179.3,1.7,39.5,88,2.2, ,8.64167936,17.48622822,48.93946112,124.9464507,0.93848704,45.91728307,173.7208095,3.737736704,1.521792
Oregon,1965,10,13.9,30.1,46.2,202.1,1.6,41,97.5,2.4, ,9.693343488,20.00898258,48.3915689,140.3771606,1.070789632,44.93382646,158.4766476,3.470189363,1.521792
Oregon,1966,10,9.2,22.9,40.2,132,0.7,43.5,120.6,2.8, ,9.59467479,20.58718606,46.75325512,138.7017284,0.996631706,44.64706117,150.9013181,3.336151491,1.521792
Oregon,1967,10,8.2,20.7,39.6,121.1,0.9,41.1,95,2.3, ,9.315739832,20.60974885,45.32260409,135.1813828,0.977305364,43.93764893,139.7210544,3.128921192,1.521792
Oregon,1968,10,8.6,19.5,44.1,122.1,1,47.7,138.3,2.9, ,9.172591866,20.38779908,45.07808327,132.5651062,0.981844292,44.69011915,139.4368436,3.083136954,1.521792
Oregon,1969,11,14,26.5,52.9,207.5,1.5,45.4,153.8,3.4, ,10.13807349,21.61023926,46.64246662,147.552085,1.085475433,44.83209532,142.3094748,3.146509563,1.521792
Oregon,1970,11,20.9,40.1,52.2,281.8,2,39.4,139.1,3.5,1.5,12.29045879,25.30819141,47.7539733,174.401668,1.268380347,43.74567625,141.6675799,3.217207651,1.5174336
Oregon,1971,11,14.5,28.9,50,183.3,1.3,46.8,187.2,4,1.3,12.73236704,26.02655313,48.20317864,176.1813344,1.274704277,44.356541,150.7740639,3.37376612,1.47394688
Oregon,1972,11,16.7,34.5,48.5,202.1,1.4,39.9,108.5,2.7,0.8,13.52589363,27.7212425,48.26254291,181.3650675,1.299763422,43.4652328,142.3192511,3.239012896,1.339157504
Oregon,1973,11,13.2,28.6,46,159.5,1.2,44.9,159.4,3.5,1.2,13.4607149,27.896994,47.81003433,176.992054,1.279810737,43.75218624,145.7354009,3.291210317,1.311326003
Oregon,1974,11,9.1,18.5,49.3,115.7,0.5,49.5,132.7,2.7,0.7,12.58857192,26.0175952,48.10802746,164.7336432,1.12384859,44.90174899,143.1283207,3.172968254,1.189060803
Oregon,1975,11,14,29.5,47.4,135.8,0.5,36.7,109.6,3,0.8,12.87085754,26.71407616,47.96642197,158.9469146,0.999078872,43.26139919,136.4226566,3.138374603,1.111248642
Oregon,1976,11,16.1,30.9,52.1,161.2,0.5,38.3,95,2.5,0.9,13.51668603,27.55126093,48.79313758,159.3975316,0.899263098,42.26911936,128.1381253,3.010699682,1.068998914
Oregon,1977,11,12.8,26.9,47.6,148.6,0.5,45.5,139.3,3.1,0.8,13.37334882,27.42100874,48.55451006,157.2380253,0.819410478,42.91529548,130.3705002,3.028559746,1.015199131
Oregon,1978,11,10.5,25.5,41.1,119.8,0.5,52.5,181.9,3.5,1.4,12.79867906,27.03680699,47.06360805,149.7504203,0.755528382,44.83223639,140.6764002,3.122847797,1.092159305
Oregon,1979,11,8.3,17,48.7,104.4,0.6,50.8,226.6,4.5,1.5,11.89894325,25.0294456,47.39088644,140.6803362,0.724422706,46.02578911,157.8611201,3.398278237,1.173727444
Oregon,1980,11,13.2,23.2,56.9,166.4,1.1,49.7,213.3,4.3,1.9,12.1591546,24.66355648,49.29270915,145.824269,0.799538165,46.76063129,168.9488961,3.57862259,1.318981955
Oregon,1981,11,14,25.5,55,141.9,0.5,44.5,116.7,2.6,0.9,12.52732368,24.83084518,50.43416732,145.0394152,0.739630532,46.30850503,158.4991169,3.382898072,1.235185564
Oregon,1982,11,8.4,19.7,42.4,94.2,0.5,48.9,150.4,3.1,0.3,11.70185894,23.80467615,48.82733386,134.8715321,0.691704425,46.82680402,156.8792935,3.326318458,1.048148451
Oregon,1983,11,11.9,27.3,43.7,150.7,0.9,39.7,133,3.3,0.5,11.74148715,24.50374092,47.80186709,138.0372257,0.73336354,45.40144322,152.1034348,3.321054766,0.938518761
Oregon,1984,11,15.7,31.9,49.3,184.5,1.3,38.3,151.5,4,1.4,12.53318972,25.98299273,48.10149367,147.3297806,0.846690832,43.98115458,151.9827478,3.456843813,1.030815009
Oregon,1985,11,17.2,32.5,52.9,208.5,1.6,39.4,150.5,3.8,1.5,13.46655178,27.28639419,49.06119493,159.5638245,0.997352666,43.06492366,151.6861983,3.52547505,1.124652007
Oregon,1986,11,21.8,36.6,59.6,250.3,1.2,36.4,111.9,3.1,1.3,15.13324142,29.14911535,51.16895595,177.7110596,1.037882133,41.73193893,143.7289586,3.44038004,1.159721606
Oregon,1987,11,15.5,26.8,57.6,211.5,1.4,41.5,118.4,2.9,1,15.20659314,28.67929228,52.45516476,184.4688477,1.110305706,41.68555114,138.6631669,3.332304032,1.127777284
Oregon,1988,12,12.3,27.2,45.1,159.8,1.1,43.7,160.7,3.7,1.7,14.62527451,28.38343382,50.98413181,179.5350781,1.108244565,42.08844091,143.0705335,3.405843226,1.242221828
Oregon,1989,12,19.7,34.4,57.1,261,1.8,41.8,160.5,3.8,1.9,15.64021961,29.58674706,52.20730545,195.8280625,1.246595652,42.03075273,146.5564268,3.484674581,1.373777462
Oregon,1990,12,19.7,35.1,56.1,242.8,1.5,41.7,139.5,3.3,1.7,16.45217569,30.68939765,52.98584436,205.22245,1.297276522,41.96460219,145.1451415,3.447739664,1.43902197
Oregon,1991,11,14,30,46.7,169.1,1.1,37.6,113,3,0.6,15.96174055,30.55151812,51.72867548,197.99796,1.257821217,41.09168175,138.7161132,3.358191732,1.271217576
Oregon,1992,12,15.5,27.9,55.5,188.7,1,42.6,144.8,3.4,1.1,15.86939244,30.02121449,52.48294039,196.138368,1.206256974,41.3933454,139.9328905,3.366553385,1.236974061
Oregon,1993,11,20.7,33.5,61.8,297.3,2.3,35.1,87.7,2.5,0.8,16.83551395,30.7169716,54.34635231,216.3706944,1.425005579,40.13467632,129.4863124,3.193242708,1.149579248
Oregon,1994,13,17.1,31.9,53.5,213.4,1.9,40.1,131.3,3.3,1.4,16.88841116,30.95357728,54.17708185,215.7765555,1.520004463,40.12774106,129.8490499,3.214594167,1.199663399
Oregon,1995,12,21.7,40.6,53.4,255.3,1.2,38.8,139.3,3.6,1.7,17.85072893,32.88286182,54.02166548,223.6812444,1.456003571,39.86219284,131.73924,3.291675333,1.299730719
Oregon,1996,11,20.5,39.3,52.3,301.9,1.9,37,147.1,4,2.4,18.38058314,34.16628946,53.67733238,239.3249955,1.544802856,39.28975428,134.811392,3.433340267,1.519784575
Oregon,1997,12,18.5,33.4,55.4,266.7,2.7,38.8,154.1,4,1.2,18.40446651,34.01303157,54.02186591,244.7999964,1.775842285,39.19180342,138.6691136,3.546672213,1.45582766
Oregon,1998,12,18.6,32.7,56.9,321.3,2.7,39.5,161.6,4.1,1.9,18.44357321,33.75042525,54.59749273,260.0999971,1.960673828,39.25344274,143.2552909,3.657337771,1.544662128
Oregon,1999,12,18.4,35.2,52.4,263.5,2,39.9,156.9,3.9,1.7,18.43485857,34.0403402,54.15799418,260.7799977,1.968539063,39.38275419,145.9842327,3.705870217,1.575729703
Oregon State,1956,11,4.5,8.1,56.2,72.7,0.5,50.6,209.8,4.1,2.3,4.5,8.1,56.2,72.7,0.5,50.6,209.8,4.1,2.3
Oregon State,1957,10,5.1,9.7,52.6,81.6,0.6,55.9,247.8,4.4,2.3,4.62,8.42,55.48,74.48,0.52,51.66,217.4,4.16,2.3
Oregon State,1958,10,2.6,7.7,33.8,41.3,0.3,49.2,184.1,3.7,0.8,4.216,8.276,51.144,67.844,0.476,51.168,210.74,4.068,2
Oregon State,1959,10,4.8,13.6,35.3,74.7,0.6,41.1,134.6,3.3,1.2,4.3328,9.3408,47.9752,69.2152,0.5008,49.1544,195.512,3.9144,1.84
Oregon State,1960,10,6.6,13.9,47.5,97,0.3,47.4,233.6,4.9,2.6,4.78624,10.25264,47.88016,74.77216,0.46064,48.80352,203.1296,4.11152,1.992
Oregon State,1961,10,6.4,13.7,46.7,94.5,0.6,50.8,224.6,4.4, ,5.108992,10.942112,47.644128,78.717728,0.488512,49.202816,207.42368,4.169216,1.992
