Logan Steve, East Carolina, hc, [1992, 2002],,,
Logan Steve, Berlin Thunder (QB/WR), qb, [2004, 2005],,,
Logan Steve, Rhein Fire (OC/QB), oc, [2006, 2006],,,
Logan Steve, Boston College (OC), oc, [2007, 2008],,,
Logan Steve, Tampa Bay Buccaneers (RB), rb, [2009, 2011],,,
Lombardi Tony, Wisconsin (defensive backs), db, [1986, 1989],,,
Lombardi Tony, Mankato State (DC), dc, [1989, 1996],,,
Lombardi Tony, Eastern Michigan (linebackers), lb, [1997, 1997],,,
Lombardi Tony, Eastern Michigan (DC), dc, [1998, 1999],,,
Lombardi Tony, Eastern Michigan, hc, [1999, -1],,,
London Mike, Richmond (OLBs), ol, [1988, 1989],,,
London Mike, William & Mary (DL), dl, [1990, 1993],,,
London Mike, Richmond (OLBs), ol, [1994, 1996],,,
London Mike, Boston College (DL), dl, [1997, 2000],,,
London Mike, Virginia (DL), dl, [2001, 2001],,,
London Mike, Virginia (DL, RC), dl, [2002, 2004],,
London Mike, Houston Texans (DL), dl, [2005, 2005],,,
London Mike, Virginia (DC, DL), dc, [2006, 2007],,
London Mike, Richmond, hc, [2008, 2009],,,
London Mike, Virginia, hc, [2010, -1],,,
Loney Steve, Iowa State (GA), ga, [1974, 1974],,,
Loney Steve, Missouri Western (OL), ol, [1975, 1975],,,
Loney Steve, Missouri Western (OC/OL), oc, [1976, 1976],,,
Loney Steve, Leavenworth (KS) HS, hc, [1977, 1978],,,
Loney Steve, Morehead State (AHC/OL), hc, [1979, 1980],,,
Loney Steve, Morehead State, hc, [1981, 1983],,,
Loney Steve, The Citadel (AHC/OL), hc, [1984, 1986],,,
Loney Steve, Colorado State (AHC/OL), hc, [1989, 1992],,,
Loney Steve, Phoenix Cardinals (AOL), hc, [1993, 1993],,,
Loney Steve, Connecticut (AHC/WR), hc, [1994, 1994],,,
Loney Steve, Iowa State (OC/OL), oc, [1995, 1997],,,
Loney Steve, Minnesota (OC/OL), oc, [1998, 1999],,,
Loney Steve, Iowa State (OC/OL), oc, [2000, 2001],,,
Loney Steve, Minnesota Vikings (OL), ol, [2002, 2004],,,
Loney Steve, Minnesota Vikings (OC/OL), oc, [2005, 2005],,,
Loney Steve, Arizona Cardinals (OL), ol, [2006, 2006],,,
Loney Steve, Drake, hc, [2007, 2007],,,
Loney Steve, St. Louis Rams (OL), ol, [2008, 2011],,,
Loney Steve, Tampa Bay Buccaneers (AOL), hc, [2012, 2013],,,
Long Chuck, Iowa (DB), db, [1995, 1997],,,
Long Chuck, Iowa (QB/S), qb, [1998, 1999],,,
Long Chuck, Oklahoma (QB), qb, [2000, 2001],,,
Long Chuck, Oklahoma (Co-OC), oc, [2002, 2005],,,
Long Chuck, San Diego State, hc, [2006, 2008],,,
Long Chuck, Kansas (OC), oc, [2010, 2011],,,
Long Rocky, New Mexico (GA), ga, [1972, 1973],,,
Long Rocky, Eldorado HS (NM), hc, [1974, 1975],,,
Long Rocky, New Mexico (offensive backfield), hc, [1978, 1978],,,
Long Rocky, New Mexico (DB), db, [1979, 1980],,,
Long Rocky, Wyoming (DC), dc, [1981, 1985],,,
Long Rocky, BC Lions (LB), lb, [1986, 1987],,,
Long Rocky, BC Lions (LB), lb, [1988, 1990],,,
Long Rocky, BC Lions (LB), lb, [1991, 1995],,,
Long Rocky, BC Lions (LB), lb, [1996, 1997],,,
Long Rocky, BC Lions (LB), lb, [1998, 2008],,,
Long Rocky, BC Lions (LB), lb, [2009, 2010],,,
Long Rocky, BC Lions (LB), lb, [2011, -1],,,
Loth Joe, SMU (GA), ga, [1991, 1992],,,
Loth Joe, Western Connecticut State (DC), dc, [1993, 1996],,,
Loth Joe, Capital (DC), dc, [1997, 1997],,,
Loth Joe, Rhode Island (DB), db, [1998, 1999],,,
Loth Joe, Kean, hc, [2000, 2002],,,
Loth Joe, Otterbein, hc, [2003, 2011],,,
Loth Joe, Western Connecticut State, hc, [2012, -1],,,
Lubick Sonny, Montana State (assistant), ga, [1970, 1977],,,
Lubick Sonny, Montana State, hc, [1978, 1981],,,
Lubick Sonny, Colorado State (OC), oc, [1982, 1984],,,
Lubick Sonny, Stanford (assistant), ga, [1985, 1988],,,
Lubick Sonny, Miami (FL) (DC), dc, [1989, 1992],,,
Lubick Sonny, Colorado State, hc, [1993, 2007],,,
Lucas Mike, William & Mary (SA), hc, [1979, 1979],,,
Lucas Mike, Liberty (DB/DL/LB), db, [1980, 1983],,,
Lucas Mike, UTEP (WR), wr, [1984, 1984],,,
Lucas Mike, Eastern New Mexico (DC), dc, [1985, 1986],,,
Lucas Mike, Sam Houston State (assistant), ga, [1987, 1989],,,
Lucas Mike, Sam Houston State (AHC/DC), hc, [1990, 2004],,,
Lucas Mike, Southeastern Louisiana (DC), dc, [2005, 2006],,,
Lucas Mike, Southeastern Louisiana, hc, [2007, 2011],,,
Lucas Mike, Indiana State (DL), dl, [2013, -1],,,
Luckhardt John, , hc, [-1, -1],,,
Luckhardt John, Purdue (GA), hc, [1960, 1960],,,
Luckhardt John, Northern Illinois (WR/DB), hc, [1970, 1972],,,
Luckhardt John, Lehigh (DC), hc, [1973, 1981],,,
Luckhardt John, Washington & Jefferson, hc, [1982, 1998],,,
Luckhardt John, California (PA), hc, [2002, 2011],,,
Luckhardt John, , hc, [-1, -1],,,
Luckhardt John, , hc, [-1, -1],,,
Luckhardt John, Washington & Jefferson, hc, [1983, 1986],,,
Luginbill Al, Pasadena City CC (assistant), ga, [1968, 1971],,,
Luginbill Al, Arizona State (assistant), ga, [1972, 1973],,,
Luginbill Al, Pasadena City CC (assistant), ga, [1974, 1976],,,
Luginbill Al, Pasadena City CC, hc, [1977, 1977],,,
Luginbill Al, Wyoming (DB), db, [1978, 1978],,,
Luginbill Al, Arizona State (LB), lb, [1979, 1981],,,
Luginbill Al, Arizona State (DC), dc, [1982, 1984],,,
Luginbill Al, San Diego State, hc, [1989, 1993],,,
Luginbill Al, Amsterdam Admirals, hc, [1995, 2000],,,
Luginbill Al, Los Angeles Xtreme, hc, [2001, 2001],,,
Luginbill Al, Detroit Fury, hc, [2003, -1],,,
Lyall Jim, Adrian (assistant), ga, [1974, 1989],,,
Lyall Jim, Adrian, hc, [1990, 2009],,,
Lyall Jim, Siena Heights, hc, [2011, -1],,,
Lynch Bill, Butler (QB), qb, [1977, 1977],,,
Lynch Bill, Butler (WR), wr, [1978, 1978],,,
Lynch Bill, Butler (OC), oc, [1979, 1983],,,
Lynch Bill, Northern Illinois (OC/QB), oc, [1984, 1984],,,
Lynch Bill, Orlando Renegades (QB), qb, [1985, 1985],,,
Lynch Bill, Butler, hc, [1985, 1989],,,
Lynch Bill, Ball State (OC/QB), oc, [1990, 1992],,,
Lynch Bill, Indiana (QB), qb, [1993, 1994],,,
Lynch Bill, Ball State, hc, [1995, 2002],,,
Lynch Bill, DePauw, hc, [2004, 2004],,,
Lynch Bill, Indiana (OC/TE), oc, [2005, 2007],,,
Lynch Bill, Indiana, hc, [2007, 2010],,,
Lynch Bill, DePauw, hc, [2013, -1],,,
Lyons John, Penn (DC), dc, [1974, 1984],,,
Lyons John, Boston University (DC), dc, [1985, 1987],,,
Lyons John, Dartmouth (DC), dc, [1988, 1991],,,
Lyons John, Dartmouth, hc, [1992, 2004],,,
Lyons John, Cologne Centurions (DB), db, [2005, 2005],,,
Lyons John, Cologne Centurions (DC/DB), dc, [2006, 2007],,,
Lyons John, Cologne Centurions (interim HC), hc, [2007, 2007],,,
Lyons John, New Hampshire (DC/DB), dc, [2011, -1],,,
MacIntyre George, Terry Parker HS (FL) (assistant), ga, [1963, 1963],,,
MacIntyre George, Miami (FL) (scout), hc, [1964, 1967],,,
MacIntyre George, Tampa (DC), dc, [1968, 1969],,,
MacIntyre George, Clemson (DB), db, [1970, 1972],,,
MacIntyre George, Vanderbilt (assistant), ga, [1973, 1974],,,
MacIntyre George, UT Martin, hc, [1975, 1977],,,
MacIntyre George, Ole Miss (OC), oc, [1978, 1978],,,
MacIntyre George, Vanderbilt, hc, [1979, 1985],,,
MacIntyre George, Donelson Christian (TN), hc, [1991, 1992],,,
MacIntyre George, Jacksonville Episcopal (FL), hc, [1993, 1994],,,
MacIntyre George, Liberty (DC), dc, [1995, 1996],,,
MacIntyre George, Liberty (RB), rb, [1997, 1998],,,
MacIntyre Mike, Georgia (GA), ga, [1990, 1991],,,
MacIntyre Mike, Davidson (DC), dc, [1992, 1992],,,
MacIntyre Mike, TennesseeMartin (DC), dc, [1993, 1996],,,
MacIntyre Mike, Temple (DC), dc, [1997, 1998],,,
MacIntyre Mike, Mississippi (WR/DB), wr, [1999, 2002],,,
MacIntyre Mike, Dallas Cowboys (DB), db, [2003, 2006],,,
MacIntyre Mike, New York Jets (DB), db, [2007, 2007],,,
MacIntyre Mike, Duke (DC), dc, [2008, 2009],,,
MacIntyre Mike, San Jose State, hc, [2010, 2012],,,
MacIntyre Mike, Colorado, hc, [2013, -1],,,
Mackovic John, Miami (OH) (GA), ga, [1965, 1965],,,
Mackovic John, San Jose State (assistant), ga, [1969, 1970],,,
Mackovic John, Arizona (OC), oc, [1973, 1976],,,
Mackovic John, Purdue (AHC/OC), hc, [1977, 1977],,,
Mackovic John, Wake Forest, hc, [1978, 1980],,,
Mackovic John, Dallas Cowboys (assistant), ga, [1981, 1982],,,
Mackovic John, Kansas City Chiefs, hc, [1983, 1986],,,
Mackovic John, Illinois, hc, [1988, 1991],,,
Mackovic John, Texas, hc, [1992, 1997],,,
Mackovic John, Arizona, hc, [2001, 2003],,,
Mackovic John, US national team, hc, [2007, -1],,,
MacPherson Dick, Illinois (GA), ga, [1958, 1958],,,
MacPherson Dick, UMass (assistant), ga, [1959, 1960],,,
MacPherson Dick, Cincinnati (assistant), ga, [1961, 1965],,,
MacPherson Dick, Maryland (DB), db, [1966, 1966],,,
MacPherson Dick, Denver Broncos (LB/DB), lb, [1967, 1970],,,
MacPherson Dick, UMass, hc, [1971, 1977],,,
MacPherson Dick, Cleveland Browns (LB), lb, [1978, 1980],,,
MacPherson Dick, Syracuse, hc, [1981, 1990],,,
MacPherson Dick, New England Patriots, hc, [1991, 1992],,,
Maddox Robert, Troy State (assistant), ga, [1983, 1987],,,
Maddox Robert, Troy State, hc, [1988, 1990],,,
Maddox Robert, Valley HS (AL), hc, [1992, 1999],,,
Maddox Robert, GardnerWebb (assistant), ga, [2000, 2001],,,
Maddox Robert, Auburn HS (AL), hc, [2002, 2004],,,
Maddox Robert, Lee-Scott Academy (AL), hc, [2005, -1],,,
Mahoney Mike, Arizona (GA), ga, [1977, 1977],,,
Mahoney Mike, William & Mary (assistant), ga, [1978, 1978],,,
Mahoney Mike, Murray State (assistant), ga, [1979, 1980],,,
Mahoney Mike, Murray State (DC), dc, [1981, 1986],,,
Mahoney Mike, Murray State, hc, [1987, 1992],,,
Majors Johnny, Tennessee (GA), ga, [1957, 1957],,,
Majors Johnny, Tennessee (backfield), hc, [1958, 1959],,,
Majors Johnny, Mississippi State (DB), db, [1960, 1963],,,
Majors Johnny, Arkansas (assistant), ga, [1964, 1967],,,
Majors Johnny, Iowa State, hc, [1968, 1972],,,
Majors Johnny, Pittsburgh, hc, [1973, 1976],,,
Majors Johnny, Tennessee, hc, [1977, 1992],,,
Majors Johnny, Pittsburgh, hc, [1993, 1996],,,
Malet Mike, , hc, [-1, -1],,,
Malet Mike, Marist, hc, [1978, 1988],,,
Malet Mike, , hc, [-1, -1],,,
Malet Mike, , hc, [-1, -1],,,
Malet Mike, Marist, hc, [1984, 1990],,,
Mallory Bill, Ohio State (assistant), ga, [1966, 1968],,,
Mallory Bill, Miami (OH), hc, [1969, 1973],,,
Mallory Bill, Colorado, hc, [1974, 1978],,,
Mallory Bill, Northern Illinois, hc, [1980, 1983],,,
Mallory Bill, Indiana, hc, [1984, 1996],,,
Malzahn Gus, Hughes (AR) HS (DC), dc, [1991, 1991],,,
Malzahn Gus, Hughes (AR) HS, hc, [1992, 1995],,,
Malzahn Gus, Shiloh Christian (AR) HS, hc, [1996, 2000],,,
Malzahn Gus, Springdale (AR) HS, hc, [2001, 2005],,,
Malzahn Gus, Arkansas (OC/WR), oc, [2006, 2006],,,
Malzahn Gus, Tulsa (Co-OC/AHC/QB), oc, [2007, 2008],,,
Malzahn Gus, Auburn (OC/QB), oc, [2009, 2011],,,
Malzahn Gus, Arkansas State, hc, [2012, 2012],,,
Malzahn Gus, Auburn, hc, [2013, -1],,,
Mangino Mark, Youngstown State (assistant), ga, [1985, 1987],,,
Mangino Mark, Geneva (OC/OL), oc, [1988, 1989],,,
Mangino Mark, Lincoln High School (PA), hc, [1990, 1990],,,
Mangino Mark, Kansas State (RGC), hc, [1991, 1998],,,
Mangino Mark, Oklahoma (OL), ol, [1999, 1999],,,
Mangino Mark, Oklahoma (OC), oc, [2000, 2001],,,
Mangino Mark, Kansas, hc, [2002, 2009],,,
Mangino Mark, Youngstown State (AHC/TE), hc, [2013, 2013],,,
Mangino Mark, Iowa State (OC/TE), oc, [2014, -1],,,
Mangurian Pete, SMU (assistant OL), ga, [1979, 1980],,,
Mangurian Pete, New Mexico State (OL), ol, [1981, 1981],,,
Mangurian Pete, Stanford (OL), ol, [1982, 1983],,,
Mangurian Pete, LSU (OL), ol, [1984, 1987],,,
Mangurian Pete, Denver Broncos (TE/HB), hc, [1988, 1990],,,
Mangurian Pete, Denver Broncos (OL), ol, [1991, 1992],,,
Mangurian Pete, New York Giants (OL), ol, [1993, 1996],,,
Mangurian Pete, Atlanta Falcons (OL), ol, [1997, 1997],,,
Mangurian Pete, Cornell, hc, [1998, 2000],,,
Mangurian Pete, Atlanta Falcons (OL), ol, [2001, 2002],,,
Mangurian Pete, Atlanta Falcons (OC), oc, [2003, 2003],,,
Mangurian Pete, New England Patriots (TE), hc, [2005, 2008],,,
Mangurian Pete, Tampa Bay Buccaneers (OL), ol, [2009, 2010],,,
Mangurian Pete, Columbia, hc, [2012, -1],,,
Manlove William Bill, Gloucester City JS (NJ) (assistant), ga, [1957, 1959],,,
Manlove William Bill, Gloucester City JS (NJ), hc, [1960, 1964],,,
Manlove William Bill, Oakcrest HS (NJ), hc, [1965, 1966],,,
Manlove William Bill, Lafayette (assistant), ga, [1967, 1968],,,
Manlove William Bill, PMC/Widener, wr, [1969, 1991],,,
Manlove William Bill, Delaware Valley, hc, [1992, 1995],,,
Manlove William Bill, La Salle, hc, [1997, 2001],,,
Marino Steve, Ludlow HS (MA), hc, [1979, 1986],,,
Marino Steve, Western New England (DC), dc, [1987, 1987],,,
Marino Steve, Ludlow HS (MA) (assistant), ga, [1988, 1989],,,
Marino Steve, Westfield State, hc, [1990, 2013],,,
Mariucci Steve, Northern Michigan (RB), rb, [1978, 1979],,,
Mariucci Steve, Cal State Fullerton (QB), qb, [1980, 1982],,,
Mariucci Steve, Louisville (WR), wr, [1983, 1984],,,
Mariucci Steve, Orlando Renegades (WR), wr, [1985, 1985],,,
Mariucci Steve, USC (WR/ST), wr, [1986, 1986],,,
Mariucci Steve, California (WR/ST), wr, [1987, 1989],,,
Mariucci Steve, California (OC), oc, [1990, 1991],,,
Mariucci Steve, Green Bay Packers (QB), qb, [1992, 1995],,,
Mariucci Steve, California (HC), hc, [1996, 1996],,,
Mariucci Steve, San Francisco 49ers (HC), hc, [1997, 2002],,,
Mariucci Steve, Detroit Lions (HC), hc, [2003, 2005],,,
Marmie Larry, Berea (Kentucky) High School, hc, [1966, 1967],,,
Marmie Larry, Morehead State (DE/LB), dl, [1968, 1971],,,
Marmie Larry, Eastern Kentucky (DE/LB), dl, [1972, 1976],,,
Marmie Larry, Tulsa (assistant), ga, [1977, 1978],,,
Marmie Larry, Tennessee (DC/ILB), dc, [1983, 1984],,,
Marmie Larry, Arizona State (DC), dc, [1985, 1987],,,
Marmie Larry, Arizona State, hc, [1988, 1991],,,
Marmie Larry, Tennessee (DC), dc, [1992, 1994],,,
Marmie Larry, Arizona Cardinals (DB), db, [1996, 1999],,,
Marmie Larry, Arizona Cardinals (DC), dc, [2000, 2003],,,
Marmie Larry, St. Louis Rams (DC), dc, [2004, 2005],,,
Marmie Larry, Seattle Seahawks (DB), db, [2006, 2008],,,
Marmie Larry, Las Vegas Locomotives (DB), db, [2010, 2012],,,
Marmie Larry, Tampa Bay Buccaneers (Senior Defensive Assistant), ga, [2014, -1],,,
Marrone Doug, Cortland State (TE), hc, [1992, 1992],,,
Marrone Doug, Coast Guard (OL), ol, [1993, 1993],,,
Marrone Doug, Northeastern (OL), ol, [1994, 1994],,,
Marrone Doug, Georgia Tech (TE), hc, [1996, 1996],,,
Marrone Doug, Georgia Tech (OL), ol, [1997, 1999],,,
Marrone Doug, Georgia (OL), ol, [2000, 2000],,,
Marrone Doug, Tennessee (TE/OT), hc, [2001, 2001],,,
Marrone Doug, New York Jets (OL), ol, [2002, 2005],,,
Marrone Doug, New Orleans Saints (OC), oc, [2006, 2008],,,
Marrone Doug, Syracuse, hc, [2009, 2012],,,
Marrone Doug, Buffalo Bills, hc, [2013, -1],,,
Marsh Jim, West Virginia Tech, hc, [1990, -1],,,
Marshall Jim, North Alabama (OL), ol, [1977, 1977],,,
Marshall Jim, UT Martin (OC), oc, [1978, 1978],,,
Marshall Jim, Richmond (OC), oc, [1979, 1985],,,
Marshall Jim, UTEP (OC), oc, [1986, 1986],,,
Marshall Jim, Louisiana Tech (OC/OL), oc, [1987, 1987],,,
Marshall Jim, Tulane (RB/RC), rb, [1988, 1988],,,
Marshall Jim, Richmond, hc, [1989, 1994],,,
Marshall Jim, Memphis (TE/OL/RC), hc, [1995, 1995],,,
Marshall Jim, Memphis (OL), ol, [1996, 1996],,,
Marshall Jim, UT Martin, hc, [1997, 1999],,,
Marshall Jim, Arkansas State (OL), ol, [2001, 2001],,,
Marshall Jim, Alabama State (OL), ol, [2006, 2006],,,
Marshall Jim, Incarnate Word (OC/OL), oc, [2007, 2009],,,
Marshall Jim, UTSA (OL), ol, [2010, -1],,,
Martin Chuck, Mankato State (GA), ga, [1992, 1992],,,
Martin Chuck, Wittenberg (LB), lb, [1994, 1995],,,
Martin Chuck, Millikin (DC/DB), dc, [1996, 1997],,,
Martin Chuck, Eastern Michigan (LB), lb, [1998, 1999],,,
Martin Chuck, Grand Valley State (DC/DB), dc, [2000, 2003],,,
Martin Chuck, Grand Valley State, hc, [2004, 2009],,,
Martin Chuck, Notre Dame (DB), db, [2010, 2011],,,
Martin Chuck, Notre Dame (OC/QB), oc, [2012, 2013],,,
Martin Chuck, Miami (OH), hc, [2014, -1],,,
Martin Doug, Kentucky (GA), ga, [1986, 1987],,,
Martin Doug, ETSU (RB), rb, [1988, 1988],,,
Martin Doug, ETSU (OC/QB/WR), oc, [1989, 1991],,,
Martin Doug, East Carolina (TE/ST), hc, [1992, 1993],,,
Martin Doug, East Carolina (WR), wr, [1994, 1995],,,
Martin Doug, East Carolina (OC), oc, [1996, 2002],,,
Martin Doug, Kent State (OC/QB), oc, [2003, 2003],,,
Martin Doug, Kent State, hc, [2004, 2010],,,
Martin Doug, New Mexico State (OC/QB), oc, [2011, 2011],,,
Martin Doug, Boston College (OC/QB), oc, [2012, 2012],,,
Martin Doug, New Mexico State, hc, [2013, -1],,,
Martinelli Fred, Ashland, hc, [1959, 1993],,,
Masella Tom, Wagner (assistant), ga, [1982, 1984],,,
Masella Tom, Merchant Marine (DC), dc, [1985, 1989],,,
Masella Tom, Boston University (DB), db, [1990, 1992],,,
Masella Tom, Boston University (DC/DB), dc, [1993, 1993],,,
Masella Tom, Boston University (AHC/DC/DB), hc, [1994, 1994],,,
Masella Tom, Fairfield, hc, [1995, 1995],,,
Masella Tom, Boston University, hc, [1996, 1997],,,
Masella Tom, Connecticut (AHC/DS), hc, [1998, 1998],,,
Masella Tom, Louisiana Tech (DC), dc, [1999, 2001],,,
Masella Tom, UMass (DC), dc, [2002, 2003],,,
Masella Tom, Central Connecticut, hc, [2004, 2005],,,
Masella Tom, Fordham, hc, [2006, 2011],,,
Masella Tom, Wagner (assoc. HC), hc, [2012, -1],,,
Mason Glen, Ball State (GA), ga, [1972, 1972],,,
Mason Glen, Allegheny (DC), dc, [1973, 1973],,,
Mason Glen, Ball State (DL), dl, [1974, 1974],,,
Mason Glen, Iowa State (OL/TE), ol, [1975, 1976],,,
Mason Glen, Illinois (OL), ol, [1977, 1977],,,
Mason Glen, Ohio State (OC/OL/LB), oc, [1978, 1985],,,
Mason Glen, Kent State, hc, [1986, 1987],,,
Mason Glen, Kansas, hc, [1988, 1996],,,
Mason Glen, Minnesota, hc, [1997, 2006],,,
Matlak Mark, , hc, [-1, -1],,,
Matlak Mark, Allegheny (assistant), hc, [1978, 1982],,,
Matlak Mark, New Hampshire (assistant), hc, [1983, 1988],,,
Matlak Mark, New Hampshire (DC), hc, [1989, 2001],,,
Matlak Mark, Allegheny, hc, [2002, 2002],,,
Matlak Mark, , hc, [-1, -1],,,
Matlak Mark, , hc, [-1, -1],,,
Matlak Mark, Allegheny, hc, [1979, 1982],,,
Matsakis Manny, Hofstra (OC), oc, [1991, 1993],,,
Matsakis Manny, Kansas State (TE/ST), hc, [1994, 1994],,,
Matsakis Manny, Emporia State, hc, [1995, 1998],,,
Matsakis Manny, Wyoming (OC), oc, [1999, 1999],,,
Matsakis Manny, Texas Tech (ST), st, [2000, 2002],,,
Matsakis Manny, Texas State, hc, [2003, 2003],,,
Matsakis Manny, Winnipeg Blue Bombers (RB), rb, [2009, 2009],,,
Matsakis Manny, Enka HS (NC), hc, [2010, 2012],,,
Matsakis Manny, Bethany (KS), hc, [2013, -1],,,
Matthews Mickey, Kansas State (assistant), ga, [1978, 1978],,,
Matthews Mickey, West Texas State (DB), db, [1980, 1981],,,
Matthews Mickey, UTEP (DB), db, [1982, 1985],,,
Matthews Mickey, Houston (DB), db, [1986, 1986],,,
Matthews Mickey, TCU (DB), db, [1987, 1987],,,
Matthews Mickey, Southwest Texas State (DC), dc, [1988, 1989],,,
Matthews Mickey, Marshall (DC), dc, [1990, 1995],,,
Matthews Mickey, Georgia (DB, LB), db, [1996, 1998],,
Matthews Mickey, James Madison, hc, [1999, 2013],,,
Matukewicz Tom, Fort Hays State (DL/ST), dl, [1996, 1997],,,
Matukewicz Tom, Pittsburgh State (OL/TE), ol, [1997, 1999],,,
Matukewicz Tom, Coffeyville CC (OL/TE), ol, [1999, 2000],,,
Matukewicz Tom, Emporia State (DL), dl, [2000, 2001],,,
Matukewicz Tom, Southern Illinois (LB), lb, [2001, 2007],,,
Matukewicz Tom, Northern Illinois (LB), lb, [2008, 2010],,,
Matukewicz Tom, Northern Illinois (interim HC), hc, [2010, 2010],,,
Matukewicz Tom, Northern Illinois (LB), lb, [2011, 2011],,,
Matukewicz Tom, Toledo (DC), dc, [2012, 2013],,,
Matukewicz Tom, Southeast Missouri State, hc, [2014, -1],,,
Maynor Connell, Fayetteville State (QB), qb, [2000, 2008],,,
Maynor Connell, Philadelphia Soul (OC), oc, [2007, 2008],,,
Maynor Connell, Fayetteville State (OC/QB), oc, [2009, 2009],,,
Maynor Connell, Winston-Salem State, hc, [2010, 2013],,,
Maynor Connell, Hampton, hc, [2014, -1],,,
McBride Ron, San Jos State (FR/DC/LBs), hc, [1965, 1965],,,
McBride Ron, Piedmont Hills HS (DC), dc, [1966, 1968],,,
McBride Ron, Gavilan JC (OC/OL), oc, [1969, 1971],,,
McBride Ron, UC-Riverside (OC), oc, [1972, 1973],,,
McBride Ron, Cal State Long Beach (OC), oc, [1974, 1976],,,
McBride Ron, Utah (OC), oc, [1977, 1982],,,
McBride Ron, Wisconsin (OL), ol, [1983, 1984],,,
McBride Ron, Utah (OL), ol, [1985, 1986],,,
McBride Ron, Arizona (OL), ol, [1987, 1989],,,
McBride Ron, Utah, hc, [1990, 2002],,,
McBride Ron, Kentucky (LBs), lb, [2003, 2004],,,
McBride Ron, Weber State, hc, [2005, 2011],,,
McBride Ron, Utah Blaze (OL), ol, [2013, -1],,,
McCarney Dan, Iowa (GA), ga, [1977, 1978],,,
McCarney Dan, Iowa (DL), dl, [1979, 1989],,,
McCarney Dan, Wisconsin (DC/DL), dc, [1990, 1994],,,
McCarney Dan, Iowa State, hc, [1995, 2006],,,
McCarney Dan, South Florida (DL), dl, [2007, 2007],,,
McCarney Dan, Florida (DL), dl, [2008, 2010],,,
McCarney Dan, North Texas, hc, [2011, -1],,,
McCartney Bill, Michigan (assistant), ga, [1974, 1981],,,
McCartney Bill, Colorado, hc, [1982, 1994],,,
McClain Dave, Crestline HS (OH), hc, [1960, 1960],,,
McClain Dave, Bowling Green (GA), ga, [1961, 1961],,,
McClain Dave, Cornell (assistant), ga, [1962, 1962],,,
McClain Dave, Miami (OH) (assistant), ga, [1963, 1966],,,
McClain Dave, Kansas (assistant), ga, [1967, 1968],,,
McClain Dave, Ohio State (assistant), ga, [1969, 1970],,,
McClain Dave, Ball State, hc, [1971, 1977],,,
McClain Dave, Wisconsin, hc, [1978, 1985],,,
McClure Shay, Southern Oregon, hc, [2005, -1],,,
McCollum Andy, Second-team All-World League (1995), hc, [1995, -1],,,
McCollum Andy, Super Bowl champion (XXXIV), hc, [-1, -1],,,
McCollum Andy, Ed Block Courage Award (2002), hc, [2002, -1],,,
McCombs Cal, Football, hc, [-1, -1],,,
McCombs Cal, The Citadel (assistant), hc, [1971, 1983],,,
McCombs Cal, Air Force (assistant), hc, [1984, 1998],,,
McCombs Cal, VMI, hc, [1999, 2005],,,
McCombs Cal, Track and Field, hc, [-1, -1],,,
McCombs Cal, The Citadel, hc, [1974, 1975],,,
McCorkle Sam, Livingston (GA), ga, [1973, 1973],,,
McCorkle Sam, Talladega HS (assistant), ga, [1974, 1975],,,
McCorkle Sam, Minor HS (assistant), ga, [1976, 1976],,,
McCorkle Sam, Etowah HS (AL) (assistant), ga, [1977, 1977],,,
McCorkle Sam, Cordova HS (AL), hc, [1978, 1979],,,
McCorkle Sam, North Texas State (assistant), ga, [1980, 1981],,,
McCorkle Sam, Ole Miss (TE), hc, [1982, 1982],,,
McCorkle Sam, Vanderbilt (OL/TE), ol, [1983, 1984],,,
McCorkle Sam, Livingston, hc, [1985, 1990],,,
McCorkle Sam, Kentucky (assistant), ga, [1991, 1991],,,
McCorkle Sam, Austin Peay (RB), rb, [1992, 1992],,,
McCorkle Sam, Austin Peay (DC), dc, [1993, 1994],,,
McCorkle Sam, Tate High School (AL), hc, [1995, 1996],,,
McCorkle Sam, Mississippi Delta CC (OC), oc, [1997, 1999],,,
McCorkle Sam, TennesseeMartin, hc, [2000, 2002],,,
McCorkle Sam, West Alabama (assistant), ga, [2003, 2003],,,
McCorkle Sam, West Alabama, hc, [2004, 2005],,,
McCorkle Sam, Columbia HS (AL), hc, [2008, 2008],,,
McCorkle Sam, Etowah HS (AL), hc, [2009, 2012],,,
McCorkle Sam, Parrish HS (AL), hc, [2013, -1],,,
McCray Carroll, Appalachian State (GA), ga, [1984, 1984],,,
McCray Carroll, Appalachian State (ILB), hc, [1986, 1988],,,
McCray Carroll, South Carolina (Asst.), hc, [1989, 1993],,,
McCray Carroll, Samford (OL), ol, [1994, 2000],,,
McCray Carroll, Mississippi State (OL), ol, [2001, 2002],,,
McCray Carroll, Austin Peay, hc, [2003, 2006],,,
McCray Carroll, Furman (OL), ol, [2007, 2010],,,
McCray Carroll, Mercer (OL), ol, [2011, 2011],,,
McCray Carroll, North Greenville, hc, [2012, 2012],,,
McCray Carroll, GardnerWebb, hc, [2013, -1],,,
McDonnell Sean, Hamilton (DC), dc, [1983, 1984],,,
McDonnell Sean, Boston University (WR/TE), wr, [1985, 1987],,,
McDonnell Sean, Boston College (GA), ga, [1988, 1988],,,
McDonnell Sean, Columbia (assistant), ga, [1989, 1990],,,
McDonnell Sean, New Hampshire (WR/QB), wr, [1991, 1993],,,
