School,year,offPassYd,offRushYd,offRushYdAvg,defPassYd,defRushYd,defRushYdAvg,difTakaways,offTDpP,defTDpP,totPenalties,offPassYdAvg,defPassYdAvg,offTD,defTD,runAvgoffPassYd,runAvgoffRushYd,runAvgoffRushYdAvg,runAvgdefPassYd,runAvgdefRushYd,runAvgdefRushYdAvg,runAvgdifTakeaways,runAvgoffTDpP,runAvgdefTDpP,runAvgtotPenalties,runAvgoffPassYdAvg,runAvgdefPassYdAvg,runAvgoffTD,runAvgdefTD
Louisville,1977,76.7,243.6,4.3,163.5,174.3,3.6,,0.041666667,0.024861878,,5.147651007,6.957446809,3,1.8,117.6321506,171.6223237,3.583630674,132.5030453,181.8538554,3.633440468,,0.033910421,0.024630058,,5.268364213,6.191889624,2.396948449,1.754484227
Louisville,1978,111.4,233.8,4.6,144.5,180.7,3.6,,0.050872093,0.033967391,,6.223463687,5.995850622,3.5,2.5,116.697328,180.9489751,3.736086072,134.3025885,181.6807771,3.628424398,,0.036454672,0.026030658,,5.411629134,6.162483774,2.562406182,1.866311593
Louisville,1979,107.3,137.7,2.8,124.6,167.2,3.2,,0.027027027,0.027932961,,5.928176796,6.199004975,1.8,2,115.2877288,174.4616289,3.595673162,132.8472002,179.5086605,3.564160738,,0.035040525,0.026316003,,5.489111284,6.167961954,2.448045254,1.886364854
Louisville,1980,103.1,121.9,2.8,146.5,121.8,2.7,,0.023474178,0.027377522,,5.260204082,6.028806584,1.5,1.9,113.4595695,166.5773845,3.476322187,134.8951202,170.8523615,3.434536628,,0.033305573,0.026475231,,5.454775203,6.147088648,2.305838466,1.888410126
Louisville,1981,141,110.1,2.7,138.9,144.2,3,,0.024169184,0.028571429,,5.465116279,5.533864542,1.6,2.1,117.590634,158.1057768,3.359873859,135.4958522,166.8545072,3.369356133,,0.031935115,0.026789661,,5.456326365,6.055105032,2.199962696,1.920148607
Louisville,1982,195.5,126,3.1,136.2,258.3,4.8,,0.033566434,0.050331126,,6.409836066,6.219178082,2.4,3.8,129.2770389,153.2899103,3.32089278,135.6014744,180.5713311,3.583952713,,0.032179813,0.030320881,,5.59935282,6.07971599,2.229968292,2.202126316
Louisville,1983,180.8,105.4,2.9,169.6,238.1,4.7,,0.02189781,0.052917232,,5.54601227,7.310344828,1.5,3.9,137.0054831,146.1064238,3.257758863,140.7012532,189.2006315,3.751359806,,0.030637512,0.033710333,,5.591351737,6.264310316,2.120473048,2.456807368
Louisville,1984,256.6,98.7,2.8,195.7,179.3,4.1,,0.033647376,0.05106383,,6.596401028,7.302238806,2.5,3.6,154.9446606,138.9954602,3.189095034,148.9510652,187.7155368,3.803655835,,0.031088992,0.036313358,,5.742109131,6.419999589,2.177402091,2.628286263
Louisville,1985,220.5,102.3,3,223.8,279.9,5.2,,0.030701754,0.063613232,,6.428571429,9.097560976,2.1,5,164.7779615,133.4911412,3.160730779,160.1784054,201.5432062,4.01310746,,0.031030906,0.040408339,,5.845078476,6.821633797,2.165791777,2.984043324
Louisville,1986,225.5,89.6,2.4,167.3,210.7,4.2,,0.028169014,0.041278296,,6.612903226,6.612648221,2,3.1,173.8862673,126.90747,3.046621162,161.2466446,202.9167253,4.041141341,,0.030601622,0.040538832,,5.960252188,6.790285961,2.140923011,3.001436825
Louisville,1987,226.5,102.5,3.1,190,238.5,4.7,,0.033946252,0.050761421,,5.992063492,6.713780919,2.4,4,181.7783272,123.2463495,3.054627988,165.5596479,208.2542165,4.13997014,,0.031103317,0.042072221,,5.965023884,6.778810204,2.179784559,3.151221301
Louisville,1988,241.5,147.4,3.5,213.4,167.6,3.8,,0.037131882,0.035952064,,6.783707865,6.774603175,2.9,2.7,190.7365781,126.8693971,3.12143379,172.7357007,202.156084,4.088974619,,0.032007602,0.041154197,,6.087826481,6.77817915,2.287816875,3.083538106
Louisville,1989,242.5,157.8,3.7,180.3,99.8,2.6,,0.043010753,0.032659409,,7.674050633,6.803773585,3.2,2.1,198.5010914,131.5089875,3.208218721,173.8703456,186.8026714,3.865628426,,0.033658074,0.039879979,,6.325760104,6.782018315,2.424644344,2.93600739
Louisville,1990,225.9,112.6,3,136.8,101.2,2.7,,0.047913447,0.017886179,,8.397769517,5.871244635,3.1,1.1,202.6109277,128.6726394,3.176985913,168.3097938,173.9622707,3.690784162,,0.03579638,0.036580909,,6.636561516,6.645402263,2.525947692,2.660606282
Louisville,1991,160.4,68.3,2.2,132.5,239.9,4.6,,0.01674277,0.051355207,,4.717647059,7.28021978,1.1,3.6,196.2792885,119.6167435,3.030438026,162.9383247,183.8529301,3.827166538,,0.032938339,0.038797054,,6.348724347,6.740624891,2.312055538,2.801515339
Louisville,1992,186.3,102.8,2.8,219.8,133.8,3.1,,0.035825545,0.031914894,,6.824175824,6.783950617,2.3,2.4,194.7823953,117.094232,2.995872322,171.467576,176.3449906,3.718091557,,0.03337142,0.03776473,,6.420042069,6.74712375,2.310247208,2.741288039
Louisville,1993,243.6,125.5,3.7,185.8,123.3,3.7,,0.052715655,0.034428795,,8.517482517,6.132013201,3.3,2.2,202.105036,118.3550972,3.101491474,173.6174396,168.388242,3.715377824,,0.036273055,0.037264339,,6.734658136,6.654857167,2.458710127,2.660094833
Louisville,1994,212.7,139.5,3.5,189.5,161.2,3.9,,0.039835165,0.034236805,,6.445454545,6.625874126,2.9,2.4,203.6942806,121.5268326,3.161267753,175.9998237,167.3100057,3.74307115,,0.036807371,0.036810209,,6.691277597,6.650509711,2.524903608,2.621080608
Louisville,1995,221.1,141.6,3.6,193.6,125.5,3.1,,0.04048583,0.020576132,,6.353448276,6.088050314,3,1.5,206.3051385,124.5378077,3.22707759,178.6398501,161.0385048,3.646610478,,0.03735914,0.034375098,,6.640603199,6.566140802,2.596168066,2.452918517
Louisville,1996,220.7,94.5,2.6,154.7,81.1,2,,0.025210084,0.025899281,,6.252124646,5.191275168,1.8,1.8,208.4643677,120.0321365,3.133015951,175.0488726,149.0477291,3.399618906,,0.035536782,0.033103725,,6.582331416,6.359910957,2.476742856,2.354980739
Louisville,1997,298.4,76.8,2.6,235.5,187.3,4.5,,0.037344398,0.055782313,,6.939534884,7.476190476,2.7,4.1,221.9547126,113.5473161,3.053063559,184.1165417,154.7855698,3.56467607,,0.035807924,0.036505513,,6.635911936,6.527352885,2.510231428,2.616733628
Louisville,1998,374.8,138.2,4.5,221.8,218.8,5.2,,0.070652174,0.058394161,,8.736596737,8.433460076,5.2,4,244.8815057,117.2452187,3.270104025,189.7690605,164.3877343,3.80997466,,0.041034562,0.03978881,,6.951014656,6.813268963,2.913696714,2.824223584
Louisville,1999,307.3,120.8,4.1,206.8,152.7,4.2,,0.056338028,0.048192771,,7.351674641,6.91638796,4,3.2,254.2442798,117.7784359,3.394588421,192.3237014,162.6345741,3.868478461,,0.043330082,0.041049404,,7.011113654,6.828736813,3.076642207,2.880590046
Louisville,2000,256.5,134.3,3.6,224.3,79.9,2.2,-1.1,0.05922865,0.036111111,19.1,7.245762712,6.213296399,4.3,2.6,254.5826379,120.2566705,3.425400158,197.1201462,150.224388,3.618206692,-1.1,0.045714867,0.04030866,19.1,7.046311013,6.736420751,3.260145876,2.838501539
Louisville,2001,259.9,122.1,3.4,199.3,139.3,3.6,-0.7,0.050724638,0.028449502,14.6,7.923780488,6.326984127,3.5,2,255.3802422,120.5331699,3.421590134,197.4471243,148.5857298,3.615475688,-1.04,0.046466333,0.038529787,18.425,7.177931434,6.675005257,3.296123994,2.712726309
Louisville,2002,226.5,106.9,3.1,206.9,113,2.9,1.2,0.044604317,0.038727524,18.7,6.527377522,6.307926829,3.1,2.8,251.0482058,118.4881944,3.373351614,198.8650556,143.2478703,3.508154335,-0.704,0.04618703,0.038559447,18.46625,7.080348347,6.619943493,3.266705395,2.725817362
Louisville,2003,260.7,228.2,5.7,258.3,170.3,4.3,-0.3,0.05982906,0.042105263,12.6,8.575657895,7.076712329,4.2,3.2,252.495975,134.9449653,3.722348872,207.7802973,147.3056898,3.626931184,-0.6434,0.048233335,0.03909132,17.5863125,7.304644779,6.688458818,3.406699586,2.796944758
Louisville,2004,288.6,250.4,5.6,196.9,109,3.1,-1,0.083333333,0.034328358,12.5,9.652173913,6.133956386,6.2,2.3,257.9115787,152.2632205,4.003996541,206.1482527,141.5598363,3.547891507,-0.69689,0.053498334,0.038376875,16.82336563,7.656774149,6.605283454,3.825694648,2.722403044
Louisville,2005,293.6,188.5,4.8,210,114,3,-0.5,0.076487252,0.037735849,15.3,9.380191693,6.862745098,5.4,2.6,263.2648419,157.6987374,4.12339706,206.7260148,137.4258609,3.465707781,-0.6673565,0.056946672,0.038280722,16.59486078,7.915286781,6.6439027,4.061840451,2.704042588
Louisville,2006,290,185.3,5,215.7,104.8,3.4,-0.1,0.065967016,0.02866242,10.7,9.830508475,6.783018868,4.4,1.8,267.2751156,161.8389268,4.254887501,208.0721126,132.5319817,3.455851614,-0.582253025,0.058299724,0.036837976,15.71063166,8.202570035,6.664770125,4.112564383,2.568436199
Louisville,2007,341.9,146.1,4.2,251.2,165.3,4.4,0,0.05680317,0.055882353,14.9,8.359413203,8.155844156,4.3,3.8,278.4688483,159.4780878,4.246654376,214.5412957,137.4471845,3.597473872,-0.494915071,0.058075241,0.039694633,15.58903691,8.22609651,6.88843123,4.140679726,2.75317077
Louisville,2008,212.2,164.5,4.3,239.3,129.5,4.2,1,0.039772727,0.054226475,13.4,6.509202454,7.501567398,2.8,3.4,268.528521,160.2313746,4.254656219,218.2551013,136.2551068,3.687852791,-0.270677811,0.055329864,0.041874409,15.26068138,7.968562402,6.980401655,3.939577767,2.850195154
Louisville,2009,208.9,125.2,3.5,206,165.1,4.3,0.3,0.03196347,0.0484375,12.9,6.871710526,8.174603175,2.1,3.1,259.5842429,154.9766684,4.141457787,216.4168361,140.5818408,3.779674872,-0.185076139,0.051824905,0.042858873,14.90657917,7.80403462,7.159531883,3.663641102,2.887665881
Louisville,2010,194,175,4.8,167.4,144.3,4,-0.3,0.046728972,0.036741214,14.4,6.953405018,6.340909091,3,2.3,249.7466065,157.9801682,4.240239119,209.0643107,141.1395647,3.812723641,-0.202314718,0.051060515,0.041941224,14.8305923,7.67644018,7.036738464,3.564094937,2.799515999
Louisville,2011,211.5,121.5,3.4,227.4,100.5,3,0.1,0.038402458,0.034848485,12.3,7.218430034,6.996923077,2.5,2.3,244.0096155,152.5081429,4.114203251,211.8146641,135.04363,3.690815095,-0.15696751,0.049161806,0.040877313,14.45100345,7.607738658,7.030766156,3.404480696,2.724588599
Louisville,2012,296.1,122.7,3.5,192.3,148,4.3,-0.8,0.055240793,0.043818466,12,8.435897436,6.540816327,3.9,2.8,251.8231732,148.0369215,4.022072763,208.8874645,136.9870855,3.782192831,-0.253422384,0.050073654,0.041318486,14.08335293,7.731962475,6.957273682,3.478808592,2.735900309
Louisville,2013,314,146.8,4.2,170.8,80.9,2.6,-1.3,0.056686047,0.023372287,10.4,9.289940828,5.951219512,3.9,1.4,261.1496972,147.8513833,4.048761849,203.1743448,128.5740227,3.604863906,-0.410409026,0.051065513,0.038626556,13.53084999,7.965659228,6.806365556,3.541987303,2.535515263
Louisville,2014,225.8,144.9,3.6,176.4,68.8,2.3,-0.4,0.047554348,0.015948963,12.7,6.780780781,5.329305136,3.5,1,255.8472426,147.4086758,3.981447571,199.1581931,119.6079193,3.40913432,-0.408847672,0.050538838,0.035224917,13.40622249,7.787927461,6.584806493,3.535689207,2.305187973
Marquette,1956,58.7,128.2,2.6,120.2,275,5,,0.02124431,,,3.412790698,8.121621622,1.4,,58.7,128.2,2.6,120.2,275,5,,0.02124431,,,3.412790698,8.121621622,1.4,
Marquette,1957,67.1,126.3,2.8,107.8,225.8,4.3,,0.012820513,0.048192771,,3.947058824,7.868613139,0.8,3.2,59.96,127.915,2.63,118.34,267.62,4.895,,0.01998074,0.048192771,,3.492930917,8.083670349,1.31,3.2
Marquette,1959,187,118.2,2.9,114,153.3,3.5,,0.036231884,0.04,,6.65480427,6.096256684,2.5,2.5,79.016,126.45775,2.6705,117.689,250.472,4.68575,,0.022418412,0.046963855,,3.96721192,7.785558299,1.4885,3.095
Marquette,1960,107,111.4,3,142.6,191.3,4.2,,0.023972603,0.044891641,,5.047169811,7.505263158,1.4,2.9,83.2136,124.1990875,2.719925,121.42565,241.5962,4.6128875,,0.02265154,0.046653023,,4.129205603,7.743514028,1.475225,3.06575
Marshall,1962,115.6,115.6,3.3,128.7,191.9,3.7,,0.033088235,,,5.928205128,7.753012048,1.8,,115.6,115.6,3.3,128.7,191.9,3.7,,0.033088235,,,5.928205128,7.753012048,1.8,
Marshall,1963,111.2,163,4.1,80.3,187.5,4,,,,,6.906832298,5.5,,,114.94,122.71,3.42,121.44,191.24,3.745,,0.033088235,,,6.074999204,7.415060241,1.8,
Marshall,1964,97.5,137.5,3.1,104.2,123.6,3.2,,0.026936027,0.024734982,,6.770833333,5.954285714,1.6,1.4,112.324,124.9285,3.372,118.854,181.094,3.66325,,0.032165404,0.024734982,,6.179374323,7.195944062,1.77,1.4
Marshall,1965,76.2,137.3,3.1,122,150.9,3.5,,0.032310178,0.03271028,,4.482352941,5.700934579,2,2.1,106.9054,126.784225,3.3312,119.3259,176.5649,3.6387625,,0.03218712,0.025931277,,5.924821116,6.97169264,1.8045,1.505
Marshall,1966,92.8,94.2,2.4,122.2,181.9,3.7,,0.026223776,,,5.127071823,7.063583815,1.5,,104.78959,121.8965913,3.19152,119.757015,177.365165,3.647948125,,0.031292619,0.025931277,,5.805158722,6.985476316,1.758825,1.505
Marshall,1967,64.9,79.6,1.9,123.5,234.1,4.3,,0.011725293,0.057342657,,3.666666667,7.264705882,0.7,4.1,98.8061515,115.5521026,2.997792,120.3184628,185.8753903,3.745755906,,0.02835752,0.030642984,,5.484384914,7.027360751,1.60000125,1.89425
Marshall,1968,172.8,83.6,2.4,127.4,278.8,4.4,,0.028657617,0.056804734,,5.485714286,6.184466019,1.9,4.8,109.9052288,110.7592872,2.9081232,121.3806933,199.8140817,3.84389252,,0.028402534,0.034567247,,5.484584319,6.900926541,1.645001063,2.3301125
Marshall,1969,227.8,84.8,2.3,185.2,215.5,4,,0.036984353,0.044389642,,6.680351906,6.783882784,2.6,3.6,127.5894445,106.8653941,2.81690472,130.9535893,202.1669695,3.867308642,,0.029689807,0.036040606,,5.663949457,6.883369978,1.788250903,2.520595625
Marshall,1970,154.1,112.8,3.1,159,193.8,3.6,,0.025110783,0.034005038,,4.907643312,6.162790698,1.7,2.7,131.5660278,107.755585,2.859369012,135.1605509,200.911924,3.827212346,,0.029002953,0.035735271,,5.550503536,6.775283086,1.775013268,2.547506281
Marshall,1971,129.7,64.6,1.8,147.3,253.6,4.1,,0.010954617,,,4.519163763,6.1375,0.7,,131.2861236,101.2822472,2.70046366,136.9814683,208.8151354,3.868130494,,0.026295703,0.035735271,,5.39580257,6.679615623,1.613761278,2.547506281
Marshall,1972,104.7,111.6,2.4,95.1,245.7,4.1,,0.01490313,,,4.892523364,6.175324675,1,,127.2982051,102.8299102,2.655394111,130.6992481,214.3478651,3.90291092,,0.024586817,0.035735271,,5.320310689,6.603971981,1.521697086,2.547506281
Marshall,1973,117,169.5,3.4,117.3,208.3,4.1,,0.032904149,,,5.735294118,6.375,2.3,,125.7534743,112.8304236,2.767084994,128.6893608,213.4406853,3.932474282,,0.025834417,0.035735271,,5.382558203,6.569626184,1.638442523,2.547506281
Marshall,1974,147,147,3,210.8,210.8,3.8,,,,,9.074074074,11.71111111,,,128.9404532,117.9558601,2.802022245,141.0059567,213.0445825,3.91260314,,0.025834417,0.035735271,,5.936285584,7.340848923,1.638442523,2.547506281
Marshall,1975,129.8,141.7,2.7,110.3,246.8,4.4,,0.025165563,0.045706371,,5.768888889,6.808641975,1.9,3.3,129.0693852,121.5174811,2.786718909,136.4000632,218.1078952,3.985712669,,0.025734089,0.037230936,,5.91117608,7.261017881,1.677676145,2.660380339
Marshall,1976,101.1,146.9,2.9,105.6,273.5,4.7,,0.024602026,0.039189189,,5.585635359,6.72611465,1.7,2.9,124.8739774,125.3248589,2.803711072,131.7800537,226.4167109,4.092855768,,0.025564279,0.037524674,,5.862344972,7.180782396,1.681024723,2.696323288
Marshall,1977,125.5,214.2,3.7,130,295.2,5.1,,0.037135279,0.067215364,,6.972222222,8.387096774,2.8,4.9,124.9678808,138.6561301,2.938154411,131.5130457,236.7342043,4.243927403,,0.027299929,0.041978277,,6.028826559,7.361729553,1.848871014,3.026874795
Marshall,1978,67.5,183.5,3.6,146.8,257.9,4.6,,0.020155039,0.045643154,,5,9.350318471,1.3,3.3,116.3476987,145.3827106,3.03743125,133.8060888,239.9090736,4.297338293,,0.026228196,0.042528009,,5.874502575,7.66001789,1.766540362,3.067843576
Marshall,1979,72.4,154.5,3.2,143.7,257.9,4.8,,0.015576324,0.05034965,,4.582278481,7.983333333,1,3.6,109.7555439,146.750304,3.061816562,135.2901755,242.6077126,4.372737549,,0.024630415,0.043701255,,5.680668961,7.708515207,1.651559308,3.147667039
Marshall,1980,105.3,156.1,3.3,123.1,227.6,4.5,,0.01294964,0.044182622,,4.700892857,7.115606936,0.9,3,109.0872123,148.1527584,3.097544078,133.4616492,240.3565557,4.391826916,,0.022878299,0.04377346,,5.533702546,7.619578966,1.538825412,3.125516983
Marshall,1981,132.1,124.3,2.7,133.5,229.6,4.7,,0.014388489,0.043478261,,5.718614719,6.512195122,1,3,112.5391305,144.5748446,3.037912466,133.4674018,238.7430723,4.438052879,,0.021604827,0.04372918,,5.561439372,7.45347139,1.4580016,3.106689436
Marshall,1997,309.6,140.1,4.5,175.4,183.4,4,,0.069264069,0.031123139,,8.125984252,6.154385965,4.8,2.3,142.0982609,143.9036179,3.257225596,139.7572915,230.4416115,4.372344947,,0.028753714,0.041838274,,5.946121104,7.258608576,1.95930136,2.985686021
Marshall,1998,301.2,147.7,3.9,203.4,123.7,3,,0.050203528,0.027662517,,8.343490305,6.457142857,3.7,2,165.9635218,144.4730752,3.353641757,149.3036978,214.4303698,4.166493205,,0.031971186,0.03971191,,6.305726484,7.138388718,2.220406156,2.837833117
Marshall,1999,300.1,129.5,4.1,177.5,92.9,2.7,,0.066563467,0.01179941,,9.149390244,5.346385542,4.3,0.8,186.0839935,142.227114,3.465595493,153.5331431,196.2008143,3.946519224,,0.037160028,0.035525035,,6.732276048,6.869588242,2.532345233,2.53215815
Marshall,2000,298.7,113.5,3.6,180.5,175.2,4.1,-0.4,0.048611111,0.037974684,11.4,7.41191067,6.378091873,3.5,2.7,202.9763945,137.9180469,3.485756169,157.5781717,193.0506922,3.969541341,-0.4,0.03887769,0.035892483,11.4,6.834221241,6.795863786,2.677493448,2.557334427
Marshall,2001,350.1,154.9,4.6,198.7,217.8,4.7,-0.4,0.065395095,0.043421053,13.5,8.796482412,6.758503401,4.8,3.3,225.0449353,140.4653398,3.652892744,163.7464459,196.7630883,4.07911014,-0.4,0.042855301,0.037021768,11.715,7.128560417,6.790259729,2.995869431,2.668734263
Marshall,2002,369.5,125.8,3.9,161.5,172.5,4.2,0.5,0.056430446,0.043604651,14.7,8.359728507,5.726950355,4.3,3,246.713195,138.2655389,3.689958832,163.409479,193.1236251,4.097243619,-0.265,0.044891573,0.038009201,12.16275,7.31323563,6.630763323,3.191489016,2.718424124
Marshall,2003,244.6,196.3,4.7,177.4,152.4,4,1.5,0.050684932,0.044164038,13.3,7.789808917,7.011857708,3.7,2.8,246.3962158,146.970708,3.841465007,165.5080572,187.0150813,4.082657076,-0.00025,0.045760577,0.038932426,12.3333375,7.384721623,6.68792748,3.267765664,2.730660505
Marshall,2004,208.6,112.7,3.4,223.7,111,3,-0.2,0.036231884,0.03649635,12.5,5.892655367,6.968847352,2.5,2.5,240.7267834,141.8301018,3.775245256,174.2368486,175.6128191,3.920258514,-0.0302125,0.044331273,0.038567015,12.35833688,7.160911685,6.730065461,3.152600814,2.696061429
Marshall,2005,205.1,123.9,3.6,178.5,161.8,4,0.6,0.032348805,0.041474654,11.7,5.543243243,7.345679012,2.3,2.7,235.3827659,139.1405866,3.748958468,174.8763213,173.5408963,3.932219737,0.064319375,0.042533903,0.039003161,12.25958634,6.918261419,6.822407494,3.024710692,2.696652215
Marshall,2006,187.3,167.1,4.9,251.7,139.3,4.1,0.8,0.054794521,0.052238806,12.2,7.613821138,7.581325301,3.2,3.5,228.170351,143.3344986,3.921614698,186.3998731,168.4047618,3.957386777,0.174671469,0.044372995,0.040988508,12.25064839,7.022595377,6.936245165,3.051004088,2.817154383
Marshall,2007,271.1,141.8,4.2,259.8,191,4.8,0.8,0.042857143,0.05785124,11.7,7.530555556,7.872727273,3,4.2,234.6097983,143.1043238,3.963372493,197.4098921,171.7940475,4.08377876,0.268470748,0.044145617,0.043517917,12.16805113,7.098789403,7.076717481,3.043353475,3.024581225
Marshall,2008,172.7,157.8,4.5,253.7,164.4,4,0.3,0.03869969,0.041612484,11.1,5.894197952,7.166666667,2.5,3.2,225.3233286,145.3086752,4.043866619,205.8534083,170.6849404,4.071211946,0.273200136,0.043328728,0.043232102,12.00784346,6.918100686,7.090209859,2.961850454,3.050894042
Marshall,2009,206.4,142.7,3.9,236.9,134.8,4.3,0.3,0.037147103,0.044478528,13.8,6.636655949,6.967647059,2.5,2.9,222.4848293,144.9173739,4.022286626,210.5103971,165.3021993,4.105530154,0.277220116,0.042401484,0.043419066,12.27666694,6.875883975,7.071825439,2.892572886,3.028259935
Marshall,2010,217.1,97.2,3.4,240.8,145.3,3.9,0.5,0.037558685,0.043243243,13.4,6.185185185,6.543478261,2.4,3.2,221.6771049,137.7597678,3.928943632,215.0538375,162.3018694,4.074700631,0.310637098,0.041675065,0.043392693,12.4451669,6.772279157,6.992573362,2.818686953,3.054020945
Marshall,2011,213.3,120.1,3.5,255.2,149.8,4.1,-0.1,0.036585366,0.046089385,10.7,6.814696486,7.209039548,2.4,3.3,220.4205392,135.1108027,3.864602087,221.0757619,160.426589,4.078495536,0.249041534,0.04091161,0.043797197,12.18339187,6.778641756,7.02504329,2.75588391,3.090917803
Marshall,2012,365.1,169.2,4.2,253.5,203.1,4.6,0.2,0.058498896,0.062972292,13.2,7.21541502,7.14084507,5.3,5,242.1224583,140.2241823,3.914911774,225.9393976,166.8276007,4.156721206,0.241685304,0.043549703,0.046673461,12.33588309,6.844157746,7.042413557,3.137501323,3.377280133
Marshall,2013,294.4,205.9,5,208.1,160.5,3.7,-0.3,0.069142125,0.034528552,11.4,7.892761394,6.523510972,5.4,2.6,249.9640896,150.0755549,4.077675008,223.263488,165.8784606,4.088213025,0.160432508,0.047388566,0.044851725,12.19550062,7.001448293,6.964578169,3.476876125,3.260688113
Marshall,2014,290.1,284.7,6.8,201.4,134.9,3.6,-0.3,0.08097166,0.029451138,17.2,9.037383178,5.399463807,6,2.2,255.9844761,170.2692217,4.486023757,219.9839648,161.2316915,4.014981071,0.091367632,0.05242603,0.042541637,12.94617553,7.306838526,6.729811015,3.855344706,3.101584896
Maryland,1953,92.5,234.4,5.3,99.4,77.2,2.3,,,0.007633588,,9.25,5.097435897,,0.4,92.5,234.4,5.3,99.4,77.2,2.3,,,0.007633588,,9.25,5.097435897,,0.4
Maryland,1956,61.2,157.7,3.1,66.4,202.2,4,,,,,4.533333333,5.981981982,,,87.805,222.895,4.97,94.45,95.95,2.555,,,0.007633588,,8.5425,5.23011781,,0.4
Maryland,1957,59.9,141.7,3,73.1,175,3.5,,,,,4.102739726,6.469026549,,,83.61925,210.71575,4.6745,91.2475,107.8075,2.69675,,,0.007633588,,7.876535959,5.415954121,,0.4
Maryland,1958,127,136,3.1,119.9,164.7,3.9,,,,,6.225490196,7.355828221,,,90.1263625,199.5083875,4.438325,95.545375,116.341375,2.8772375,,,0.007633588,,7.628879094,5.706935236,,0.4
Maryland,1959,112,176.5,3.7,113.8,167.1,3.4,,,,,6.054054054,6.540229885,,,93.40740813,196.0571294,4.32757625,98.28356875,123.9551688,2.955651875,,,0.007633588,,7.392655338,5.831929433,,0.4
Maryland,1960,107.8,137.7,3.5,110.7,182.2,3.6,,,,,5.923076923,5.765625,,,95.56629691,187.30356,4.203439813,100.1460334,132.6918934,3.052304094,,,0.007633588,,7.172218576,5.821983768,,0.4
Maryland,1961,146.4,123.1,3.2,97.2,161.5,3.5,,,,,6.841121495,5.282608696,,,103.1913524,177.673026,4.052923841,99.70412842,137.0131094,3.11945848,,,0.007633588,,7.122554014,5.741077507,,0.4
Maryland,1962,148,158.9,3.5,103.5,126.2,2.8,,0.025604552,0.027070064,,6.06557377,5.814606742,1.8,1.7,109.9126495,174.8570721,3.969985265,100.2735092,135.391143,3.071539708,,0.025604552,0.010549059,,6.964006977,5.752106893,1.8,0.595
Maryland,1963,124.6,140.5,3.1,99.7,163.5,3.6,,0.042613636,,,5.004016064,5.796511628,3,,112.1157521,169.7035113,3.839487475,100.1874828,139.6074716,3.150808752,,0.028155915,0.010549059,,6.67000834,5.758767603,1.98,0.595
Maryland,1964,94.1,186.6,3.9,115.9,158.3,3.3,,,,,4.776649746,5.913265306,,,109.4133893,172.2379846,3.848564354,102.5443604,142.4113508,3.173187439,,0.028155915,0.010549059,,6.386004551,5.781942258,1.98,0.595
Maryland,1965,128.3,115.2,2.8,115.6,163.5,3.4,,,,,5.459574468,5.751243781,,,112.2463809,163.6822869,3.691279701,104.5027063,145.5746482,3.207209323,,0.028155915,0.010549059,,6.247040039,5.777337487,1.98,0.595
Maryland,1966,162.4,81.3,2.2,123.1,153.1,3.4,,,,,7.553488372,6.445026178,,,119.7694238,151.3249439,3.467587745,107.2923004,146.703451,3.236127925,,0.028155915,0.010549059,,6.443007289,5.87749079,1.98,0.595
Maryland,1967,126.8,120.8,2.7,117,263.4,4.4,,0.00723589,0.042049934,,5.261410788,7.222222222,0.5,3.2,120.8240102,146.7462023,3.352449584,108.7484553,164.2079333,3.410708736,,0.025017911,0.01527419,,6.265767814,6.079200505,1.758,0.98575
Maryland,1968,129.6,164.2,3.1,192,227.2,4.3,,0.026595745,0.049875312,,5.944954128,7.032967033,2,4,122.1404087,149.3642719,3.314582146,121.236187,173.6567433,3.544102425,,0.025254586,0.020464359,,6.217645761,6.222265484,1.7943,1.4378875
Maryland,1969,99.8,167.6,3.3,192.1,192.1,3.8,,0.01994302,0.034883721,,5.252631579,10.73184358,1.4,2.4,118.7893474,152.0996311,3.312394824,131.865759,176.4232318,3.582487062,,0.024457851,0.022627263,,6.072893634,6.898702198,1.735155,1.582204375
Maryland,1970,135.6,140.2,2.9,142.8,173.6,3.4,,0.016853933,,,5.770212766,6.23580786,1.2,,121.3109453,150.3146865,3.250535601,133.5058951,175.9997471,3.555114002,,0.023317263,0.022627263,,6.027491504,6.799268047,1.65488175,1.582204375
Maryland,1971,158.9,138.2,3,161.9,189.7,3.9,,,,,6.135135135,7.975369458,,,126.9493035,148.4974835,3.21295526,137.7650108,178.054785,3.606846902,,0.023317263,0.022627263,,6.043638048,6.975683259,1.65488175,1.582204375
Maryland,1972,180.2,160,3.4,150.3,128.5,2.8,,0.036935705,,,6.904214559,6.68,2.7,,134.9369079,150.222861,3.241011971,139.6452592,170.6215672,3.485819867,,0.025360029,0.022627263,,6.172724525,6.93133077,1.811649488,1.582204375
Maryland,1973,128.5,184.6,3.7,121.1,102.8,2.6,,0.044977511,0.016891892,,7.740963855,5.965517241,3,1,133.9713718,155.3794318,3.309860176,136.8634703,160.4483322,3.352946887,,0.028302652,0.021766957,,6.407960424,6.786458741,1.989902064,1.494873719
Maryland,1974,177.9,219.1,4.3,118,137,2.8,,0.041891892,0.015037594,,7.734782609,6.519337017,3.1,1,140.560666,164.9375171,3.458381149,134.0339498,156.9310823,3.270004854,,0.030341038,0.020757553,,6.606983752,6.746390482,2.156416755,1.420642661
