School,year,Games,Cmp,Pass Att,Pct,Yds,TD,Rush Att,Yds,Avg,TD,Cmp,Pass Att,Pct,Yds,TD,Rush Att,Yds,Avg,TD
Houston,1965,10,-0.6,-2.1,1.6,5.1,0.4,-3,-17.2,-0.3,-1.2,-0.651972096,-2.21052073,1.946497024,-2.967201229,0.104701542,-1.220300288,-3.411021824,-0.014261606,-0.243601818
Houston,1966,10,-0.9,-5.2,5.3,21.4,1.1,13.5,147.7,2.2,-0.4,-0.701577677,-2.808416584,2.617197619,1.906239017,0.303761234,1.72375977,26.81118254,0.428590715,-0.274881454
Houston,1967,10,-0.5,-4.2,6.7,43.7,0.2,10.3,176.6,2.8,-0.6,-0.661262141,-3.086733267,3.433758095,10.26499121,0.283008987,3.439007816,56.76894603,0.902872572,-0.339905163
Houston,1968,10,-3.5,-8.5,2.3,105.6,1,21.3,194.3,1.8,2.3,-1.229009713,-4.169386614,3.207006476,29.33199297,0.42640719,7.011206253,84.27515683,1.082298058,0.188075869
Houston,1969,11,-3,-7.3,1.4,4.8,0.4,20.6,198.7,2.6,2,-1.583207771,-4.795509291,2.845605181,24.42559438,0.421125752,9.728965002,107.1601255,1.385838446,0.550460696
Houston,1970,11,-1.4,-0.5,-5.1,33.3,0.7,-2.2,59,1.3,1.8,-1.546566216,-3.936407433,1.256484145,26.2004755,0.476900601,7.343172002,97.52810037,1.368670757,0.800368556
Houston,1971,12,-1,-3.3,3,39,0.6,10.7,132.5,1.9,1.1,-1.437252973,-3.809125946,1.605187316,28.7603804,0.501520481,8.014537601,104.5224803,1.474936605,0.860294845
Houston,1972,11,-3,-3.2,-5.9,-27.9,0.6,4.8,107.3,1.8,1,-1.749802379,-3.687300757,0.104149853,17.42830432,0.521216385,7.371630081,105.0779842,1.539949284,0.888235876
Houston,1973,12,-3.4,-8.5,1.2,-2.4,0.4,23.4,225.7,2.8,1.9,-2.079841903,-4.649840606,0.323319882,13.46264346,0.496973108,10.57730406,129.2023874,1.791959427,1.090588701
Houston,1974,12,-3.3,-7.5,-1.1,-26.1,0.1,19.5,166,1.8,1.3,-2.323873522,-5.219872484,0.038655906,5.550114765,0.417578486,12.36184325,136.5619099,1.793567542,1.132470961
Houston,1975,10,1.8,2.7,2.9,31.4,0,-0.5,-4.7,-0.1,0,-1.499098818,-3.635897988,0.610924725,10.72009181,0.334062789,9.789474601,108.3095279,1.414854034,0.905976769
Houston,1976,12,-3.3,-7.5,1.3,-26.4,0.3,18.1,100.5,0.5,1.3,-1.859279054,-4.40871839,0.74873978,3.29607345,0.327250231,11.45157968,106.7476223,1.231883227,0.984781415
Houston,1977,11,-4.6,-9.2,0.3,-47.3,0.4,10.5,100.3,1.2,0.2,-2.407423243,-5.366974712,0.658991824,-6.82314124,0.341800185,11.26126374,105.4580979,1.225506581,0.827825132
Houston,1978,12,-4.4,-8,-1.8,-74.7,0.1,15.4,147.9,1.7,1.7,-2.805938595,-5.89357977,0.167193459,-20.39851299,0.293440148,12.089011,113.9464783,1.320405265,1.002260106
Houston,1979,12,-0.6,-2.1,3,-5.1,0.2,12,130,1.7,1.6,-2.364750876,-5.134863816,0.733754767,-17.33881039,0.274752118,12.0712088,117.1571826,1.396324212,1.121808084
Houston,1980,12,-3.3,-5.7,-3.7,-30.1,-0.3,11.3,73.9,0.7,0.8,-2.551800701,-5.247891053,-0.152996186,-19.89104831,0.159801695,11.91696704,108.5057461,1.25705937,1.057446468
Houston,1981,12,-1.9,-7.2,7.3,-6.8,0.3,21.4,111.9,1,1.1,-2.42144056,-5.638312842,1.337603051,-17.27283865,0.187841356,13.81357363,109.1845969,1.205647496,1.065957174
Houston,1982,11,-1.8,-3.3,-0.6,-5.7,-0.6,9.4,55.2,0.3,0.3,-2.297152448,-5.170650274,0.950082441,-14.95827092,0.030273085,12.9308589,98.38767751,1.024517997,0.912765739
Houston,1983,11,-2.9,-4.2,-3.7,-49.2,-1.1,17.2,92.5,0.5,0.3,-2.417721959,-4.976520219,0.020065953,-21.80661674,-0.195781532,13.78468712,97.21014201,0.919614397,0.790212591
Houston,1984,12,-0.4,-2.3,3,-14.2,0.3,6.9,32.9,0.2,-0.2,-2.014177567,-4.441216175,0.616052762,-20.28529339,-0.096625226,12.4077497,84.34811361,0.775691518,0.592170073
Houston,1985,11,-1.6,-2,-2.6,-20.8,-0.3,-1.9,-10.5,0,0.4,-1.931342054,-3.95297294,-0.02715779,-20.38823471,-0.137300181,9.546199759,65.37849089,0.620553214,0.553736058
Houston,1986,11,-4.1,-6.2,-6,-59.4,0.1,-6.8,-48.2,-0.5,-1.1,-2.365073643,-4.402378352,-1.221726232,-28.19058777,-0.089840145,6.276959807,42.66279271,0.396442571,0.222988847
Houston,1987,11,6,8.7,3,29.7,-0.1,-20.1,-83.7,-0.6,-0.4,-0.692058914,-1.781902682,-0.377380986,-16.61247022,-0.091872116,1.001567846,17.39023417,0.197154057,0.098391077
Houston,1988,12,15.3,15.5,18.3,172,2.5,-24.4,-26.8,1.9,0,2.506352869,1.674477855,3.358095211,21.11002383,0.426502307,-4.078745723,8.552187334,0.537723246,0.078712862
Houston,1989,11,25.1,29.6,19.6,344.9,4.4,-26.6,-36.5,2.7,0.4,7.025082295,7.259582284,6.606476169,85.86801906,1.221201846,-8.582996579,-0.458250133,0.970178597,0.14297029
Houston,1990,11,12.8,17.9,5.6,166.3,3.3,-23.4,-59.9,1.2,-1,8.180065836,9.387665827,6.405180935,101.9544152,1.636961477,-11.54639726,-12.34660011,1.016142877,-0.085623768
Houston,1991,11,14.4,21.7,6.9,127.6,1.1,-21.5,-90.7,-0.7,-1.2,9.424052669,11.85013266,6.504144748,107.0835322,1.529569181,-13.53711781,-28.01728009,0.672914302,-0.308499015
Houston,1992,11,18,26.9,6.6,188.7,1.6,-28.5,-81,1.5,-1.3,11.13924213,14.86010613,6.523315799,123.4068258,1.543655345,-16.52969425,-38.61382407,0.838331441,-0.506799212
Houston,1993,11,3.5,12.8,-9.9,-0.7,-0.8,-19.8,-123.5,-1.3,-1.7,9.611393708,14.4480849,3.238652639,98.58546061,1.074924276,-17.1837554,-55.59105925,0.410665153,-0.745439369
Houston,1994,11,1.3,5.7,-6.8,-10.4,-1,-22.4,-159.7,-1.7,-2.4,7.949114966,12.69846792,1.230922111,76.78836849,0.659939421,-18.22700432,-76.4128474,-0.011467877,-1.076351496
Houston,1995,11,6,10.5,0.5,13.9,-0.5,-12.5,-120.7,-1.8,-1.4,7.559291973,12.25877434,1.084737689,64.21069479,0.427951537,-17.08160346,-85.27027792,-0.369174302,-1.141081196
Houston,1996,12,4,2.3,9.4,-1.4,0,-4.4,11.1,0.9,0.2,6.847433578,10.26701947,2.747790151,51.08855583,0.342361229,-14.54528276,-65.99622234,-0.115339442,-0.872864957
Houston,1997,11,-0.3,5.9,-11.3,-50.6,-1.5,-2.6,-31.2,-0.6,-0.9,5.417946863,9.393615576,-0.061767879,30.75084466,-0.026111017,-12.15622621,-59.03697787,-0.212271553,-0.878291966
Houston,1998,11,4.5,8.5,-1,-1.5,-0.3,-2.1,0.7,0.2,-0.9,5.23435749,9.214892461,-0.249414303,24.30067573,-0.080888813,-10.14498097,-47.0895823,-0.129817243,-0.882633573
Houston,1999,11,0.4,-3.9,8.4,-50.2,-1.1,4.3,100.5,2.1,1.3,4.267485992,6.591913969,1.480468557,9.400540586,-0.284711051,-7.255984775,-17.57166584,0.316146206,-0.446106858
Idaho,1956,9,1.6,2.7,1.1,-10.3,-0.6,-11.2,-92.8,-1.1,-0.9,1.6,2.7,1.1,-10.3,-0.6,-11.2,-92.8,-1.1,-0.9
Idaho,1958,9,1.7,3.7,-1.3,-2.5,-0.9,-3.7,-44.8,-0.7,0.7,1.62,2.9,0.62,-8.74,-0.66,-9.7,-83.2,-1.02,-0.58
Idaho,1959,10,1.7,6.7,-5.8,-25.7,-1,-3.7,-124.6,-2.6,-2,1.636,3.66,-0.664,-12.132,-0.728,-8.5,-91.48,-1.336,-0.864
Idaho,1960,10,-0.3,3.8,-11.8,-29.2,-0.3,-11.3,-137.4,-2,-1.8,1.2488,3.688,-2.8912,-15.5456,-0.6424,-9.06,-100.664,-1.4688,-1.0512
Idaho,1961,9,-3,0.3,-20.1,-78.4,-1.7,-8.7,-179.6,-3,-2.8,0.39904,3.0104,-6.33296,-28.11648,-0.85392,-8.988,-116.4512,-1.77504,-1.40096
Idaho,1962,9,-5.3,-6.2,-13.4,-99.8,0.4,-7.8,-67.7,-0.8,1.2,-0.740768,1.16832,-7.746368,-42.453184,-0.603136,-8.7504,-106.70096,-1.580032,-0.880768
Idaho,1963,9,-4.5,-6.3,-6.8,-48.7,0.8,9.6,52.9,0.4,1.8,-1.4926144,-0.325344,-7.5570944,-43.7025472,-0.3225088,-5.08032,-74.780768,-1.1840256,-0.3446144
Idaho,1964,10,-3,-3.7,-7.3,-30.9,-0.2,7.5,10.3,-0.4,0.2,-1.79409152,-1.0002752,-7.50567552,-41.14203776,-0.29800704,-2.564256,-57.7646144,-1.02722048,-0.23569152
Idaho,1965,10,-1.5,-1,-7,-20.3,-0.7,1.9,76.3,1.4,1.8,-1.735273216,-1.00022016,-7.404540416,-36.97363021,-0.378405632,-1.6714048,-30.95169152,-0.541776384,0.171446784
Idaho,1967,10,-1.8,-3.2,-1.4,-59.8,-0.5,-0.5,-50.3,-1,1.8,-1.748218573,-1.440176128,-6.203632333,-41.53890417,-0.402724506,-1.43712384,-34.82135322,-0.633421107,0.497157427
Idaho,1968,10,7.7,11.9,6.4,49.9,0.1,-3.1,-37.7,-0.6,1,0.141425142,1.227859098,-3.682905866,-23.25112333,-0.302179604,-1.769699072,-35.39708257,-0.626736886,0.597725942
Idaho,1969,10,11,21.8,1.7,95.7,0,-12.6,-100.2,-1.3,-1.5,2.313140113,5.342287278,-2.606324693,0.539101334,-0.241743684,-3.935759258,-48.35766606,-0.761389509,0.178180753
Idaho,1970,11,1.8,5.2,-1.4,-49.8,-0.9,-1.6,-4.7,0.1,0.1,2.210512091,5.313829822,-2.365059754,-9.528718933,-0.373394947,-3.468607406,-39.62613285,-0.589111607,0.162544603
Idaho,1971,11,2.4,2.7,4.2,21.4,-0.3,0,28.6,0.6,0.5,2.248409673,4.791063858,-1.052047804,-3.342975147,-0.358715957,-2.774885925,-25.98090628,-0.351289286,0.230035682
Idaho,1972,11,-0.9,2.3,-7.5,-43.5,-0.9,-9.5,-38.3,-0.2,-0.5,1.618727738,4.292851086,-2.341638243,-11.37438012,-0.466972766,-4.11990874,-28.44472502,-0.321031428,0.084028546
Idaho,1973,11,1.4,3,0.2,-6.2,-1.2,0.1,80.2,1.6,0.3,1.57498219,4.034280869,-1.833310594,-10.33950409,-0.613578213,-3.275926992,-6.715780017,0.063174857,0.127222837
Idaho,1974,11,-1.2,-0.3,-6.5,-2.7,-0.3,-6.8,-55.3,-0.4,-0.7,1.019985752,3.167424695,-2.766648475,-8.811603275,-0.55086257,-3.980741594,-16.43262401,-0.029460114,-0.038221731
Idaho,1996,11,6.7,8.9,4.6,101.3,1.7,-0.6,0.3,0,-0.4,2.155988602,4.313939756,-1.29331878,13.21071738,-0.100690056,-3.304593275,-13.08609921,-0.023568091,-0.110577385
Idaho,1997,11,5.9,9.3,2.4,20.9,0.6,-6.3,-2.3,0.6,-0.3,2.904790882,5.311151805,-0.554655024,14.7485739,0.039447955,-3.90367462,-10.92887937,0.101145527,-0.148461908
Idaho,1998,12,2.5,2.6,4.1,7.5,0,-0.9,43,1.3,0.5,2.823832705,4.768921444,0.376275981,13.29885912,0.031558364,-3.302939696,-0.143103495,0.340916422,-0.018769526
Idaho,1999,11,1.7,4.9,-1.9,-3.3,0.5,-0.7,11.9,0.4,-0.4,2.599066164,4.795137155,-0.078979216,9.979087299,0.125246691,-2.782351757,2.265517204,0.352733137,-0.095015621
Illinois,1956,9,0.1,1.4,-4.7,8.6,0.6,2.2,-18.3,-0.5,0,0.1,1.4,-4.7,8.6,0.6,2.2,-18.3,-0.5,0
Illinois,1957,9,3.2,3.7,10.9,46.8,0.8,1.2,60.4,1,0,0.72,1.86,-1.58,16.24,0.64,2,-2.56,-0.2,0
Illinois,1958,9,0.3,-1.4,5.5,31.9,1,-5.2,-29.7,-0.3,0,0.636,1.208,-0.164,19.372,0.712,0.56,-7.988,-0.22,0
Illinois,1959,9,-0.2,-3.1,7.4,17,0.2,6.8,65.3,0.9,0,0.4688,0.3464,1.3488,18.8976,0.6096,1.808,6.6696,0.004,0
Illinois,1960,9,0.2,-0.4,3.1,7.9,0.2,12.5,62.1,0.3,0,0.41504,0.19712,1.69904,16.69808,0.52768,3.9464,17.75568,0.0632,0
Illinois,1961,9,-0.3,4.1,-14.1,-56.8,0.1,-7.3,-132.6,-2.2,0,0.272032,0.977696,-1.460768,1.998464,0.442144,1.69712,-12.315456,-0.38944,0
Illinois,1962,9,1.9,8.2,-6.9,21.6,0.6,-10.4,-128.6,-2,0,0.5976256,2.4221568,-2.5486144,5.9187712,0.4737152,-0.722304,-35.5723648,-0.711552,0
Illinois,1963,10,-3.5,-8.4,0.4,-37.8,0.3,14.2,99.8,1.2,0,-0.22189952,0.25772544,-1.95889152,-2.82498304,0.43897216,2.2621568,-8.49789184,-0.3292416,0
Illinois,1964,9,-0.3,-4.3,8.3,-10,0.3,15.1,88.9,1,0,-0.237519616,-0.653819648,0.092886784,-4.259986432,0.411177728,4.82972544,10.98168653,-0.06339328,0
Illinois,1965,10,0.2,-2.4,6.8,-10.8,1.2,12.2,77.2,0.7,0,-0.150015693,-1.003055718,1.434309427,-5.567989146,0.568942182,6.303780352,24.22534922,0.089285376,0
Illinois,1966,10,0.2,0.3,0.3,2.3,0.4,4.1,13.8,0,0,-0.080012554,-0.742444575,1.207447542,-3.994391316,0.535153746,5.863024282,22.14027938,0.071428301,0
Illinois,1967,10,-1.2,-0.1,-5.1,-9.8,0.4,-0.5,-41.5,-0.8,0,-0.304010043,-0.61395566,-0.054041967,-5.155513053,0.508122997,4.590419425,9.412223502,-0.102857359,0
Illinois,1968,10,-2.2,1.3,-12.9,-69.9,0.2,2.4,-86.4,-1.7,0,-0.683208035,-0.231164528,-2.623233573,-18.10441044,0.446498397,4.15233554,-9.750221198,-0.422285887,0
Illinois,1969,10,-5.1,-4.7,-14,-55,0.5,-9.9,-130,-1.7,0,-1.566566428,-1.124931622,-4.898586859,-25.48352835,0.457198718,1.341868432,-33.80017696,-0.67782871,0
Illinois,1970,10,-3.7,-2.9,-12.1,-57.8,0.8,-1.1,-25.5,-0.4,1.2,-1.993253142,-1.479945298,-6.338869487,-31.94682268,0.525758974,0.853494746,-32.14014157,-0.622262968,0.24
Illinois,1971,11,-2.4,-3.4,-3.9,-41.5,0.6,4.1,29.2,0.2,1.2,-2.074602514,-1.863956238,-5.85109559,-33.85745815,0.540607179,1.502795797,-19.87211325,-0.457810374,0.432
Illinois,1972,11,0.2,2.3,-5,1.6,0.7,0.1,-15,-0.3,1.6,-1.619682011,-1.031164991,-5.680876472,-26.76596652,0.572485744,1.222236637,-18.8976906,-0.4262483,0.6656
Illinois,1973,11,1.2,0.9,5.1,14,0.1,2.4,35.2,0.5,1.4,-1.055745609,-0.644931992,-3.524701177,-18.61277321,0.477988595,1.45778931,-8.078152482,-0.24099864,0.81248
Illinois,1974,11,-2,-1.3,-7.4,-2.3,0.1,2.5,-5.8,-0.3,-0.4,-1.244596487,-0.775945594,-4.299760942,-15.35021857,0.402390876,1.666231448,-7.622521986,-0.252798912,0.569984
Illinois,1975,11,1,4.7,-6.4,9.1,0.3,-6.8,-21.7,0.1,1.7,-0.79567719,0.319243525,-4.719808753,-10.46017486,0.381912701,-0.027014842,-10.43801759,-0.182239129,0.7959872
Illinois,1976,11,0.9,4,-5.1,26.8,0.5,-4.9,-38.1,-0.4,-0.8,-0.456541752,1.05539482,-4.795847003,-3.008139885,0.405530161,-1.001611873,-15.97041407,-0.225791303,0.47678976
Illinois,1977,11,-3.6,-4.4,-8,-40.2,-0.7,-11,-110.3,-1.1,-1.1,-1.085233401,-0.035684144,-5.436677602,-10.44651191,0.184424128,-3.001289499,-34.83633126,-0.400633043,0.161431808
Illinois,1978,11,-4.7,-7.2,-5.1,-42.2,-0.6,-4.2,-92.2,-1.4,-1.8,-1.808186721,-1.468547315,-5.369342082,-16.79720953,0.027539303,-3.241031599,-46.30906501,-0.600506434,-0.230854554
Illinois,1979,11,3.2,4.9,2,1.6,-0.4,-8.6,-60,-0.6,-0.6,-0.806549377,-0.194837852,-3.895473665,-13.11776762,-0.057968558,-4.312825279,-49.047252,-0.600405147,-0.304683643
Illinois,1980,11,10.6,20.9,-2.1,121,0.3,-17.9,-119.4,-1.3,-1.5,1.474760498,4.024129718,-3.536378932,13.7057859,0.013625154,-7.030260223,-63.1178016,-0.740324118,-0.543746914
Illinois,1981,11,7.2,4.7,13.2,99.7,0,-12,-48.5,-0.3,-0.1,2.619808399,4.159303775,-0.189103146,30.90462872,0.010900123,-8.024208179,-60.19424128,-0.652259294,-0.454997531
Illinois,1982,12,9.8,7.9,16.5,80.4,0.1,-4.3,-18.1,0,0.5,4.055846719,4.90744302,3.148717483,40.80370298,0.028720098,-7.279366543,-51.77539303,-0.521807435,-0.263998025
Illinois,1983,12,4.3,2.4,10.1,35.9,0.5,3.9,71.6,1.5,1.2,4.104677375,4.405954416,4.538973987,39.82296238,0.122976079,-5.043493234,-27.10031442,-0.117445948,0.02880158
Illinois,1984,11,11.6,9.6,18.7,104.4,1.4,0.1,2.5,0,-0.3,5.6037419,5.444763533,7.371179189,52.73836991,0.378380863,-4.014794587,-21.18025154,-0.093956759,-0.036958736
Illinois,1985,12,11.3,14.4,9.2,52,-0.3,-9.5,-47.1,-0.4,-0.1,6.74299352,7.235810826,7.736943351,52.59069592,0.24270469,-5.11183567,-26.36420123,-0.155165407,-0.049566989
Illinois,1986,11,7,11.8,2.7,58.2,0.4,-13.1,-74.1,-0.7,-1.5,6.794394816,8.148648661,6.729554681,53.71255674,0.274163752,-6.709468536,-35.91136098,-0.264132326,-0.339653591
Illinois,1987,11,8.5,16.1,3.7,85.8,0.5,-15,-100.5,-1.1,-0.9,7.135515853,9.738918929,6.123643745,60.13004539,0.319331002,-8.367574829,-48.82908879,-0.43130586,-0.451722873
Illinois,1988,12,5.3,6.4,6.3,49.5,0,-8.8,-4.5,0.8,0.1,6.768412682,9.071135143,6.158914996,58.00403631,0.255464801,-8.454059863,-39.96327103,-0.185044688,-0.341378298
Illinois,1989,12,9.8,11.2,11.8,101.1,1.6,-3.9,8.5,0.6,0.5,7.374730146,9.496908114,7.287131997,66.62322905,0.524371841,-7.54324789,-30.27061682,-0.028035751,-0.173102639
Illinois,1990,12,8.5,8.8,12.4,95.3,0.6,-8.1,-29.2,0.1,0.2,7.599784117,9.357526491,8.309705597,72.35858324,0.539497473,-7.654598312,-30.05649346,-0.002428601,-0.098482111
Illinois,1991,12,5,7.2,2.4,57.2,0.2,-6.3,4.4,0.7,0.7,7.079827293,8.926021193,7.127764478,69.32686659,0.471597978,-7.38367865,-23.16519477,0.13805712,0.061214311
Illinois,1992,12,0.8,-1.6,6.3,-20.1,-0.3,-0.3,-35.1,-0.9,0.5,5.823861835,6.820816955,6.962211582,51.44149327,0.317278383,-5.96694292,-25.55215581,-0.069554304,0.148971449
Illinois,1993,11,0.5,5.3,-7.4,-2.8,0,-3,16.2,0.7,-0.1,4.759089468,6.516653564,4.089769266,40.59319462,0.253822706,-5.373554336,-17.20172465,0.084356557,0.099177159
Illinois,1994,12,5.6,7,5.3,86.8,1.3,0.8,9,0.1,0.6,4.927271574,6.613322851,4.331815413,49.8345557,0.463058165,-4.138843469,-11.96137972,0.087485245,0.199341727
Illinois,1995,11,-1.5,-2,-1.8,-21.5,-0.1,0.3,-17.6,-0.4,-0.1,3.641817259,4.890658281,3.10545233,35.56764456,0.350446532,-3.251074775,-13.08910378,-0.010011804,0.139473382
Illinois,1996,11,3.7,8,-2.7,7,-0.9,-6.7,-81.9,-1.3,-1,3.653453807,5.512526625,1.944361864,29.85411565,0.100357226,-3.94085982,-26.85128302,-0.268009443,-0.088421294
Illinois,1997,11,1.8,10.6,-12.5,-45.4,-1.6,-9.7,-86,-1.1,-0.9,3.282763046,6.5300213,-0.944510509,14.80329252,-0.23971422,-5.092687856,-38.68102642,-0.434407554,-0.250737036
Illinois,1998,11,-3.1,-0.2,-9.2,-70.7,-1,-4.9,-11.7,0.1,-0.3,2.006210437,5.18401704,-2.595608407,-2.297365987,-0.391771376,-5.054150285,-33.28482113,-0.327526044,-0.260589628
Illinois,1999,12,0.7,0.6,1,15.5,0.9,-0.8,4,0.2,0.2,1.744968349,4.267213632,-1.876486726,1.26210721,-0.133417101,-4.203320228,-25.82785691,-0.222020835,-0.168471703
Illinois State,1976,11,4.1,5.3,9.6,46.7,-0.1,-10.2,-101.4,-1.3,0,4.1,5.3,9.6,46.7,-0.1,-10.2,-101.4,-1.3,0
Illinois State,1977,11,0.6,4.3,-8.4,10,0.5,-8.3,-44.3,-0.3,-1.2,3.4,5.1,6,39.36,0.02,-9.82,-89.98,-1.1,-0.24
Illinois State,1978,11,1.1,4.9,-6.2,12.1,0,-15.5,-139.5,-1.4,0.7,2.94,5.06,3.56,33.908,0.016,-10.956,-99.884,-1.16,-0.052
Illinois State,1979,11,1.2,3.6,-3.2,-5.6,-0.3,-0.4,-13,-0.3,1.4,2.592,4.768,2.208,26.0064,-0.0472,-8.8448,-82.5072,-0.988,0.2384
Illinois State,1980,11,-3.3,-3.3,-9.4,-46.5,-0.6,-5,-71.2,-1.1,1.1,1.4136,3.1544,-0.1136,11.50512,-0.15776,-8.07584,-80.24576,-1.0104,0.41072
Illinois State,1981,10,2.6,6.7,-2,24,0.3,-18.1,-101.6,-1,0.7,1.65088,3.86352,-0.49088,14.004096,-0.066208,-10.080672,-84.516608,-1.00832,0.468576
Indiana,1956,9,3.4,4.8,7.8,28.4,-0.2,-6.3,-108.7,-1.7,0,3.4,4.8,7.8,28.4,-0.2,-6.3,-108.7,-1.7,0
Indiana,1957,9,-0.8,3,-11.5,-3.4,-0.5,-24.3,-217.9,-2.7,0,2.56,4.44,3.94,22.04,-0.26,-9.9,-130.54,-1.9,0
Indiana,1958,9,-2,-2.4,-8.4,-46.2,0.2,-1.9,-32.8,-0.5,-1,1.648,3.072,1.472,8.392,-0.168,-8.3,-110.992,-1.62,-0.2
Indiana,1959,9,-3.3,-5.6,-7,-28.2,0.5,10.2,44.8,0.2,0,0.6584,1.3376,-0.2224,1.0736,-0.0344,-4.6,-79.8336,-1.256,-0.16
Indiana,1960,9,-2.5,-4.2,-7.6,-37,-0.8,-20.1,-141.3,-1.4,0,0.02672,0.23008,-1.69792,-6.54112,-0.18752,-7.7,-92.12688,-1.2848,-0.128
Indiana,1961,9,-0.2,-0.7,0.7,-23.5,-0.8,2.1,-24,-0.7,0,-0.018624,0.044064,-1.218336,-9.932896,-0.310016,-5.74,-78.501504,-1.16784,-0.1024
Indiana,1962,9,-2.2,-3.4,-3.5,-22.9,0,5.7,-5.8,-0.6,0,-0.4548992,-0.6447488,-1.6746688,-12.5263168,-0.2480128,-3.452,-63.9612032,-1.054272,-0.08192
Indiana,1963,9,-2.6,-5.4,1.4,-71.6,-1.8,7.4,30.3,0.1,0,-0.88391936,-1.59579904,-1.05973504,-24.34105344,-0.55841024,-1.2816,-45.10896256,-0.8234176,-0.065536
Indiana,1964,9,0.6,4,-5.9,-0.3,-0.3,4.7,2.1,-0.3,0,-0.587135488,-0.476639232,-2.027788032,-19.53284275,-0.506728192,-0.08528,-35.66717005,-0.71873408,-0.0524288
Indiana,1965,10,-2.2,-3.1,-3.2,-3,0,-7.6,17.7,0.8,0,-0.90970839,-1.001311386,-2.262230426,-16.2262742,-0.405382554,-1.588224,-24.99373604,-0.414987264,-0.04194304
Indiana,1966,10,1.3,3.2,-1.7,-23.9,-0.8,0.8,-26.8,-0.7,0,-0.467766712,-0.161049108,-2.14978434,-17.76101936,-0.484306043,-1.1105792,-25.35498883,-0.471989811,-0.033554432
Indiana,1967,11,-2.6,-7.7,4.3,-2.3,0.9,0,11.1,0.2,-0.3,-0.89421337,-1.668839287,-0.859827472,-14.66881549,-0.207444834,-0.88846336,-18.06399106,-0.337591849,-0.086843546
Indiana,1968,10,-1.3,-3.6,1.3,1.1,0.9,-1.4,7,0.2,-0.9,-0.975370696,-2.055071429,-0.427861978,-11.51505239,0.014044133,-0.990770688,-13.05119285,-0.230073479,-0.249474836
Indiana,1969,10,2.3,-0.4,10.4,-2.3,0,8,69.2,0.7,0,-0.320296557,-1.724057144,1.737710418,-9.672041913,0.011235306,0.80738345,3.399045719,-0.044058783,-0.199579869
Indiana,1970,10,0.2,5.3,-8.7,-40.3,-1,-8.3,-117.8,-1.6,-1.7,-0.216237245,-0.319245715,-0.349831666,-15.79763353,-0.191011755,-1.01409324,-20.84076343,-0.355247027,-0.499663895
Indiana,1971,11,1.9,3.1,2.7,2.1,-0.3,0,-47.8,-0.9,-1.1,0.207010204,0.364603428,0.260134667,-12.21810682,-0.212809404,-0.811274592,-26.23261074,-0.464197621,-0.619731116
Indiana,1972,11,4.9,7.4,8,34.6,0.2,-8,-101.8,-1.3,-1.4,1.145608163,1.771682743,1.808107734,-2.854485459,-0.130247523,-2.249019674,-41.34608859,-0.631358097,-0.775784893
Indiana,1973,11,4.6,8.2,3.7,36.1,0.4,-11.1,-108.9,-1.3,-1.6,1.83648653,3.057346194,2.186486187,4.936411632,-0.024198019,-4.019215739,-54.85687087,-0.765086478,-0.940627914
Indiana,1974,11,6.6,9.2,8.1,33.9,0,-14.6,-138.9,-1.4,-1.4,2.789189224,4.285876955,3.36918895,10.72912931,-0.019358415,-6.135372591,-71.6654967,-0.892069182,-1.032502332
Indiana,1975,11,0.8,2.5,-2.2,3,-0.2,-19.5,-139.4,-1.1,-1.8,2.391351379,3.928701564,2.25535116,9.183303445,-0.055486732,-8.808298073,-85.21239736,-0.933655346,-1.186001865
Indiana,1976,11,0.1,1.5,-4.3,-32,0,-2.4,-39.9,-0.6,-1.1,1.933081104,3.442961251,0.944280928,0.946642756,-0.044389386,-7.526638458,-76.14991789,-0.866924277,-1.168801492
Indiana,1977,11,0.8,-0.9,7.2,-1.8,0,5.3,22.5,-0.1,-0.2,1.706464883,2.574369001,2.195424742,0.397314205,-0.035511508,-4.961310767,-56.41993431,-0.713539421,-0.975041194
Indiana,1978,11,-2.9,-2.1,-8.6,-57.1,-0.7,-2.8,-51.2,-0.7,-0.8,0.785171906,1.639495201,0.036339794,-11.10214864,-0.168409207,-4.529048613,-55.37594745,-0.710831537,-0.940032955
Indiana,1979,12,-0.9,0.2,-4.2,11.1,0.3,7.4,19.7,-0.2,0.3,0.448137525,1.351596161,-0.810928165,-6.661718909,-0.074727365,-2.143238891,-40.36075796,-0.60866523,-0.692026364
Indiana,1980,11,-0.2,0.5,-2,-23,0,-3.9,-12.5,0.1,0.1,0.31851002,1.181276929,-1.048742532,-9.929375127,-0.059781892,-2.494591113,-34.78860637,-0.466932184,-0.533621091
Indiana,1981,11,1.6,1.5,3.3,14.1,-0.4,-11.3,-120.4,-1.7,-1,0.574808016,1.245021543,-0.178994026,-5.123500102,-0.127825514,-4.25567289,-51.91088509,-0.713545747,-0.626896873
Indiana,1982,11,6.1,8.9,3.1,48.5,0,-10,-61.5,-0.6,-0.3,1.679846413,2.776017234,0.47680478,5.601199919,-0.102260411,-5.404538312,-53.82870807,-0.690836598,-0.561517498
Indiana,1983,11,3.7,10.9,-6.8,35.1,-0.2,-17.8,-148.6,-1.8,-2.1,2.08387713,4.400813787,-0.978556176,11.50095993,-0.121808329,-7.88363065,-72.78296646,-0.912669278,-0.869213999
