dockery rex,-0.319276791,6
dockstader ea,-0.926990817,2
dodd robert l bobby,0.211065771,22
dodge js,-0.880450331,1
dodge todd,-0.509536725,7
doeren dave,0.221435578,17
doherty edward a ed,0.061597114,12
doherty george,-0.171661739,3
doherty kevin,-0.165844497,2
dolan sam,-0.036007993,2
doland jack,0.255007612,9
dolch dave,-0.32547754,7
dole frank,-0.251057386,3
dole summer,-0.297069466,11
dole william bill,-0.073468893,16
dolinski joel,-0.48732578,11
dolph marion f,-0.777494108,1
donahoe thomas c charles,0.910844665,1
donahue edward a,0.278100221,4
donahue john,-0.900204347,2
donahue mike,0.208012558,23
donahue terry,0.097733945,28
donahue william w,-0.049125472,2
donelli aldo t buff,-0.03111419,25
donels ray,-0.771993802,2
donges george h,-0.15691942,12
donley kevin,0.299223988,20
donnan jim,0.391607541,32
donnelly ben,-0.64943991,1
donnelly charley f,-0.695381977,1
donnelly james boots,0.205380158,23
donnelly james c,-0.322971787,7
donnelly mike,0.298580435,1
donovan bill,0.739554797,1
donovan larry,-0.311300271,19
donovan pooch,-0.14559666,1
dooley bill,0.150873705,34
dooley derek,-0.261013598,15
dooley john,-0.157029251,2
dooley vince,0.243575047,33
doolittle william,0.16000123,11
doozer jesse van,0.064865418,1
dorais charles e gus,0.18476046,23
dornon john,-0.550512179,3
dorr ray,-0.133583508,33
dorrel adam,0.34417811,1
dorrell karl,-0.126218253,17
dorsey larry,-0.197247483,12
dosch tom,0.376239816,17
doseff ivan,-0.333124293,3
douds dennis denny,0.077293165,49
dougan rg stanley,-0.363350035,2
dougherty bj,-0.738896421,1
dougherty james j jim,-0.476121553,7
dougherty owen,0.032036764,3
dougherty rr,0.825666804,2
douglas ca,-0.835738081,2
douglas chris,-0.540112349,6
douglas jeff,-0.335457989,1
douglas otis,-0.398056405,5
douglas winston,-0.926990817,1
douglass pp,0.169213513,1
doup tim,0,1
douthitt john,-0.333265724,4
dowd david,-0.247237462,12
dowd hl,-0.808514281,1
dowd tommy,-0.269980205,2
dowd wc,-0.237553289,1
dowhower rod,-0.386617438,11
dowler thomas w tommy,-0.63383958,3
dowling tom,-0.121259738,7
downes harry j,0.221919068,1
downing george d,-0.270868958,9
downing paul,-0.926990817,1
downing scott,-0.283287659,31
drake dave,0.684930949,1
drake rh,-0.569608306,2
dranginis pj  laird cw,0.844066907,1
draper dexter w,-0.556932977,6
drass mike,0.311122046,1
drew charles,0.267176886,2
drew harold d red,-0.245647254,15
drewer milton milt,-0.220971017,7
driscoll connie,0.167623249,6
driscoll jim,0.170745898,3
driscoll john l paddy,-0.686613988,4
driskill jeff,-0.877751576,3
driver james g jimmy,0.154857673,2
driver william l billy,0.032008904,10
droullard clayton,-0.024329715,4
drum joseph,-0.271042512,1
drumm don,-0.034211836,1
druze john f johnny,-0.886900338,3
dry fa,-0.210269929,11
dubofsky maurice,0.433105687,2
dubois jack,-0.197259287,14
dubose mike,-0.204829921,20
dubridge fred a,-0.271042512,1
ducatte bob,-0.361835889,2
dufelmeier art,-0.332913258,9
duff jr joseph m,0.648491276,2
duffner mark,0.191172782,18
duffy james f,0.532544073,6
duffy jm,-0.161890821,1
duffy will,-0.85357114,2
dugan les,-0.085056278,6
duggins ec,0.302194174,8
dumoe joseph,-0.651478726,1
dunbar emmons,-0.891109762,1
dunbar mike,0.174070576,24
dunbar rb,0.158085576,2
dunbar rc,-0.811250617,1
duncan bill,-0.789669203,2
duncan donnie,-0.270231633,4
duncan jim,0.381620532,5
duncan mark,-0.842905649,1
dunlap david l,-0.049907872,5
dunlap frederick h,0.14942776,23
dunlevy mike,0.136604342,12
dunlop john,-0.080724411,4
dunlop jr ea,-0.48383757,6
dunn clair,-0.371760712,3
dunn david dave,-0.011455524,5
dunn dennis,0.673979319,8
dunn eddie,-0.045929152,2
dunn james w,-0.224602132,5
dunn joe lee,-0.196568211,34
dunning lt,-0.34417811,1
dunsmore fred a,-0.894516139,1
dupes bill,-0.204664012,10
duplechin ernie,0.500401288,3
dupree ron,-0.079670292,3
durborow leroy,-0.004217523,6
durenberger george,0.241580659,4
durley alexander,0.064943415,18
dutcher james l jim,0.227948625,10
duvendeck jeff,-0.321942767,1
duyck loyall,-0.844486394,1
dvorak bob,0.781794847,3
dwight arthur,0.128041353,5
dwyer ed,-0.862463812,3
dwyer james k pat,0.297685488,3
dwyer joseph,0.246079343,5
dwyer tommy,-0.28199861,5
dyche schubert r,-0.424534375,12
dyck jr william vb van,-0.879887317,2
dyck paul b,-0.926990817,2
dye pat,0.303283646,28
dyer george p,0.317304163,1
dygart george b,-0.084074155,1
dykes sonny,0.315778403,7
dykes spike,0.218763649,24
eagle me,-0.512931903,8
eagles professor,-0.926990817,1
eagleson vashon,-0.398062872,4
eargle josh,-0.287949295,1
earl kevin,0.10859894,5
eash norm,0.321906203,1
eastburn  mcvey,0.153959501,1
easterbrook james c,0.331288195,2
easterday ea,-0.055381156,2
eaton lloyd w,0.046777824,16
eaton lyman b,-0.812626851,1
eaton robert bob,-0.062639087,15
eavenson dave,-0.197562068,2
eberhart jean,-0.888880727,4
eberle tod,-0.183857791,2
eblen hooper,-0.213546391,3
echols joseph g joe,0.12227454,11
eck thomas,-0.553449908,6
eck tom,0.782666868,1
eckdahl jack,-0.266539666,2
eckhardt oscar,0.169165558,3
eckstorm dr john bc,0.495380262,3
economos john,-0.926990817,2
edens charles m lefty,-0.220540773,14
edge coach  baker coach,0.34417811,1
edgerton nb red,0.243815297,4
edmunds dr william p,0.636029712,1
edsall randy,0.064905351,31
edwards bc,-0.89519907,1
edwards bill,-0.288704504,4
edwards david f,-0.906604088,1
edwards df,0.514367876,1
edwards earle,0.017678776,17
edwards george,-0.045333041,6
edwards george r,-0.499519515,2
edwards howard,-0.621531249,2
edwards lavell,0.223800772,39
egan floyd j,0.743694854,1
egan john  powers john,-0.314999946,1
egan john j,-0.742858248,1
eggers graydon,-0.271042512,1
ehlman robert,-0.207896752,2
ehrhardt clyde,-0.907320819,1
ehrsam aw jub,-0.630548444,1
eidsness eric,-0.047376687,6
eidsness lyle,-0.40514251,5
eiken malcomb s mal,-0.700067427,3
eisele chad,0.511998483,5
eisenberg edward n,0.546829559,1
eklund conrad l,-0.196146595,7
elam james,0.524518886,2
elcock walter b,0.447109092,2
elder coach,-0.173494135,1
elfrink wilmer d,-0.745578783,2
elias bill,-0.245516213,17
elias william t bill,-0.199260593,16
eliot ray,-0.030261065,22
ellenberger norman norm,0.033038154,1
ellender bennie,0.251877524,13
ellerson rich,0.134145258,33
ellett ron,-0.926990817,1
ellick ag,0.831241716,1
elliot harold bud,0.548664206,8
elliot raymond,0.490180743,1
elliott chalmers bump,-0.109962636,10
elliott chris,-0.321942767,1
elliott dave,-0.471507083,5
elliott harold bud,0.227445214,11
elliott john s speed,-0.090560484,1
elliott peter r,-0.021337658,13
elliott wallace,-0.889685072,1
ellis ff,0.896459289,1
ellis frank,-0.108114257,9
ellis loren,0.706240439,2
ellis tellis b,0.582004631,6
ellsworth coach,0.434638875,4
ellwood frank,-0.423097084,22
elmer dan,-0.926990817,1
elmore albert,-0.038163747,7
elsenrath david,-0.262209904,3
elson david,-0.165703578,19
elverson lewis h lew,-0.179403762,32
elward allen h mal,-0.61172303,5
elway jack,-0.080507084,19
ely harry a,0.086735049,2
embree jon,-0.144493117,16
emendorfer mike,0.324650243,1
emerson hb,0.513594405,1
emery charles e chuck,-0.842681175,1
emery keith,-0.214506106,1
emil bernard,0.329374293,3
emmons robert w,-0.060563988,1
emory ed,-0.303716687,5
emory frederick lincoln,-0.34417811,1
england forrest w,0.384296319,10
engle charles a rip,0.061547332,22
englehart steve,-0.192345302,1
englehorn wesley,-0.338653522,1
english ron,0.012560931,21
english wally,-0.780449146,2
enke fred,-0.295852869,3
enos dan,-0.238403443,23
enright dick,-0.717142895,2
enright rex,-0.123497985,15
epps leonidas s,-0.116847189,19
erb charles f,-0.613130313,4
erdelatz edward j eddie,0.230054901,9
erhardt ron,0.661798715,7
erickson dennis,0.300122376,33
erickson hj,-0.050677555,17
erickson oscar,0.106768041,1
erickson walter e,0.304136201,1
ericson karl l,-0.17700288,8
ernst ron,0.287949295,1
ervin fred,0.602337317,1
erwin ag,0.725461134,1
eshieman charles,-0.636737933,1
esleeck karl a,-0.534010283,3
estes dan,-0.147100605,17
estes phil,0.311467079,26
estes zn,-0.926990817,1
estock bob,-0.905842971,1
etherton patrick,-0.31827303,1
etter greg,0.298580435,1
etzold emmett bud,-0.177551846,9
eubank john,-0.926990817,1
eustace r,0.05630199,1
eustis aa vin,0.062653641,7
eustis richard e,0.43321596,1
evans dana m,0.60754672,6
evans durral b,-0.123381242,3
evans george gerald chick,0.052521233,26
evans george red,0.750981143,1
evans kenny g,-0.321942767,1
evans melbourne bob,-0.145566482,3
evans murray,-0.483576861,3
evans owen p,-0.309841667,7
evans peyton r,-0.678989765,1
evashevski forest,0.288553772,12
eves archie,0.782678647,1
ewing aa,0.320030188,1
ewing fred,-0.290644885,1
ewing harry w buck,0.329243943,9
ewing jc,-0.818662569,1
ewing john t,0.34417811,1
ewing manford,-0.835133719,1
ewing mick,0.398460331,5
excelby leon c,-0.867975971,1
exendine albert a al,0.00615002,14
faber john e jack,-0.351088482,3
fagan barry,-0.34417811,1
fagg dave,-0.447606231,7
faggiano blaise,0.20739014,7
fairbanks chuck,-0.015015714,9
fairbanks hl,-0.143395451,1
fairchild steve,-0.261331613,21
faircloth william,-0.036190227,3
fairweather charles a,-0.768106853,2
falgren lloyd pinky,-0.811636039,2
fambrough don,-0.287565316,8
fanara steve,-0.778420236,7
faragher james f,0.391429946,2
faries randolph  kempf lucien,-0.305833552,1
farley bo,0.80674707,1
farley john wells,0.691736937,3
farley mark,0.176453104,28
farmer wc cuppy,0.833697241,1
farnsworth charles s,0.455422333,2
farrell ed,-0.277033519,11
farrier fred t,0,0
farrier paul h,0.13044405,3
farrington jeff,-0.287989758,1
farwick aw,-0.646207121,1
fasching gary,0.208620126,1
fassel jim,-0.161438627,10
fatheree jesse,-0.608259283,1
faulkinberry frank,0.010681834,7
faulkinberry russ,0.055664906,13
faunce everette g ev,-0.356900768,4
faurot don b,0.196248008,28
faurot fred w fritz,-0.005499205,15
faust gerry,-0.259629942,14
fauver ck,0.305833552,1
fauver edward,-0.826842376,1
fazio serafino foge,-0.146605692,21
feathers beattie,-0.092159319,9
febel fritz,-0.885403737,3
federovich john ace,0.211009471,3
fedora larry,0.217196175,24
feil frederick,-0.746206334,1
feix jimmy,0.114793767,16
felder willie tony,-0.040095109,5
feldman rudy,-0.098815604,6
felker rockey,-0.121018065,36
felton john,-0.926990817,1
feminis mike,0.675865204,15
fenlon john l,-0.324083768,3
fennell thomas f tom,0.283811268,6
fenwick tyler,0.122306099,1
ferbert gustave,0.247688194,3
ferbert gustave  huddleston,-0.926990817,1
ferentz kirk,0.096752725,30
ferguson arne,0.250327866,1
ferguson joseph,-0.434779486,3
ferguson rj,-0.241318677,2
ferguson stewart,-0.856104395,5
fernald bb,-0.287912486,3
ferrell ed,-0.322734568,3
ferris cb,0,1
ferry louis a,-0.353759696,5
fertig craig,-0.690610077,4
fertsch albert,-0.123495328,4
ferzacca fl frosty,-0.815187018,2
fesler wesley e wes,-0.149645,8
fessenden douglas a doug,0.115336038,10
fetzer robert  fetzer william,0.196305144,5
fetzer robert a bob,0.7597589,1
fetzer william m bill,0.019471882,6
fewster wilson l,-0.275063112,9
fickell luke,-0.086207227,15
fickert cm,-0.702166894,1
fiddler alan,0.134858147,7
field joe j,0.305833552,1
field john,-0.162110995,1
fike john,0.550251902,4
filipo ron san,-0.197782889,3
filkovski jeff,-0.313726222,10
filosa bill,-0.38135213,8
finch ron,0.398657162,10
fincham joe,0.270703687,3
fincher william e bill,0.557959459,1
findlay albion g,0.826691593,1
fine marty,0.130000537,23
finley ron,0.301795708,15
finnegan casey c,-0.209935068,12
finney wf,-0.926990817,1
finney wp,-0.081919691,1
finsterwald russ,0.180358096,3
firestone forest,-0.82083595,1
firth charles,0.769192242,1
fischer gordon r,0.13139241,17
fischer harold j,-0.245537079,3
fiser lud,-0.890900452,1
fiser paul,0.704521296,1
fish brian,-0.298609817,1
fish jh,-0.129575265,1
fish woody,0.043299815,13
fisher dwight,0.107980787,13
fisher george e,-0.926990817,1
fisher hf,-0.01422442,2
fisher jack,-0.192356046,9
fisher jeff,0,0
fisher jimbo,0.529919239,22
fisher robert t,-0.042950275,7
fisher smf,0.474048242,2
fitch robert e bob,-0.746913441,1
fitzgerald curt,-0.287949295,1
fitzgerald delane,0.181757966,5
fitzgerald dennis,0.109254752,3
fitzgerald pat,0.13694223,17
fitzgibbon laverne j,-0.897078899,2
fitzke paul f bob,0.470181775,2
fitzpatrick keene,0.809099203,2
fitzpatrick thomas m,-0.077404261,6
flack a,-0.793935016,1
flaherty ray,-0.90743187,1
flamank george,-0.893595177,2
flanagan charles g,0.52513549,2
flanagan christy,0.205392984,1
flanigan ramon,-0.334323552,1
fleager dixie,0.866588803,1
fleck phillip john pj,-0.730486631,1
fleming c seaton,-0.246637757,3
fleming jim,0.211496089,21
fleming red,0.780436164,1
fletcher howard,0.188169357,13
fletcher nicholas nick,-0.151334882,5
flint joseph,-0.052996719,2
flood kyle,0.287054833,18
flora jerry,-0.287949295,1
flowers ron,0.02946233,3
floyd jeff,-0.748506332,1
floyd johnny red,0.207702988,8
flumere emanuel a foxy,-0.926990817,1
flynn dick,-0.291673687,6
flynn je,0.216496445,2
fobbs jr lee,-0.869606711,3
fogarty briam,0.198504837,13
fogt jt,-0.469744445,1
foldberg henry hank,-0.180764242,5
foley ed,0.006818969,23
foley leander j lee,-0.47144977,1
foley michael f,-0.126639564,32
foley william,-0.926990817,1
folmar drew,-0.250348013,1
folsom fred g,0.250532338,19
folsom p,0.288950974,1
folwell robert  newton samuel,0.418229076,1
folwell robert c bob,0.13656472,11
foote howard,-0.840067283,2
forbes charles,0.086016192,6
forbes franklin l frank,-0.396637107,14
forbes robert w,0.153569585,2
forbes stuart,-0.460718872,1
forbes ted,-0.050781044,6
forbes w cameron,0.654906835,2
forbes wj,-0.825243853,1
ford co,0.127870782,1
ford danny,0.158072421,22
ford george,0.267404783,2
ford jody,-0.250348013,1
ford john,-0.805645692,2
ford jules h,-0.362955794,1
ford lw,-0.834221547,4
ford robert,-0.34814032,10
ford robert bob,0.205797495,44
ford ross v flivver,-0.84736083,1
ford spencer,-0.477251763,1
ford warwick,0.852511965,1
forest hunter,0.502824391,1
forkum carl s,0.191407474,2
forsberg wally a,-0.354026595,3
forstburg rm frank,-0.409838327,2
forsythe jack,0.219857411,3
forte maurice mo,-0.234438004,21
fortunato joe,-0.375190862,3
forwald ac,0.124661561,2
forzano richard rick,-0.590011266,6
foss hc,-0.567250388,1
foster amos p,0.618751353,5
foster bob,0.092987018,4
foster coach,-0.802867032,1
foster dixon,-0.79371244,2
foster duke,-0.223608669,10
foster dwayne,-0.248617234,1
foster jay,-0.257387121,8
foster ralph,0.264567846,3
fouhy craig,-0.796713188,2
fouts jack,-0.324241546,11
fouts theron j,0.163312465,5
fowler bruce,-0.16787884,3
fowler cary,0.287949295,1
fowler ora smith,0.175928504,2
fowles glen,0.783498968,2
franchione dennis,0.272776474,28
francis joseph a,-0.683321589,1
francis sam,-0.926990817,1
frank earnest,0.583269343,1
frank leo j,0.297876865,6
frank shawn,-0.728232186,2
frank steve,0.104532484,15
franklin james,0.3302962,17
franks carl,-0.266739656,26
franzen matt,0.015822789,7
fraser morley,0.219674915,15
frazier albert,-0.926990817,1
frazier bobby,-0.206080562,4
frazier garland,-0.138656578,12
frazier iii henry,0.473502309,10
frazier jim,0.109838568,15
frazier roy,-0.751897762,5
frazier tommie,-0.890502369,2
frear scott,0,0
fredenburg pete,0.533815326,31
frederick bob,-0.872700721,3
frederickson loel d,-0.887183924,2
fredricks j wynn,0.208717806,6
freeland ewing  morrison ray,0.839568168,2
freeland ewing y,-0.377264936,5
freeman fred,0.070035768,8
freeman james a bucky,0.04860325,13
freeman jim,-0.44148154,6
freeman john j jack,-0.696354947,5
freeman lewis r,0.054050879,1
freeman rich,0.318538511,7
freeze hugh,0.531430049,10
frei jerry,-0.255687413,5
freshour dr jg,0.002432333,2
frick jf,-0.18501681,1
friedgen ralph,0.254873168,29
friedman benny,-0.156907558,10
friedman michael mike,0.251275214,10
fritsch john,-0.757898662,3
fritz harry,-0.882969397,1
fritz willie,0.383505502,14
fritze mike,0.032746994,1
frnka henry e,0.254741703,11
fromhart wallace l wally,-0.189502535,5
frost gordon b,0.75202008,1
frost rb,-0.237291139,3
frothingham dr langdon,0.34417811,1
frurip coach,-0.926990817,1
fry hayden,0.107601549,34
fry wesley l,-0.646059733,5
frye andrew m andy,0.287949295,1
fudge robert,-0.844041739,1
fuente justin,0.113251533,14
fuhrer john w,0.019212356,11
fulcher bill,-0.021130615,2
fuller adam,-0.897952577,1
fuller jim,0.307151854,7
fuller leon,-0.052728012,22
fuller myron e,-0.816477459,5
fuller pearl,-0.782404754,1
fuller ra,0.902595596,1
fulmer phillip,0.168956691,37
fulton elbert m,0.134106513,4
fulton jr frank,-0.03679294,2
fultz david lewis,-0.056579676,5
fuoss donald e don,-0.015227567,4
furgerson bill,0.107340865,11
furman fred,0.427958289,2
furrey mike,0.291380963,5
fusia vic,0.386985155,10
futrall john c,0.376259364,3
gabrielson james d jim,-0.808745529,4
gadd tom,0.481930487,7
gaer warren,-0.023266918,10
gage coach,0.288676415,2
gage jw,-0.903952895,1
gagliardi john,0.275502663,64
gailey chan,-0.024139778,13
gailey robert r,0.877916024,1
gaines clarence e,0.002755717,4
gaines gary,-0.013145614,9
gaither alonzo s jake,0.379892824,25
galbraith hb,0.464458213,2
galbraith william,-0.793072392,1
galbreath louis h,-0.00197737,1
galder clark van,0.253941559,7
gallagher gerry,0.03055309,5
gallagher peter,0.287949295,1
gallagher richard f,-0.83820512,3
galli george,0.084533174,3
galloway otis,-0.623461119,2
galloway stan,0.211724949,14
gallup barry,-0.016410383,30
gamage harry g,-0.01365452,25
gamble harry,-0.034629877,14
gammons ja,0.0308094,3
gannon thomas,-0.073185831,3
garbark robert m,-0.858789194,1
garbee eugene,0.020230868,2
gardi joe,0.075361013,20
gardner guy b,0.158986898,3
gardner jw,0.186278494,1
gardner mike,0.362360182,10
gardner morgan,-0.084584608,2
gardner william jennings,-0.313261315,4
garfinkle eddie,0.012782935,5
gargan francis s frank,-0.165307705,11
gargan francis s frank  mccaffrey frank,0.73269504,1
gargan howard,0.118070077,5
garlow william,-0.62324961,1
garner james e,0.587582776,2
garner james jim,0.015377648,7
garner wix,-0.290572421,5
garretson herman,0.679709551,1
garrett dan,0.358670473,11
garrett james w jim,0.404858799,7
garrett mark,-0.917078482,2
garrett r norval,-0.214506106,1
garrett rollin pop,-0.20321419,4
garrison jim,0.15823933,35
garrison rc,0.798405051,1
garrity henry m hank,0.837221991,3
garten albert d al,0.019975957,14
gartman earl,-0.34664986,7
garvey bill,-0.214506106,1
gary mitchell,-0.041647401,13
gary rex i,0.288067173,2
gaskamp russell,-0.250348013,1
gaskell richie,0.55505379,4
gass floyd,-0.220672347,3
gates john h,-0.677795709,2
gates osly j,-0.426286203,3
gatling bart,-0.44747065,3
gatto vic,-0.697599966,5
gattuso greg,0.54087891,22
gaughan bernie,0.001896553,13
gault calhoun f cally,0.088431253,22
gaumer gladwin,-0.356410548,2
gauthier george e,-0.104559745,1
gavin joseph,-0.06201558,7
gayle james,0.30731711,5
gayles caesar felton zip,-0.137644076,3
gebert albert j al,0.157716911,12
geddy vm,-0.926990817,1
gee james,-0.334289695,3
gehring josh,-0.214506106,1
gehringer vincent,-0.838315515,1
geiger william,0.147688059,2
geiges elwood,-0.926990817,1
geise roger,-0.310392064,2
geiser jeff,-0.167002415,13
geltz sr harry,-0.286001549,10
gentry curtis,-0.728622362,1
gentry howard c,0.169271967,6
genyk jeff,-0.116438653,20
george bennie j,-0.310177922,3
george bill,-0.365581245,15
george elmore,-0.926990817,1
george jw,-0.425568272,3
george lt alonzo p,0.917791425,1
george raymond,-0.417959071,3
gerlach joe,-0.772248462,2
germaine thomas l st,0.690165182,1
german bert,0.34293459,5
germano peter,-0.758859986,2
gesser jason,-0.443051515,4
gettell raymond g,0.635346934,4
ghormley harry k,0.372151345,3
giancola rick,0,0
gibbs drew,0,0
gibbs gary,-0.057393681,22
giblin ta,-0.750166097,1
gibson bob,-0.069975701,3
gibson claude,-0.243983057,3
gibson vance,0.41075701,13
gibson vince,0.117435484,16
giddings mike,-0.515349604,2
gieg l fred,-0.856364197,2
giese warren,0.16448106,5
gieser danier s dan,-0.067218166,4
giesey bob,-0.826370529,2
gilbert carl a,0.243807599,1
gilbert claude,-0.080547569,26
gilbert rufus w,-0.868589267,3
gilbert steve,-0.244405401,9
gilbertson keith,-0.052641873,27
gilburg tom,0.008188085,28
gilchrist ep,0.855123971,1
gildersleeve willard h,-0.288791759,2
giles bill,0.169581985,12
gilkey ll,0.635409159,1
gill charles o,-0.909811127,2
gill coach,-0.457865233,1
gill eugene  kaulukukui tom,0.897600107,1
gill eugene luke,-0.822929633,1
gill james,0.628739203,2
gill john w,0.010783491,11
gill robert,-0.926990817,1
gill steve,-0.828902317,2
gill thomas a andy,-0.346299581,6
gill turner,0.040505635,24
gillam brown van,-0.652618467,1
gillem jennings f jenks,-0.102545704,17
gillespie dave,-0.897917317,1
gillette leslie,0.866474297,1
gilliam craig,-0.313113876,2
gilliam joe w,0,0
gilliard clifton,0.271868276,1
gillis robert,0.125834057,3
gillman sid,0.747289284,10
gillus jr willie,-0.902426944,2
gilmartin kevin,0.638819905,1
gilmore tom,0.152883538,21
gilroy john r,-0.841703681,1
gilstrap jim,0.705823065,3
gilstrap rick,-0.813891168,3
ginn jack,0.212786529,4
ginn ralph,-0.054407651,22
gipe walter,0.177558676,1
givens aubrey,-0.642891777,1
glacken scotty,0.018625107,23
glaesner russell,-0.835486555,1
glanville jerry,0.008438536,9
glascock jack,-0.654853871,3
glaser todd,-0.31827303,1
glass vernon,-0.100346642,13
glassford j william bill,0.195986438,10
glaze ralph,-0.409114445,13
gleason bill,0.271066019,1
gleason ken,-0.834551891,2
glenn dr marshall little sleepy,-0.253775001,3
glenn joe,0.168742633,37
glenn wg,-0.426497246,2
glesselmann rod,-0.850002389,2
glick frank,-0.460280673,1
glick peter,-0.898834465,1
glod paul,0.791720424,1
glogowski jim,0.287949295,1
glossom william,-0.896496391,2
gloth william c,-0.254400749,2
glueck larry,-0.373304625,8
glynn steve,-0.522298102,2
gobel bob,-0.728343299,5
goddard henry  suffel frank,0.34417811,1
goddard wayne,-0.80961733,5
godding jesse,-0.071219812,12
goerger h,-0.926990817,1
goff gary,-0.637249205,3
goff james,-0.767436288,1
goff ray,-0.107961982,17
goheen earl,-0.704520676,2
golden al,0.240169105,20
golden steve,-0.895133091,2
golden william n pop,0.175018159,3
goldsmith fred,0.052586906,25
goldstein chuck,0.321906203,1
goldsworthy harry,-0.926990817,1
gonterman madison g,0.873844349,2
gooch alan,-0.707019675,1
good harry c,-0.471850376,5
goode dunny,-0.412524879,5
goodlad roy,0.310731331,1
goodrich ernest,0.868123398,1
goodrum william,-0.557433042,2
goodwin sam,0.019409159,19
goodwin william b,-0.438155208,2
goodyear william,0,1
gorden wc,0.25601772,16
gordon john,0.863936849,1
gore harold,0.049507939,9
gore john p,0.312059556,2
gorham paul,-0.363002472,11
gorsuch john f,-0.926990817,1
gorton frank h,-0.173381918,5
gorzynski rick,-0.821760459,3
goss cj,0.887649505,1
gossett glenn,0.338364762,5
gottfried mike,0.124486793,12
gould frank m,-0.582699304,1
gould ron,0.020616817,19
gourley william d bill,-0.445648916,3
governali paul,-0.772931138,5
graber doug,-0.105927261,20
grady dennis h,-0.171537369,3
graf steve,-0.85831142,3
graff albert,0.661913471,1
graham otto,0.127487186,9
graham paul pop,-0.187596733,11
graham ralph  pollard jb,-0.093527649,2
graham ralph m,-0.197749971,6
graham todd,0.415983149,8
grainger george g,0.912326555,1
grande sidney sid,-0.387255116,7
grandelius everett sonny,0.163864812,3
granger hc,0.951402114,1
grant murray,0.607224004,1
grantham jim,-0.720111818,4
grauer paul,0.487629209,1
graves dv,-0.016016289,7
graves eliot,-0.288474158,3
graves ernest,-0.462528742,2
graves harmon s,0.759975235,3
graves lynn,-0.320103178,3
graves ray,0.23243954,10
graves william p,-0.926990817,1
gravier mike,0.400945788,5
gray bill,-0.372153258,6
gray jim,-0.182467429,3
gray john,-0.100244443,8
gray michael,0.102163324,8
graybeal jerry,-0.241047812,7
greco phil,-0.434319865,6
green arvil,0.772541864,2
green buddy,-0.22085888,6
green cliff,-0.074449189,5
green dennis,-0.053992743,15
green edward l eddie,0.122754583,6
green fred,0.890922711,1
green jack,-0.832063831,4
green luther,-0.926990817,1
green reed,0.449923815,9
green rob,-0.915355876,2
green vee j,-0.130705999,14
greene ray,0.345304863,14
greene scott,0.143937038,1
greeno rollie,0.123066025,27
greenwood don,0.288762041,1
greer melvin mel,-0.391484326,2
gregg forrest,-0.874112093,2
gregg john p,-0.79671648,1
gregory bob,-0.138841405,1
gregory c ray,0.027355427,6
gregory greg,-0.158464218,2
gregory john,0.120881819,10
gregory john c jack,0.240316783,18
gregory roy,-0.354379637,6
greim wn bill,-0.388903645,5
grenda stephen j,-0.463611362,2
gressette tatum,-0.288944789,8
grey hm wooly,-0.675921612,3
gribble cs,-0.675224979,1
grieb mark,0.224295329,2
griffin a,-0.893166603,3
griffin bob,0.042614064,21
griffin m,-0.713860732,1
griffin matt,0.281048264,6
griffin robert pete,-0.522389196,1
griffin sr james morgan,0.105736388,4
griffin william,-0.788358981,3
griffith b,0.428527506,2
griffith ben,0.578573398,2
griffith clarence j,-0.203020262,2
griffith jh,0.921278359,1
griffith john g pinky,0.01277424,14
griffith john l,0.049436922,11
griffith johnny,-0.781425617,3
griffith w shannon,-0.287949295,1
griffon bryan j,0.387537746,2
grimm perry,-0.004119991,2
grinnell william g,-0.184143084,2
gritti dan,0.31827303,1
grobe jim,0.10857678,36
groce bill,-0.814302671,5
grogan john s,-0.577058772,1
groh al,-0.03328164,32
groner rn,-0.24098892,1
grossner mike,0.326791214,1
grove clarence l,-0.801368921,4
grove ivan h,-0.199200813,29
groves claude,-0.901143493,1
grow lloyd e,-0.476577685,5
grubb wayne,0.168312765,16
gruber tom,0.896865524,1
guarnaccia samuel,-0.926990817,1
guenther hank,-0.607524266,3
guenther hank  guenther ron,0.772011811,4
guepe arthur l art,-0.077067637,17
guidry lance,0.49433369,2
gullum frank,0.057402994,2
gundy mike,0.263609484,25
gunn david,0.751037029,1
gunn david l,-0.822688031,2
gunn williams,-0.806008146,1
gunsten jr paul h,-0.205510703,5
gurley dick,-0.125528387,8
gustafson andy,0.043469828,20
gustafson victor vic,-0.400422137,6
gutekunst john,0.019998728,7
guy brent,-0.382389867,29
guy charles h,-0.755709604,1
guyer roy,-0.818479633,1
guyn j white,0.122320894,3
gwin wh houston,-0.289346986,2
gwinn dick,-0.846413594,4
gwinn l,0.178206067,1
hackett paul,-0.199852427,16
hackney ted,-0.903227128,1
hadden hg,0.538728655,1
haege frank,0.139416397,9
haensel wayne,-0.07625477,9
hafford leo,-0.894312606,1
hafner aaron,-0.31827303,1
hafner todd,-0.122313933,1
hagan harold bo,-0.26075739,4
hagberg cmdr oscar e,0.453455528,2
hager re rocky,-0.136236082,27
hagerty jack,-0.009491725,14
haggerty frank,-0.062935543,5
haglan jd,-0.087783696,4
hagle coach,0.062457181,2
hahn archie,-0.901988945,1
haines james e,-0.77849695,2
hake bud,-0.870991076,3
hale danny,0.469137259,20
hale emory,-0.207205804,7
hale perry,0.304299836,2
halford rd dewey,-0.224601891,19
hall alan,-0.321942767,1
