
talcott john a,0,0
avery wendell,0,0
norgren nelson h,0,0
soule justus f,0,0
tyler bob,0.13950851869464453,458
stanley jim,0.13998482729520348,454
robinson edward n,0,0
wilson shirley red,0.14029239223092194,460
neal raymond r gaumey,0,0
gerlach joe,0,0
carlson robert s bob,0,0
ellis loren,0,0
collins bryan,0,0
carlson dale,0,0
craig jb,0,0
walker sam,0,0
miller john f,0,0
matthews mickey,0.13982970718220716,455
weist tj,0.15082595869989798,3
elmore albert,0,0
damewood bob,0,0
rogers charles,0,0
eves archie,0,0
fitzpatrick thomas m,0,0
cregor ben,0,0
nalley rb cow,0,0
howard frank,0.14044483705364408,465
davenport george,0,0
samson mark,0,0
ervin fred,0,0
johnson bobby,0.1400398713680086,6
schmuck fred,0,0
hauck bobby,0.13998482729520348,454
haugen peter,0,0
courtney joseph,0,0
hamilton dale e,0,0
holmoe tom,0.13998482729520348,454
brickley charles  dumoe joseph,0,0
rohrbough af nate,0,0
martin othol abe,0,0
dole frank,0,0
smith andrew l andy,0,0
diaz kris,0,0
mooshagian steve,0,0
mason appleton a,0,0
olson e william bill,0,0
davis isaac p ike,0,0
stallings gene,0.13998482729520348,456
mcgaughey ja,0,0
trachok dick,0,0
daye daryl,0.11154306851360847,1
calland leo b,0,0
carter rick e,0,0
murray dave,0,0
baumgartner stan,0,0
dittman fred,0,0
brown scott,0,0
cranfill leslie,0,0
painter dwain,0,0
tomey dick,0.13998482729520348,454
livingston charles,0,0
james ralph,0,0
hilvert jim,0,0
mcfadden jm,0,0
hooks bobby,0,0
stovall jerry,0,0
propst clyde shorty,0,0
mcdaniel da,0,0
mcknight john,0,0
pugh george,0,0
jamerson charlie,0,0
childs clarence c,0,0
riley coach,0,0
ragland jim,0.13998482729520348,454
mcmartin jeff,0,0
greim wn bill,0,0
smith red,0,0
hill van f,0,0
dowd tommy,0,0
barkum jerome,0,0
hollingbery orin e babe,0,0
harris l,0,0
de saulles john gerard longer jack,0,0
carillot vince,0,0
snyder allen,0,0
weber bob,0.13982970718220716,455
hill robert c bob,0,0
miller coach,0,0
camp walter c,0,0
farrier paul h,0,0
walker tom,0,0
berkstresser allen p,0,0
hicks robert c bob,0,0
galloway stan,0,0
humphreys albert e al,0,0
herbold frank d,0,0
taylor thomas tom,0,0
hobson howard,0,0
cappon franklin c cappy,0,0
brown william d,0,0
gleason bill,0,0
speckman mark,0,0
densdorff jerry,0,0
